codigo_ibge,anomes_s,cadun_qtd_familias_atualizadas_i,cadun_qtd_familias_atualizadas_pobreza_pbf_i,cadun_qtd_familias_atualizadas_baixa_renda_i,cadun_qtd_familias_atualizadas_rfpc_ate_meio_sm_i,cadun_qtd_familias_atualizadas_rfpc_acima_meio_sm_i,cadun_qtd_familias_atualizadas_renda_zero_i,cadun_taxa_atualizacao_cadastral_d,cadun_taxa_atualizacao_cadastral_rfpc_ate_meio_sm_d
312980,201811,18638,,,15424,,2738,86.61,85.69
312990,201811,324,,,213,,22,76.05,77.17
313000,201811,347,,,279,,107,85.04,85.06
313005,201811,2253,,,1988,,282,87.39,90.11
313010,201811,3896,,,3227,,551,85.21,86.26
313020,201811,705,,,478,,55,77.21,78.48
313030,201811,1010,,,706,,260,82.71,85.36
313040,201811,672,,,549,,196,84.52,84.33
313050,201811,1387,,,1019,,91,79.21,81.52
313055,201811,1540,,,1417,,62,87.45,88.45
313060,201811,819,,,561,,67,83.74,84.61
313065,201811,1395,,,1283,,154,82.1,86.92
313070,201811,853,,,651,,117,91.32,91.94
313080,201811,289,,,215,,26,76.25,78.75
313090,201811,3882,,,3362,,413,83.82,85.26
313100,201811,1257,,,947,,411,88.83,87.92
313110,201811,1214,,,882,,292,81.2,84.16
313115,201811,1997,,,1726,,375,83.13,82.62
313120,201811,3141,,,2396,,520,85.79,86.46
313130,201811,23475,,,18672,,5839,86.0,86.08
313140,201811,451,,,288,,65,84.14,84.7
313150,201811,1194,,,877,,95,86.27,86.91
313160,201811,853,,,664,,388,87.84,89.12
313170,201811,9178,,,6787,,785,81.06,84.78
313180,201811,1975,,,1403,,26,88.2,89.99
313190,201811,3418,,,2540,,448,82.24,82.49
313200,201811,938,,,831,,251,86.93,89.35
313210,201811,3144,,,2712,,575,81.32,85.93
313220,201811,1499,,,1034,,165,85.9,88.15
313230,201811,2730,,,2379,,1423,96.05,96.66
313240,201811,6895,,,4333,,843,78.15,77.52
313250,201811,4028,,,3455,,103,70.71,74.33
313260,201811,454,,,333,,108,74.91,78.9
313270,201811,4579,,,3764,,576,83.54,85.68
313280,201811,382,,,266,,44,93.85,94.66
313290,201811,712,,,552,,50,87.46,87.06
313300,201811,1251,,,910,,51,79.17,77.77
313310,201811,874,,,702,,107,84.36,83.47
313320,201811,1542,,,1164,,23,72.05,77.29
313330,201811,3326,,,2648,,996,83.88,85.69
313340,201811,955,,,694,,141,74.72,76.85
313350,201811,1845,,,1268,,299,84.13,83.86
313360,201811,1034,,,727,,116,81.86,83.27
313370,201811,1046,,,925,,180,80.95,80.22
313375,201811,1331,,,837,,39,77.51,76.85
313380,201811,4631,,,3264,,731,81.93,80.23
313390,201811,715,,,635,,107,83.43,82.79
313400,201811,2992,,,2488,,843,85.36,88.07
313410,201811,1078,,,850,,256,85.89,86.55
313420,201811,12298,,,6164,,50,80.88,78.15
313430,201811,714,,,560,,127,81.78,86.02
313440,201811,4881,,,3357,,1311,82.18,87.46
313450,201811,546,,,397,,57,87.64,87.63
313460,201811,1721,,,1401,,374,81.99,81.88
313470,201811,2610,,,2136,,1049,86.45,87.97
313480,201811,753,,,399,,18,84.79,79.95
313490,201811,1185,,,591,,6,78.63,78.8
313500,201811,323,,,256,,79,84.11,85.04
313505,201811,8721,,,7584,,2676,91.98,92.91
313507,201811,1305,,,1106,,733,88.59,90.65
313510,201811,10089,,,8475,,393,79.39,80.82
313520,201811,11063,,,9338,,4256,83.13,85.02
313530,201811,417,,,341,,138,82.41,83.78
313535,201811,1907,,,1698,,93,79.99,81.67
313540,201811,652,,,502,,41,79.31,81.49
313545,201811,1052,,,916,,158,88.47,90.33
313550,201811,1400,,,1220,,174,81.39,83.61
313560,201811,2182,,,1641,,887,85.66,86.32
313570,201811,876,,,722,,3,92.01,93.52
313580,201811,4493,,,3619,,885,83.88,86.51
313590,201811,790,,,638,,15,82.8,87.63
313600,201811,3209,,,2752,,1274,86.17,88.26
313610,201811,881,,,718,,83,87.57,87.99
313620,201811,4380,,,3632,,1204,79.33,80.74
313630,201811,6858,,,4905,,927,83.62,86.38
313640,201811,917,,,584,,52,90.79,92.55
313650,201811,1498,,,1238,,223,82.53,82.14
313652,201811,617,,,566,,99,79.51,79.94
313655,201811,942,,,776,,73,87.54,88.68
313657,201811,1086,,,872,,44,86.32,89.89
313660,201811,729,,,578,,160,84.37,82.8
313665,201811,3726,,,3027,,848,84.56,86.43
313670,201811,35532,,,23690,,4561,80.18,81.56
313680,201811,850,,,749,,312,86.38,89.7
313690,201811,647,,,508,,27,79.38,77.32
313695,201811,1542,,,1202,,218,91.45,92.1
313700,201811,2642,,,2388,,230,84.08,87.79
313710,201811,1100,,,803,,21,80.52,81.85
313720,201811,4230,,,3161,,793,80.74,82.27
313730,201811,1048,,,828,,122,82.32,85.8
313740,201811,1271,,,1047,,39,74.67,76.36
313750,201811,1587,,,1230,,263,83.0,82.93
313753,201811,1844,,,1262,,525,87.22,88.12
313760,201811,4344,,,3226,,274,86.93,87.37
313770,201811,3280,,,2716,,59,88.84,92.0
313780,201811,3286,,,2549,,549,82.23,85.82
313790,201811,422,,,376,,36,89.21,89.31
313800,201811,1196,,,940,,392,91.29,92.42
313810,201811,1398,,,1130,,160,87.86,89.04
313820,201811,11835,,,8062,,828,85.13,85.86
313830,201811,260,,,228,,46,80.99,83.21
313835,201811,839,,,690,,96,91.79,92.24
313840,201811,5301,,,3843,,153,82.1,82.87
313850,201811,734,,,596,,100,76.53,76.41
313860,201811,2190,,,1644,,301,83.68,85.58
313862,201811,1385,,,693,,268,90.81,86.95
313865,201811,1923,,,1684,,522,85.2,85.83
313867,201811,849,,,726,,99,77.53,77.81
313868,201811,1469,,,1292,,378,87.8,91.3
313870,201811,698,,,521,,47,88.69,87.71
313880,201811,1217,,,881,,200,84.63,82.41
313890,201811,1662,,,1222,,298,83.6,84.39
313900,201811,3008,,,2263,,145,82.68,81.08
313910,201811,450,,,330,,12,75.37,74.49
313920,201811,2570,,,2192,,115,85.86,88.63
313925,201811,1306,,,1073,,41,81.16,84.09
313930,201811,3941,,,3304,,949,78.64,80.92
313940,201811,6218,,,4500,,77,75.97,76.41
313950,201811,3918,,,3008,,1201,83.98,87.39
313960,201811,4480,,,3159,,599,82.93,85.7
313970,201811,1123,,,991,,460,85.46,85.06
313980,201811,1116,,,727,,167,82.78,82.8
313990,201811,1446,,,1071,,142,83.97,82.7
314000,201811,8170,,,6957,,4245,87.77,88.41
314010,201811,1162,,,958,,689,88.83,90.71
314015,201811,1739,,,1378,,346,85.07,87.16
314020,201811,443,,,265,,0,87.89,87.45
314030,201811,625,,,507,,7,81.8,84.35
314040,201811,516,,,425,,63,75.1,76.57
314050,201811,1478,,,1065,,316,88.87,87.94
314053,201811,1471,,,1239,,39,85.97,88.05
314055,201811,1933,,,1736,,702,84.7,88.16
314060,201811,1030,,,826,,244,88.18,92.39
314070,201811,3700,,,2938,,327,84.86,85.8
314080,201811,1911,,,1243,,259,93.53,93.81
314085,201811,1673,,,1406,,101,82.13,83.19
314090,201811,3501,,,3063,,558,91.1,93.04
314100,201811,2835,,,2272,,20,89.09,90.44
314110,201811,3517,,,2911,,586,84.38,84.06
314120,201811,532,,,264,,8,68.03,78.33
314130,201811,538,,,314,,87,74.1,80.71
314140,201811,3731,,,2975,,231,80.13,84.13
314150,201811,1187,,,952,,210,84.06,87.5
314160,201811,1731,,,1312,,77,76.32,79.17
314170,201811,842,,,693,,283,82.22,83.49
314180,201811,4785,,,3941,,418,90.07,89.69
314190,201811,493,,,372,,69,73.8,77.17
314200,201811,2335,,,1944,,497,81.07,81.64
314210,201811,1651,,,1356,,114,86.39,86.31
314220,201811,983,,,716,,127,78.51,79.11
314225,201811,847,,,740,,15,74.62,75.43
314230,201811,649,,,546,,136,86.53,85.71
314240,201811,842,,,686,,92,79.5,82.55
314250,201811,435,,,277,,0,84.79,84.96
314260,201811,779,,,638,,141,84.67,85.63
314270,201811,2662,,,2295,,960,83.13,88.61
314280,201811,2664,,,1744,,224,80.75,83.4
314290,201811,3529,,,3026,,197,79.46,81.78
314300,201811,1273,,,913,,56,82.71,82.32
314310,201811,3765,,,2749,,38,80.15,81.06
314315,201811,788,,,693,,55,89.34,91.3
314320,201811,2203,,,1547,,119,80.48,85.61
314330,201811,35168,,,27885,,491,75.12,77.04
314340,201811,1746,,,963,,136,74.87,76.12
314345,201811,1211,,,1010,,60,88.58,88.51
314350,201811,762,,,511,,19,79.87,78.37
314360,201811,466,,,299,,16,78.31,80.37
314370,201811,622,,,510,,239,94.52,93.92
314380,201811,834,,,589,,44,74.73,76.39
314390,201811,9888,,,6550,,1042,84.24,84.5
314400,201811,3072,,,2495,,244,76.32,77.55
314410,201811,2190,,,1562,,160,83.17,85.77
314420,201811,663,,,510,,376,86.1,87.32
314430,201811,5684,,,4156,,507,85.14,84.48
314435,201811,1296,,,1090,,761,89.01,89.93
314437,201811,791,,,561,,203,84.05,84.87
314440,201811,500,,,372,,37,90.57,92.53
314450,201811,1025,,,875,,25,76.83,78.89
314460,201811,2628,,,1926,,45,77.47,78.67
314465,201811,1824,,,1608,,158,82.23,82.8
314467,201811,651,,,566,,131,75.87,77.42
314470,201811,1875,,,1521,,188,85.49,85.64
314480,201811,4873,,,3525,,471,82.46,84.02
314490,201811,854,,,637,,134,89.51,90.48
314500,201811,1306,,,959,,177,79.05,80.72
314505,201811,1742,,,1482,,752,89.05,90.64
314510,201811,1419,,,997,,20,81.03,82.39
314520,201811,3575,,,2508,,101,86.47,86.9
314530,201811,4779,,,4382,,681,86.45,87.83
314535,201811,2134,,,1818,,812,82.23,85.75
314537,201811,951,,,740,,305,84.38,85.84
314540,201811,348,,,248,,97,85.71,87.63
314545,201811,1565,,,1416,,596,90.82,92.48
314550,201811,567,,,432,,136,88.59,92.11
314560,201811,3181,,,2487,,237,82.92,83.03
314570,201811,255,,,195,,1,87.32,86.66
314580,201811,353,,,275,,8,78.61,81.84
314585,201811,580,,,459,,74,87.08,86.76
314587,201811,1836,,,1417,,17,93.72,93.65
314590,201811,2790,,,1954,,366,86.61,86.11
314600,201811,1399,,,790,,42,79.12,77.22
314610,201811,7246,,,5025,,823,85.57,83.59
314620,201811,1614,,,1285,,468,84.15,82.68
314625,201811,1352,,,1210,,918,91.91,94.82
314630,201811,4288,,,3674,,1228,85.72,87.89
314640,201811,511,,,362,,65,81.49,82.83
314650,201811,646,,,418,,158,72.42,71.82
314655,201811,1403,,,1039,,33,90.69,93.6
314660,201811,269,,,175,,0,81.51,84.95
314670,201811,1358,,,1065,,563,83.1,89.79
314675,201811,1302,,,1165,,392,75.43,78.45
314690,201811,1753,,,1336,,43,85.01,85.25
314700,201811,7825,,,5186,,522,80.14,82.48
314710,201811,5826,,,4302,,427,76.51,79.08
314720,201811,1604,,,1174,,27,76.01,77.74
314730,201811,1595,,,1171,,79,77.69,77.85
314740,201811,2230,,,1779,,292,80.36,80.79
314750,201811,274,,,221,,58,84.04,88.04
314760,201811,1540,,,1035,,137,82.57,81.11
314770,201811,1031,,,511,,70,96.71,96.05
314780,201811,254,,,161,,19,73.62,71.87
314790,201811,7093,,,5132,,779,74.21,75.4
314795,201811,1129,,,998,,519,78.07,81.6
314800,201811,8554,,,4974,,503,79.43,79.49
314810,201811,6530,,,5096,,321,72.69,76.31
314820,201811,835,,,667,,316,87.52,92.0
314830,201811,1253,,,1079,,12,83.03,85.22
314840,201811,741,,,603,,253,82.33,86.01
314850,201811,1559,,,1349,,854,84.22,87.76
314860,201811,2709,,,2345,,605,86.63,89.19
314870,201811,5235,,,4134,,364,86.67,87.88
314875,201811,1567,,,1427,,75,91.15,93.14
314880,201811,717,,,585,,72,81.01,83.93
314890,201811,329,,,249,,64,75.63,80.32
314900,201811,571,,,448,,53,85.47,88.01
314910,201811,1393,,,1097,,226,84.68,87.2
314915,201811,1904,,,1679,,391,85.45,89.02
314920,201811,376,,,254,,84,85.26,86.39
314930,201811,4320,,,3257,,261,83.86,82.24
314940,201811,341,,,284,,31,83.99,83.04
314950,201811,403,,,266,,58,93.28,94.66
314960,201811,666,,,525,,280,84.3,86.2
314970,201811,644,,,531,,110,88.7,89.69
314980,201811,990,,,741,,82,75.8,76.78
314990,201811,1808,,,1237,,62,81.33,81.92
314995,201811,1313,,,1084,,542,82.26,84.03
315000,201811,932,,,684,,219,86.53,87.35
315010,201811,295,,,222,,58,76.82,77.62
315015,201811,1836,,,1669,,835,86.97,87.93
315020,201811,714,,,546,,70,88.36,92.38
315030,201811,387,,,267,,7,71.4,71.96
315040,201811,603,,,520,,93,72.73,72.22
315050,201811,845,,,683,,260,76.19,79.14
315053,201811,1012,,,793,,138,88.61,89.9
315057,201811,1466,,,1295,,134,90.32,91.97
315060,201811,442,,,315,,6,73.17,76.08
315070,201811,458,,,324,,27,78.69,77.32
315080,201811,2284,,,1821,,222,87.4,88.95
315090,201811,660,,,513,,73,84.83,87.84
315100,201811,948,,,609,,133,81.16,82.18
315110,201811,1340,,,1031,,43,87.98,88.04
315120,201811,9267,,,7018,,85,79.39,84.05
315130,201811,1157,,,926,,205,91.03,90.51
315140,201811,2327,,,1836,,330,84.25,85.91
315150,201811,3350,,,2358,,462,81.42,80.69
315160,201811,1359,,,883,,86,87.39,87.68
315170,201811,1024,,,715,,34,72.88,75.42
315180,201811,12409,,,6781,,936,76.09,79.21
315190,201811,1767,,,1464,,50,86.53,90.03
315200,201811,3005,,,2158,,66,82.6,80.43
315210,201811,6674,,,4854,,1222,85.39,85.36
315213,201811,917,,,807,,294,82.31,84.15
315217,201811,2265,,,1876,,663,91.0,94.5
315220,201811,6380,,,5293,,144,76.66,79.71
315230,201811,2866,,,2552,,1111,92.96,95.4
315240,201811,1759,,,1581,,121,73.13,75.0
315250,201811,8333,,,6309,,814,81.28,82.48
315260,201811,773,,,420,,8,84.29,83.33
315270,201811,616,,,431,,68,79.68,80.71
315280,201811,2056,,,1233,,68,73.53,77.25
315290,201811,875,,,539,,22,73.03,75.38
315300,201811,640,,,439,,55,91.42,95.85
315310,201811,1173,,,913,,69,90.5,93.64
315320,201811,595,,,414,,126,85.12,84.48
315330,201811,635,,,357,,4,85.92,88.14
315340,201811,2533,,,1988,,767,79.85,83.49
315350,201811,1139,,,907,,119,75.18,79.21
315360,201811,1462,,,1047,,181,88.71,88.27
315370,201811,361,,,284,,7,82.79,81.37
315380,201811,174,,,139,,2,91.09,93.28
315390,201811,886,,,709,,76,75.34,79.21
315400,201811,3246,,,2699,,497,81.06,84.55
315410,201811,2015,,,1658,,142,87.68,91.45
315415,201811,1023,,,845,,101,86.03,87.65
315420,201811,891,,,573,,13,78.36,76.6
315430,201811,3009,,,2173,,325,85.04,86.78
315440,201811,797,,,645,,211,81.91,81.33
315445,201811,1540,,,1172,,166,75.97,79.72
315450,201811,1747,,,1525,,49,80.73,82.61
315460,201811,25967,,,21754,,5298,81.87,81.37
315470,201811,396,,,322,,132,85.16,86.79
315480,201811,939,,,680,,56,69.4,73.67
315490,201811,2461,,,1763,,38,83.67,87.79
315500,201811,440,,,279,,39,89.06,93.31
315510,201811,1010,,,916,,416,81.51,86.0
315520,201811,857,,,737,,170,80.09,87.42
315530,201811,427,,,357,,20,69.88,74.06
315540,201811,1140,,,793,,239,89.97,90.73
315550,201811,1589,,,1106,,80,86.78,86.74
315560,201811,5375,,,4698,,208,87.68,87.71
315570,201811,1529,,,1303,,113,84.05,84.06
315580,201811,1745,,,1377,,239,79.75,80.8
315590,201811,772,,,618,,219,84.74,84.31
315600,201811,2071,,,1578,,48,87.01,89.91
315610,201811,769,,,599,,186,85.16,85.81
315620,201811,277,,,251,,7,89.06,89.0
315630,201811,649,,,549,,125,75.64,78.31
315640,201811,264,,,231,,98,80.0,81.05
315645,201811,815,,,543,,39,86.79,86.74
315650,201811,1413,,,1205,,32,82.43,88.4
315660,201811,2065,,,1568,,187,83.46,84.21
315670,201811,11012,,,8562,,750,84.97,84.09
315680,201811,2560,,,1962,,145,85.39,87.43
315690,201811,1931,,,1330,,9,71.25,76.17
315700,201811,5998,,,4672,,308,83.46,84.08
315710,201811,1621,,,1152,,666,86.73,89.44
315720,201811,3918,,,3372,,2144,94.04,95.09
315725,201811,1399,,,1177,,89,85.88,86.79
315727,201811,459,,,343,,80,84.22,85.75
315730,201811,474,,,424,,12,74.06,75.31
315733,201811,1261,,,867,,14,89.17,87.57
315737,201811,848,,,709,,100,77.86,80.84
315740,201811,732,,,584,,110,78.28,80.0
315750,201811,1033,,,865,,299,85.51,85.72
315760,201811,1079,,,993,,189,89.91,89.94
315765,201811,1736,,,1456,,1112,93.63,95.41
315770,201811,817,,,715,,51,78.78,80.69
315780,201811,22977,,,19727,,11364,87.11,87.3
315790,201811,3128,,,2745,,10,87.76,89.79
315800,201811,1033,,,745,,54,86.73,85.53
315810,201811,1099,,,982,,385,84.93,87.99
315820,201811,2063,,,1769,,93,85.07,86.25
315830,201811,910,,,678,,252,84.02,86.47
315840,201811,765,,,469,,142,96.59,96.7
315850,201811,951,,,771,,81,87.08,85.0
315860,201811,419,,,303,,33,83.63,86.81
315870,201811,372,,,305,,83,83.03,84.95
315880,201811,995,,,689,,52,88.44,91.37
315890,201811,1164,,,954,,50,76.62,76.93
315895,201811,5241,,,4091,,1309,88.39,88.76
315900,201811,736,,,637,,39,88.03,87.26
315910,201811,409,,,339,,85,80.83,79.95
315920,201811,1333,,,707,,98,83.41,84.67
315930,201811,850,,,601,,3,82.52,85.49
315935,201811,626,,,517,,111,78.25,78.09
315940,201811,497,,,417,,60,84.81,85.62
315950,201811,921,,,801,,177,77.59,79.15
315960,201811,3150,,,1877,,75,82.61,84.7
315970,201811,535,,,435,,17,84.38,89.13
315980,201811,3600,,,1976,,49,90.29,89.89
315990,201811,2959,,,2440,,103,82.72,86.55
316000,201811,412,,,340,,75,80.46,84.15
316010,201811,542,,,455,,217,80.17,84.57
316020,201811,869,,,715,,122,88.67,88.7
316030,201811,2240,,,1816,,236,80.02,87.3
316040,201811,2321,,,1840,,462,80.5,84.51
316045,201811,1743,,,1617,,114,88.25,88.94
316050,201811,300,,,231,,11,83.56,85.23
316060,201811,548,,,420,,172,81.06,81.39
316070,201811,4618,,,3886,,124,82.68,84.42
316080,201811,618,,,499,,12,84.42,85.0
316090,201811,317,,,233,,55,72.54,75.89
316095,201811,1022,,,854,,66,79.59,80.11
316100,201811,2253,,,1634,,193,89.68,90.87
316105,201811,626,,,515,,60,74.17,80.59
316110,201811,11403,,,9809,,1190,91.2,92.69
316120,201811,1001,,,636,,66,96.62,95.78
316130,201811,958,,,617,,142,77.0,81.72
316140,201811,944,,,612,,90,88.88,89.6
316150,201811,1404,,,1214,,143,83.67,85.91
316160,201811,825,,,677,,365,78.87,79.83
316165,201811,743,,,583,,186,84.43,87.01
316170,201811,842,,,630,,312,77.53,77.39
316180,201811,972,,,648,,61,75.52,77.05
316190,201811,2306,,,1398,,185,89.0,93.07
316200,201811,2674,,,1959,,95,81.62,83.18
316210,201811,3492,,,2509,,37,88.04,87.33
316220,201811,528,,,358,,4,87.7,89.5
316225,201811,1393,,,1060,,474,99.5,99.43
316230,201811,354,,,275,,68,82.71,84.09
316240,201811,4631,,,4179,,408,79.51,81.12
316245,201811,2473,,,2287,,1536,83.04,85.17
316250,201811,7228,,,5350,,94,76.94,80.08
316255,201811,2253,,,2035,,254,80.32,83.16
316257,201811,964,,,695,,36,78.56,79.42
316260,201811,1500,,,1163,,57,82.59,85.13
316265,201811,990,,,801,,230,77.64,86.68
316270,201811,2893,,,2485,,34,83.34,82.94
316280,201811,2534,,,2218,,697,84.27,85.37
316290,201811,2740,,,2194,,322,82.38,85.0
316292,201811,4160,,,3456,,914,90.31,90.78
316294,201811,649,,,485,,24,86.07,87.23
316295,201811,2434,,,2008,,1295,91.05,90.57
316300,201811,780,,,672,,191,81.41,82.86
316310,201811,818,,,486,,72,85.29,88.52
316320,201811,463,,,358,,78,80.8,82.11
316330,201811,878,,,665,,180,83.22,84.92
316340,201811,944,,,701,,127,89.99,91.15
316350,201811,851,,,752,,35,72.73,74.08
316360,201811,454,,,344,,17,68.68,65.64
316370,201811,3879,,,3010,,394,83.5,84.31
316380,201811,1397,,,1140,,4,86.71,91.49
316390,201811,675,,,487,,4,79.41,77.67
316400,201811,1004,,,698,,35,81.89,84.7
316410,201811,906,,,758,,232,85.55,85.64
316420,201811,1451,,,1353,,876,84.4,87.62
316430,201811,664,,,419,,23,77.84,77.16
316440,201811,639,,,503,,29,89.62,91.95
316443,201811,414,,,323,,0,71.25,72.74
316447,201811,1616,,,1440,,496,88.4,90.45
316450,201811,1833,,,1456,,112,83.12,85.59
316460,201811,828,,,691,,135,88.27,88.02
316470,201811,5306,,,3954,,761,86.78,85.9
316480,201811,149,,,134,,3,75.63,79.76
316490,201811,248,,,185,,30,80.51,82.58
316500,201811,922,,,606,,26,77.15,79.31
316510,201811,586,,,461,,28,85.17,83.66
316520,201811,827,,,657,,188,79.74,80.71
316530,201811,866,,,638,,69,85.23,84.39
316540,201811,550,,,461,,132,76.17,75.82
316550,201811,1093,,,975,,366,87.3,87.36
316553,201811,3040,,,2021,,119,89.75,88.44
316555,201811,2343,,,2182,,484,91.38,94.01
316556,201811,439,,,316,,77,73.53,76.14
316557,201811,804,,,704,,31,87.48,87.89
316560,201811,210,,,159,,18,77.49,76.44
316570,201811,948,,,845,,9,86.41,87.38
316580,201811,387,,,241,,26,100.0,100.0
316590,201811,1109,,,820,,11,84.65,86.04
316600,201811,799,,,695,,28,81.19,81.38
316610,201811,494,,,419,,69,82.47,84.3
316620,201811,1724,,,1565,,126,85.6,88.97
316630,201811,1291,,,1034,,18,85.27,85.38
316640,201811,113,,,93,,27,79.57,79.48
316650,201811,926,,,760,,115,93.44,94.88
316660,201811,180,,,79,,4,91.83,88.76
316670,201811,1646,,,1248,,7,87.55,88.32
316680,201811,1830,,,1487,,688,89.0,92.3
316690,201811,867,,,720,,104,81.02,82.0
316695,201811,862,,,716,,218,87.95,86.78
316700,201811,320,,,265,,176,84.43,83.59
316710,201811,2392,,,1874,,77,86.07,87.2
316720,201811,15949,,,11828,,1677,82.33,81.29
316730,201811,336,,,268,,26,86.37,85.35
316740,201811,586,,,528,,216,87.59,86.84
316750,201811,367,,,281,,50,91.29,91.83
316760,201811,2894,,,2361,,36,78.42,80.3
316770,201811,1214,,,1000,,730,80.93,81.96
316780,201811,476,,,371,,9,83.21,84.12
316790,201811,582,,,426,,11,81.05,83.85
316800,201811,5118,,,4202,,512,88.56,89.55
316805,201811,895,,,755,,345,92.17,91.4
316810,201811,489,,,350,,96,84.31,84.74
316820,201811,269,,,136,,24,81.26,80.95
316830,201811,592,,,490,,71,88.75,87.5
316840,201811,2283,,,1912,,195,86.18,86.12
316850,201811,1695,,,1247,,118,83.57,84.88
316860,201811,13347,,,10258,,2106,76.72,76.18
316870,201811,5467,,,4182,,659,82.58,83.53
316880,201811,621,,,525,,93,76.28,78.24
316890,201811,889,,,577,,171,78.46,80.36
316900,201811,1735,,,1423,,194,77.52,80.39
316905,201811,445,,,354,,3,90.44,88.5
316910,201811,670,,,431,,9,77.81,75.08
316920,201811,1290,,,878,,6,81.49,83.53
316930,201811,6365,,,4642,,306,83.21,83.2
316935,201811,3121,,,2331,,233,80.89,84.33
316940,201811,5735,,,4440,,538,86.97,88.07
316950,201811,1447,,,1178,,840,83.3,87.0
316960,201811,4330,,,3308,,976,88.22,90.65
316970,201811,2967,,,2606,,32,89.58,89.49
316980,201811,479,,,372,,3,67.27,72.23
316990,201811,8595,,,6222,,140,84.72,85.16
317000,201811,2284,,,2061,,352,86.94,87.07
317005,201811,2119,,,1776,,265,83.32,85.67
317010,201811,16327,,,10137,,617,72.05,72.93
317020,201811,42888,,,25271,,3348,71.63,74.33
317030,201811,519,,,418,,250,80.46,80.69
317040,201811,8486,,,6131,,48,81.98,82.82
317043,201811,725,,,551,,183,89.28,90.32
317047,201811,1081,,,731,,127,92.86,92.41
317050,201811,962,,,687,,133,77.02,78.78
317052,201811,2095,,,1715,,140,89.26,88.72
317057,201811,1315,,,991,,450,81.77,85.87
317060,201811,337,,,207,,50,81.0,86.25
317065,201811,1048,,,859,,278,85.27,85.9
317070,201811,5889,,,4125,,447,74.8,78.52
317075,201811,739,,,505,,50,82.11,81.32
317080,201811,4609,,,3451,,67,78.21,78.64
317090,201811,3549,,,3274,,113,82.26,83.05
317100,201811,1948,,,1412,,15,77.3,83.2
317103,201811,1495,,,1338,,573,83.28,85.0
317107,201811,1193,,,944,,269,90.65,90.5
317110,201811,584,,,292,,72,83.54,86.9
317115,201811,883,,,777,,99,80.86,84.27
317120,201811,10178,,,8007,,2492,85.99,86.02
317130,201811,8063,,,5037,,429,85.96,85.31
317140,201811,471,,,402,,102,75.96,76.57
317150,201811,891,,,713,,436,88.3,89.12
317160,201811,3122,,,2235,,78,87.01,90.55
317170,201811,1437,,,984,,35,73.73,72.99
317180,201811,1447,,,1128,,57,87.59,88.6
317190,201811,1005,,,792,,21,82.51,86.36
317200,201811,4318,,,3199,,222,89.82,89.78
317210,201811,1021,,,804,,456,91.07,91.15
317220,201811,215,,,178,,9,77.06,74.47
320010,201811,3400,,,2891,,196,75.75,78.62
320013,201811,1243,,,923,,48,77.06,78.82
320016,201811,2488,,,2086,,371,83.71,86.98
320020,201811,3103,,,2364,,314,78.1,79.16
320030,201811,1323,,,937,,89,88.43,90.44
320035,201811,1424,,,1220,,156,85.93,86.95
320040,201811,2899,,,2420,,480,82.35,83.88
320050,201811,1568,,,1370,,60,88.88,90.3
320060,201811,8670,,,6558,,1252,83.53,84.44
320070,201811,1157,,,839,,80,83.05,83.56
320080,201811,4471,,,3275,,515,83.21,84.58
320090,201811,5820,,,4217,,671,83.95,83.65
320100,201811,2072,,,1661,,276,81.6,83.17
320110,201811,1101,,,870,,34,83.66,84.22
320115,201811,1523,,,1310,,9,86.33,85.45
320120,201811,13086,,,9203,,1642,80.55,80.62
320130,201811,30470,,,25989,,6958,83.53,83.65
320140,201811,2089,,,1587,,142,71.29,73.88
320150,201811,10316,,,7366,,621,79.05,79.61
320160,201811,4540,,,3521,,416,84.84,86.25
320170,201811,1261,,,957,,83,83.95,86.68
320180,201811,529,,,435,,17,76.55,77.95
320190,201811,2331,,,1765,,123,81.76,81.29
320200,201811,867,,,623,,63,82.49,82.51
320210,201811,3535,,,2833,,623,79.08,80.82
320220,201811,2372,,,1816,,379,89.84,90.34
320225,201811,1135,,,781,,17,85.78,84.98
320230,201811,3826,,,2991,,291,85.09,86.84
320240,201811,11459,,,8814,,462,84.13,84.08
320245,201811,2357,,,1926,,44,83.19,81.95
320250,201811,1477,,,1018,,89,78.68,80.22
320255,201811,1376,,,1228,,105,83.19,84.74
320260,201811,937,,,657,,64,90.53,89.02
320265,201811,1837,,,1588,,16,78.3,80.2
320270,201811,1758,,,1363,,117,80.23,82.05
320280,201811,3883,,,3250,,396,71.24,72.56
320290,201811,974,,,654,,58,77.24,77.03
320300,201811,2638,,,2151,,100,73.74,73.99
320305,201811,3873,,,3143,,478,82.7,84.08
320310,201811,1556,,,1070,,174,84.74,83.79
320313,201811,1820,,,1183,,12,83.56,84.68
320316,201811,1165,,,978,,64,75.16,80.75
320320,201811,16307,,,11853,,355,80.78,82.42
320330,201811,2314,,,1889,,95,81.7,84.36
320332,201811,4205,,,3513,,404,80.35,80.64
320334,201811,1531,,,1106,,95,79.36,81.92
320335,201811,1161,,,806,,60,67.89,74.49
320340,201811,3928,,,3323,,59,82.17,83.45
320350,201811,4367,,,3136,,696,87.62,90.01
320360,201811,1215,,,928,,190,81.76,86.56
320370,201811,1816,,,1474,,114,73.61,77.29
320380,201811,1929,,,1640,,452,86.81,87.7
320390,201811,6312,,,4782,,767,86.82,88.11
