codigo_ibge,anomes_s,cadun_qtd_familias_atualizadas_i,cadun_qtd_familias_atualizadas_pobreza_pbf_i,cadun_qtd_familias_atualizadas_baixa_renda_i,cadun_qtd_familias_atualizadas_rfpc_ate_meio_sm_i,cadun_qtd_familias_atualizadas_rfpc_acima_meio_sm_i,cadun_qtd_familias_atualizadas_renda_zero_i,cadun_taxa_atualizacao_cadastral_d,cadun_taxa_atualizacao_cadastral_rfpc_ate_meio_sm_d
430030,201512,806,296,308,604,202,6,74.01,76.35
430040,201512,7088,1871,3439,5310,1778,23,60.54,60.01
430045,201512,445,262,109,371,74,11,59.01,64.18
430047,201512,232,63,53,116,116,5,77.33,72.04
430050,201512,774,225,227,452,322,2,62.26,64.84
430055,201512,219,71,49,120,99,4,71.33,72.72
430057,201512,51,7,15,22,29,1,68.91,78.57
430060,201512,11358,6857,2984,9841,1517,101,68.61,69.76
430063,201512,597,432,90,522,75,38,58.7,64.68
430064,201512,1016,576,295,871,145,26,65.97,70.75
430066,201512,106,54,28,82,24,37,62.35,67.76
430070,201512,492,45,90,135,357,9,77.84,63.38
430080,201512,523,171,135,306,217,54,72.73,70.18
430085,201512,659,242,196,438,221,1,76.89,79.34
430087,201512,507,315,146,461,46,79,48.1,47.23
430090,201512,353,56,102,158,195,0,39.57,48.76
430100,201512,566,159,136,295,271,42,62.19,58.07
430105,201512,709,291,176,467,242,96,71.39,70.86
430107,201512,153,67,47,114,39,5,56.66,59.68
430110,201512,1442,805,349,1154,288,82,74.29,73.69
430120,201512,1051,569,252,821,230,34,59.98,64.54
430130,201512,2608,1372,903,2275,333,76,66.7,68.13
430140,201512,791,291,215,506,285,7,61.55,59.04
430150,201512,423,171,128,299,124,28,50.41,54.66
430155,201512,228,75,54,129,99,14,50.77,50.58
430160,201512,12238,7030,3791,10821,1417,295,71.68,72.54
430163,201512,1390,792,351,1143,247,291,70.34,72.25
430165,201512,382,20,60,80,302,6,81.79,59.25
430170,201512,661,68,178,246,415,4,69.79,71.72
430175,201512,545,356,133,489,56,1,57.48,64.68
430180,201512,456,294,86,380,76,0,50.49,52.48
430185,201512,313,115,93,208,105,8,45.69,59.59
430187,201512,538,244,156,400,138,4,78.88,78.27
430190,201512,1134,731,246,977,157,225,63.92,64.4
430192,201512,120,21,33,54,66,5,60.3,65.85
430195,201512,237,8,43,51,186,1,66.01,61.44
430200,201512,976,510,340,850,126,10,63.62,66.71
430205,201512,376,278,38,316,60,127,67.14,74.88
430210,201512,3605,1047,1169,2216,1389,285,54.27,62.26
430215,201512,245,103,61,164,81,19,64.47,65.6
430220,201512,477,72,111,183,294,1,61.15,64.43
430222,201512,168,106,34,140,28,31,55.44,60.86
430223,201512,248,178,37,215,33,9,70.65,71.9
430225,201512,10,9,1,10,0,1,24.39,47.61
430230,201512,1312,1262,24,1286,26,86,72.32,76.27
430235,201512,154,76,47,123,31,12,52.92,54.91
430237,201512,436,244,72,316,120,132,78.55,79.59
430240,201512,661,291,151,442,219,102,64.8,67.07
430245,201512,558,325,98,423,135,7,60.45,60.68
430250,201512,786,361,333,694,92,1,61.07,63.43
430258,201512,124,55,40,95,29,3,73.37,77.86
430260,201512,460,297,87,384,76,44,54.5,67.6
430265,201512,183,28,107,135,48,0,57.54,56.25
430270,201512,2208,1410,491,1901,307,596,74.11,75.19
430280,201512,3333,1955,785,2740,593,83,69.52,72.25
430290,201512,1695,1444,111,1555,140,826,68.73,69.08
430300,201512,6275,3670,1629,5299,976,349,65.61,69.09
430310,201512,3943,1849,1143,2992,951,405,58.04,56.88
430320,201512,652,316,132,448,204,19,74.17,80.57
430330,201512,422,258,99,357,65,38,56.26,62.3
430340,201512,503,241,85,326,177,10,64.48,76.7
430350,201512,4456,2712,1142,3854,602,24,70.0,72.73
430355,201512,280,27,64,91,189,3,73.49,64.53
430360,201512,571,264,201,465,106,46,51.86,51.66
430367,201512,141,65,31,96,45,2,51.83,56.47
430370,201512,316,143,91,234,82,4,58.41,59.84
430380,201512,548,187,108,295,253,3,61.99,64.27
430390,201512,2329,474,955,1429,900,25,54.72,51.43
430400,201512,1041,565,228,793,248,32,71.74,80.42
430410,201512,465,240,95,335,130,33,66.33,67.13
430420,201512,2487,1402,593,1995,492,144,63.21,66.72
430430,201512,427,186,111,297,130,7,54.74,63.59
430435,201512,1387,630,374,1004,383,23,66.23,65.27
430440,201512,2886,1590,689,2279,607,77,69.44,71.68
430450,201512,5400,2672,1794,4466,934,22,68.48,73.45
430460,201512,18433,8012,5789,13801,4632,895,61.81,62.45
430461,201512,502,52,93,145,357,2,97.85,95.39
430462,201512,206,87,72,159,47,16,64.98,68.83
430463,201512,2628,1683,608,2291,337,509,62.61,64.26
430465,201512,438,328,75,403,35,29,67.8,76.03
430466,201512,2460,1681,458,2139,321,471,66.61,66.38
430467,201512,349,195,110,305,44,26,62.54,64.89
430468,201512,898,552,223,775,123,211,61.08,62.0
430469,201512,360,14,38,52,308,2,86.33,78.78
430470,201512,5041,1691,2000,3691,1350,47,64.2,69.31
430471,201512,351,199,130,329,22,14,52.07,56.04
430480,201512,643,134,154,288,355,40,61.29,58.89
430485,201512,75,21,19,40,35,1,32.89,38.09
430490,201512,171,88,32,120,51,26,42.85,48.97
430495,201512,294,81,107,188,106,3,72.77,75.8
430500,201512,824,508,201,709,115,11,63.82,68.04
430510,201512,14063,6713,4315,11028,3035,199,66.43,65.38
430511,201512,357,41,111,152,205,1,86.65,91.56
430512,201512,724,364,254,618,106,11,59.98,61.12
430513,201512,618,229,133,362,256,26,77.54,76.21
430515,201512,314,175,75,250,64,14,61.81,68.3
430517,201512,830,516,167,683,147,49,65.97,65.6
430520,201512,974,367,295,662,312,58,58.46,58.42
430530,201512,772,150,237,387,385,36,68.68,73.57
430535,201512,1491,617,434,1051,440,152,65.79,62.48
430537,201512,340,259,52,311,29,9,68.41,73.52
430540,201512,515,266,76,342,173,24,65.68,66.66
430543,201512,311,278,26,304,7,48,59.92,66.96
430544,201512,466,299,93,392,74,19,66.76,67.82
430545,201512,788,557,186,743,45,37,59.15,65.57
430550,201512,465,145,141,286,179,16,68.08,66.51
430558,201512,33,16,6,22,11,1,37.93,48.88
430560,201512,197,66,63,129,68,7,46.24,53.08
430570,201512,795,332,182,514,281,12,67.2,69.36
430580,201512,873,322,165,487,386,8,65.68,64.33
430583,201512,160,5,39,44,116,0,93.02,83.01
430585,201512,174,78,38,116,58,9,48.06,51.55
430587,201512,97,42,42,84,13,3,44.49,45.16
430590,201512,1005,817,138,955,50,330,76.6,78.08
430593,201512,20,12,6,18,2,2,66.66,66.66
430595,201512,187,9,39,48,139,5,72.76,56.47
430597,201512,252,69,95,164,88,34,71.38,70.68
430600,201512,1199,370,313,683,516,96,54.25,55.43
430605,201512,900,481,255,736,164,108,64.74,68.33
430607,201512,611,335,99,434,177,3,77.93,76.67
430610,201512,4864,2115,1645,3760,1104,62,56.32,58.69
430613,201512,244,44,51,95,149,0,86.52,84.82
430620,201512,413,241,101,342,71,30,53.49,57.09
430630,201512,263,37,74,111,152,2,55.72,49.11
430632,201512,566,163,137,300,266,4,75.66,75.94
430635,201512,318,190,59,249,69,2,44.53,49.11
430637,201512,315,216,64,280,35,30,61.16,62.63
430640,201512,971,62,356,418,553,2,54.51,53.93
430642,201512,312,106,87,193,119,10,63.28,64.98
430645,201512,248,32,52,84,164,6,89.2,80.0
430650,201512,1330,948,230,1178,152,7,69.74,73.48
430655,201512,82,55,17,72,10,23,41.83,42.6
430660,201512,3501,2149,919,3068,433,163,60.18,67.8
430670,201512,310,258,37,295,15,28,61.63,65.26
430673,201512,453,132,100,232,221,17,60.72,67.63
430675,201512,168,30,20,50,118,7,61.09,45.45
430676,201512,2506,1088,917,2005,501,96,67.69,66.56
430680,201512,744,191,254,445,299,32,59.52,58.78
430690,201512,2915,1443,980,2423,492,12,65.62,70.74
430692,201512,198,123,33,156,42,90,65.78,71.55
430693,201512,693,217,220,437,256,1,49.53,48.71
430695,201512,478,196,131,327,151,32,82.27,83.84
430697,201512,315,166,83,249,66,8,63.63,68.03
430700,201512,6292,740,2230,2970,3322,19,62.12,63.96
430705,201512,200,97,75,172,28,10,69.2,71.07
430710,201512,1226,604,385,989,237,61,65.66,72.66
430720,201512,525,256,147,403,122,5,56.81,68.07
430730,201512,1110,507,248,755,355,56,64.49,65.31
430740,201512,351,98,105,203,148,10,59.29,61.89
430745,201512,444,65,134,199,245,2,86.21,85.4
430750,201512,924,522,190,712,212,79,54.44,53.85
430755,201512,311,126,84,210,101,60,53.62,57.53
430760,201512,1582,685,450,1135,447,20,48.91,51.4
430770,201512,4492,2613,897,3510,982,800,65.19,67.2
430780,201512,1762,506,516,1022,740,106,69.34,70.38
430781,201512,295,134,102,236,59,10,49.57,59.44
430783,201512,455,169,99,268,187,3,83.79,83.22
430786,201512,59,17,20,37,22,6,74.68,69.81
430790,201512,2923,1432,713,2145,778,268,60.48,66.53
430800,201512,640,237,183,420,220,13,70.64,70.11
430805,201512,425,181,96,277,148,6,77.69,80.05
430807,201512,312,96,104,200,112,17,70.11,67.56
430810,201512,509,80,87,167,342,30,59.32,45.25
430820,201512,902,243,303,546,356,12,66.91,63.34
430825,201512,217,42,48,90,127,2,52.16,56.6
430830,201512,1034,777,194,971,63,97,49.73,51.1
430840,201512,544,371,131,502,42,44,55.34,56.72
430843,201512,61,16,7,23,38,1,59.22,46.93
430845,201512,282,124,97,221,61,0,90.96,89.47
430850,201512,1749,978,500,1478,271,109,65.28,66.78
430860,201512,799,226,138,364,435,68,76.9,69.2
430865,201512,461,362,65,427,34,27,66.52,68.98
430870,201512,502,123,168,291,211,4,70.11,75.78
430880,201512,752,323,227,550,202,18,57.49,58.94
430885,201512,195,90,14,104,91,60,77.07,71.23
430890,201512,1256,350,498,848,408,68,68.07,69.11
430900,201512,2258,1168,621,1789,469,261,75.69,73.56
430905,201512,620,206,202,408,212,29,57.14,62.19
430910,201512,1168,472,302,774,394,140,71.83,68.67
430912,201512,291,174,49,223,68,30,57.39,56.59
430915,201512,474,191,123,314,160,3,82.14,82.63
430920,201512,10959,7648,2061,9709,1250,2601,67.79,68.52
430925,201512,67,17,12,29,38,5,62.61,51.78
430930,201512,6586,2094,2087,4181,2405,99,66.92,62.94
430940,201512,968,200,315,515,453,23,75.56,70.83
430950,201512,618,294,138,432,186,3,55.03,59.42
430955,201512,116,23,25,48,68,3,80.0,70.58
430957,201512,168,129,29,158,10,1,61.09,71.81
430960,201512,974,615,194,809,165,50,67.68,69.92
430965,201512,1209,951,138,1089,120,691,78.96,84.22
430970,201512,235,85,68,153,82,18,43.19,48.88
430975,201512,333,204,78,282,51,7,53.36,60.0
430980,201512,267,98,73,171,96,14,57.91,61.95
430990,201512,298,120,103,223,75,25,47.15,50.0
430995,201512,399,196,114,310,89,15,60.91,59.84
431000,201512,1039,142,361,503,536,2,59.33,61.41
431010,201512,1738,362,673,1035,703,82,63.15,65.5
431020,201512,6718,2407,2030,4437,2281,333,54.44,58.05
431030,201512,280,56,67,123,157,0,76.29,73.65
431033,201512,1549,995,396,1391,158,31,62.56,64.33
431036,201512,121,17,36,53,68,4,57.34,63.85
431040,201512,643,378,148,526,117,104,64.94,67.87
431041,201512,363,262,68,330,33,67,66.24,67.2
431043,201512,324,116,57,173,151,9,71.52,63.6
431046,201512,67,20,27,47,20,3,56.3,58.75
431050,201512,1264,738,231,969,295,193,69.56,71.25
431053,201512,395,164,151,315,80,7,61.14,62.0
431055,201512,452,386,47,433,19,66,66.27,68.51
431057,201512,188,70,68,138,50,7,46.3,56.79
431060,201512,3927,2434,1112,3546,381,23,67.48,68.19
431065,201512,445,171,138,309,136,51,79.18,74.27
431070,201512,406,112,152,264,142,1,54.56,61.97
431075,201512,150,69,62,131,19,9,50.16,62.67
431080,201512,520,181,212,393,127,39,80.0,79.71
431085,201512,573,322,133,455,118,56,63.59,67.5
431087,201512,349,262,47,309,40,11,56.1,57.75
431090,201512,260,75,61,136,124,3,47.61,54.83
431100,201512,1888,994,619,1613,275,132,49.19,53.48
431110,201512,1056,486,330,816,240,28,65.67,70.1
431112,201512,401,254,111,365,36,54,66.06,65.76
431113,201512,330,164,113,277,53,8,61.91,67.89
431115,201512,916,624,176,800,116,98,63.47,64.25
431120,201512,2035,971,585,1556,479,16,73.89,73.05
431123,201512,346,190,51,241,105,7,68.78,70.05
431125,201512,948,424,312,736,212,4,68.15,73.08
431127,201512,245,11,35,46,199,5,94.59,86.79
431130,201512,2158,748,756,1504,654,109,60.78,59.25
431140,201512,3287,818,1019,1837,1450,257,68.6,73.36
431142,201512,304,220,53,273,31,14,61.53,62.04
431150,201512,682,337,231,568,114,35,57.99,64.54
431160,201512,512,327,110,437,75,25,50.94,52.46
431162,201512,380,47,114,161,219,12,70.11,66.52
431164,201512,143,11,25,36,107,0,82.65,83.72
431170,201512,452,174,130,304,148,12,56.92,56.61
431171,201512,498,293,126,419,79,3,58.93,59.09
431173,201512,311,219,44,263,48,41,62.82,62.32
431175,201512,630,305,233,538,92,24,57.69,58.41
431177,201512,612,345,119,464,148,52,66.37,62.44
431179,201512,319,25,37,62,257,3,85.52,70.45
431180,201512,1287,397,439,836,451,13,54.48,52.71
431190,201512,401,100,143,243,158,25,53.46,67.12
431198,201512,209,147,50,197,12,7,54.56,59.15
431200,201512,377,19,81,100,277,0,95.2,95.23
431205,201512,205,43,35,78,127,1,66.55,53.79
431210,201512,516,382,78,460,56,7,66.4,71.53
431213,201512,138,84,28,112,26,6,54.98,58.03
431215,201512,69,13,35,48,21,0,20.47,28.07
431217,201512,106,69,26,95,11,7,52.73,63.33
431220,201512,618,202,148,350,268,58,63.77,61.18
431225,201512,969,517,228,745,224,144,70.01,68.6
431230,201512,580,342,136,478,102,124,65.02,73.76
431235,201512,68,3,9,12,56,0,60.17,37.5
431237,201512,359,244,50,294,65,71,69.17,72.59
431238,201512,20,11,6,17,3,1,43.47,45.94
431240,201512,2132,1306,629,1935,197,9,72.73,76.06
431242,201512,308,185,83,268,40,6,78.57,78.36
431244,201512,234,92,40,132,102,6,55.58,51.56
431245,201512,895,435,207,642,253,109,76.04,77.53
431247,201512,137,52,46,98,39,0,67.48,68.05
431250,201512,997,610,293,903,94,85,62.5,66.34
431260,201512,224,61,55,116,108,22,61.7,64.44
431261,201512,177,95,63,158,19,35,70.8,73.14
431262,201512,257,90,47,137,120,45,60.9,72.87
431265,201512,887,245,251,496,391,24,58.54,61.69
431267,201512,156,103,27,130,26,43,87.64,93.52
431270,201512,2162,763,575,1338,824,23,76.8,73.11
431275,201512,162,33,44,77,85,2,71.36,66.95
431280,201512,241,26,54,80,161,12,71.3,60.6
431290,201512,176,71,62,133,43,8,52.22,54.5
431295,201512,44,12,13,25,19,0,43.56,47.16
431300,201512,382,3,43,46,336,0,96.46,90.19
431301,201512,203,25,47,72,131,1,74.63,60.0
431303,201512,512,121,156,277,235,39,66.32,63.97
431306,201512,1656,472,516,988,668,210,68.71,64.95
431308,201512,17,14,2,16,1,0,37.77,40.0
431310,201512,641,184,196,380,261,4,77.98,78.02
431320,201512,551,125,146,271,280,25,59.5,57.17
431330,201512,1510,249,463,712,798,2,52.41,54.47
431333,201512,312,46,66,112,200,0,68.42,58.03
431335,201512,28,7,12,19,9,1,45.16,41.3
431337,201512,1425,400,640,1040,385,22,56.61,56.76
431339,201512,394,182,83,265,129,23,59.33,57.98
431340,201512,14391,4894,5667,10561,3830,144,54.73,56.98
431342,201512,386,263,50,313,73,14,68.19,70.81
431344,201512,275,171,27,198,77,10,75.96,76.44
431346,201512,230,35,55,90,140,2,69.69,66.17
431349,201512,502,187,143,330,172,5,67.92,67.48
431350,201512,2751,1149,1049,2198,553,245,66.44,65.45
431360,201512,454,169,120,289,165,14,63.76,62.82
431365,201512,828,568,162,730,98,118,63.15,66.18
431370,201512,3167,1281,1126,2407,760,18,62.4,61.86
431380,201512,635,446,136,582,53,60,66.84,67.28
431390,201512,1857,477,576,1053,804,98,55.41,53.31
431395,201512,848,512,204,716,132,31,65.63,66.54
431400,201512,266,51,73,124,142,7,78.0,76.54
431402,201512,765,367,114,481,284,97,58.39,65.35
431403,201512,115,54,44,98,17,3,41.51,50.51
431405,201512,2449,1627,523,2150,299,134,57.39,63.87
431406,201512,406,279,44,323,83,4,50.94,55.68
431407,201512,348,122,92,214,134,17,58.48,56.76
431410,201512,8921,2586,3288,5874,3047,96,63.24,63.65
431413,201512,85,18,30,48,37,0,36.63,46.15
431415,201512,466,214,145,359,107,34,60.91,64.33
431417,201512,394,268,71,339,55,75,60.06,65.19
431420,201512,953,572,279,851,102,64,65.95,67.86
431430,201512,319,101,90,191,128,46,58.63,59.68
431440,201512,13250,6304,4367,10671,2579,32,55.48,55.65
431442,201512,71,12,29,41,30,6,46.71,44.56
431445,201512,517,112,105,217,300,15,99.61,99.54
431446,201512,258,122,79,201,57,2,54.08,61.65
431447,201512,352,207,86,293,59,2,49.78,57.33
431449,201512,545,345,116,461,84,62,65.34,71.03
431450,201512,1666,1330,162,1492,174,674,74.24,77.02
431454,201512,30,17,9,26,4,4,46.15,47.27
431455,201512,498,143,109,252,246,4,68.4,67.37
431460,201512,2384,1248,832,2080,304,52,68.27,71.52
431470,201512,1317,607,408,1015,302,93,71.57,73.97
431475,201512,133,7,25,32,101,0,69.27,78.04
431477,201512,474,206,92,298,176,82,62.69,59.0
431478,201512,161,22,40,62,99,5,55.7,57.94
431480,201512,2197,1134,545,1679,518,151,70.1,73.93
431490,201512,72932,51967,10764,62731,10201,30219,63.54,64.97
431500,201512,408,245,77,322,86,6,55.89,58.54
431505,201512,424,189,83,272,152,53,82.97,80.23
431507,201512,217,112,35,147,70,3,59.61,65.33
431510,201512,1256,549,438,987,269,64,59.61,62.46
431513,201512,244,80,32,112,132,3,80.0,78.87
431514,201512,63,11,22,33,30,2,57.27,80.48
431515,201512,397,175,100,275,122,18,52.93,53.92
431517,201512,52,16,24,40,12,1,60.46,56.33
431520,201512,252,50,61,111,141,5,49.5,43.7
431530,201512,2772,1341,936,2277,495,105,63.87,70.16
431531,201512,152,69,49,118,34,10,52.23,63.44
431532,201512,392,217,113,330,62,8,73.82,74.82
431535,201512,228,51,42,93,135,17,56.01,52.84
431540,201512,1379,996,284,1280,99,651,64.37,68.55
431545,201512,320,13,35,48,272,3,100.0,100.0
431550,201512,1637,942,502,1444,193,164,70.07,70.57
431555,201512,538,326,81,407,131,37,72.5,72.8
431560,201512,14625,4610,5249,9859,4766,19,71.78,69.5
431570,201512,3515,2015,990,3005,510,8,62.52,63.99
431575,201512,176,67,76,143,33,16,40.64,47.98
431580,201512,369,97,85,182,187,10,53.63,42.92
431590,201512,692,231,193,424,268,2,68.71,69.96
431595,201512,309,209,38,247,62,6,63.06,64.65
431600,201512,1236,477,398,875,361,28,59.3,61.06
431610,201512,1102,517,337,854,248,50,74.2,79.14
431620,201512,289,112,43,155,134,30,61.88,66.81
431630,201512,965,357,240,597,368,23,64.59,63.44
431640,201512,4679,3437,906,4343,336,351,75.21,78.57
431642,201512,379,200,101,301,78,29,71.24,72.0
431643,201512,210,50,52,102,108,8,74.2,64.55
431645,201512,1242,829,245,1074,168,60,67.53,68.53
431647,201512,92,21,42,63,29,0,51.68,56.25
431650,201512,205,62,86,148,57,28,63.86,67.27
431660,201512,690,188,255,443,247,23,56.79,60.43
431670,201512,911,453,227,680,231,145,66.88,68.75
431673,201512,176,30,59,89,87,5,74.89,72.95
431675,201512,513,34,54,88,425,10,78.44,48.08
431680,201512,6077,2515,2191,4706,1371,82,58.08,62.57
431690,201512,14753,7304,4368,11672,3081,274,59.65,61.72
431695,201512,93,33,35,68,25,3,68.38,76.4
431697,201512,211,157,40,197,14,11,45.67,48.88
431700,201512,1035,699,220,919,116,9,64.0,68.02
431710,201512,8138,3922,3043,6965,1173,60,62.19,66.76
431720,201512,4527,1851,1520,3371,1156,61,60.84,60.69
431725,201512,16,3,4,7,9,0,80.0,63.63
431730,201512,2428,1161,833,1994,434,5,60.6,64.36
431740,201512,3365,1167,1341,2508,857,48,61.98,59.29
431750,201512,5934,3867,1457,5324,610,103,61.24,64.96
431755,201512,304,23,39,62,242,2,91.56,88.57
431760,201512,2628,1397,739,2136,492,366,64.14,67.04
431770,201512,1253,899,231,1130,123,200,58.93,65.16
431775,201512,129,38,59,97,32,0,59.44,67.36
431780,201512,1339,585,510,1095,244,64,53.81,59.64
431790,201512,844,523,188,711,133,56,65.78,66.88
431795,201512,263,63,80,143,120,14,65.75,59.83
431800,201512,5620,2147,2424,4571,1049,25,62.63,65.58
431805,201512,258,28,42,70,188,5,77.47,72.91
431810,201512,2258,1154,649,1803,455,83,65.2,68.11
431820,201512,1819,1048,532,1580,239,317,66.92,68.25
431830,201512,7355,4000,1878,5878,1477,56,66.11,69.14
431840,201512,1762,1130,437,1567,195,112,62.92,65.84
431842,201512,671,93,161,254,417,16,81.72,75.82
431843,201512,269,134,87,221,48,35,74.93,76.47
431844,201512,214,29,34,63,151,6,76.42,61.16
431845,201512,350,189,81,270,80,19,66.03,64.59
431846,201512,237,165,42,207,30,42,62.2,61.79
431848,201512,203,40,70,110,93,16,80.55,81.48
431849,201512,370,20,44,64,306,1,81.49,68.08
431850,201512,3442,1869,1204,3073,369,33,68.78,71.33
431860,201512,506,284,125,409,97,17,62.77,69.08
431861,201512,75,10,30,40,35,2,75.0,78.43
431862,201512,358,165,126,291,67,27,73.36,75.0
431870,201512,11778,5468,3856,9324,2454,719,60.44,62.5
431880,201512,2855,1504,889,2393,462,89,63.97,69.34
431890,201512,3595,1370,1136,2506,1089,22,66.82,64.43
431900,201512,716,300,140,440,276,61,64.33,60.77
431910,201512,686,151,167,318,368,11,65.77,69.28
431912,201512,340,218,72,290,50,12,54.22,60.29
431915,201512,744,417,212,629,115,28,53.64,60.65
431920,201512,982,750,149,899,83,170,72.52,76.38
431930,201512,770,470,128,598,172,13,58.77,65.93
431935,201512,49,22,15,37,12,7,77.77,74.0
431936,201512,278,113,79,192,86,2,68.81,65.3
431937,201512,178,57,57,114,64,1,51.0,59.37
431940,201512,1637,574,531,1105,532,54,60.71,64.92
431950,201512,1075,642,319,961,114,255,62.42,65.1
431960,201512,1969,1065,660,1725,244,95,63.88,64.82
431970,201512,257,52,64,116,141,3,50.69,50.0
431971,201512,59,17,25,42,17,4,53.15,55.26
431973,201512,326,243,55,298,28,8,65.2,69.46
431975,201512,101,8,9,17,84,2,95.28,85.0
431980,201512,873,390,306,696,177,59,60.37,59.53
431990,201512,3967,968,1750,2718,1249,114,49.42,46.18
432000,201512,5473,2890,1560,4450,1023,193,51.49,54.41
432010,201512,1500,855,355,1210,290,87,63.96,64.32
432020,201512,1597,1020,204,1224,373,378,67.1,67.73
432023,201512,366,131,116,247,119,8,66.54,69.97
432026,201512,978,504,201,705,273,12,76.88,77.04
432030,201512,261,141,53,194,67,4,62.14,62.58
432032,201512,381,183,96,279,102,30,63.18,71.35
432035,201512,695,454,176,630,65,22,80.43,82.13
432040,201512,724,160,137,297,427,37,69.14,62.13
432045,201512,187,52,43,95,92,14,76.01,69.34
432050,201512,420,284,86,370,50,35,62.13,65.02
432055,201512,602,359,110,469,133,37,67.48,67.67
432057,201512,289,203,37,240,49,13,65.98,73.39
432060,201512,242,52,48,100,142,7,46.0,50.76
432065,201512,122,72,38,110,12,3,56.48,66.66
432067,201512,649,410,126,536,113,40,64.32,74.13
432070,201512,1754,477,650,1127,627,43,72.21,72.99
432080,201512,2596,1433,807,2240,356,41,68.11,70.17
432085,201512,239,112,36,148,91,45,73.76,70.47
432090,201512,886,458,223,681,205,25,57.49,57.66
432100,201512,900,109,313,422,478,2,66.17,65.22
432110,201512,1619,390,801,1191,428,15,58.46,59.07
432120,201512,2935,1755,757,2512,423,34,57.24,59.35
432130,201512,2010,1232,507,1739,271,77,75.56,81.64
432132,201512,220,58,54,112,108,1,50.45,55.17
432135,201512,495,427,51,478,17,33,69.52,71.13
432140,201512,1030,619,266,885,145,26,50.39,55.38
432143,201512,1025,567,310,877,148,151,70.93,73.38
432145,201512,828,176,319,495,333,31,66.99,68.75
432146,201512,78,32,35,67,11,2,36.96,48.55
432147,201512,269,139,76,215,54,4,40.02,43.17
432149,201512,287,119,67,186,101,0,77.56,83.4
432150,201512,2192,973,712,1685,507,54,56.92,60.54
432160,201512,2970,1754,905,2659,311,77,64.67,67.69
432162,201512,251,14,26,40,211,2,63.38,54.79
432163,201512,166,4,25,29,137,1,40.98,31.52
432166,201512,369,217,110,327,42,55,50.75,56.08
432170,201512,914,225,338,563,351,19,84.23,81.35
432180,201512,1739,588,566,1154,585,77,58.47,60.29
432183,201512,284,132,83,215,69,12,65.13,63.23
432185,201512,640,298,140,438,202,67,68.37,77.11
432190,201512,1973,828,562,1390,583,182,56.21,61.04
432195,201512,772,410,176,586,186,103,62.1,59.97
432200,201512,1807,1036,427,1463,344,206,55.05,57.03
432210,201512,277,129,71,200,77,4,62.81,62.69
432215,201512,594,437,94,531,63,2,66.96,70.89
432218,201512,183,68,52,120,63,25,60.59,60.3
432220,201512,3170,2033,638,2671,499,1222,73.05,76.68
432225,201512,43,26,12,38,5,4,58.9,61.29
432230,201512,714,184,222,406,308,36,64.96,63.53
432232,201512,345,171,120,291,54,28,61.38,67.2
432234,201512,184,63,46,109,75,7,43.91,39.92
432235,201512,99,11,22,33,66,1,91.66,86.84
432237,201512,290,220,56,276,14,1,60.66,63.88
432240,201512,8115,5453,1748,7201,914,417,56.79,60.56
432250,201512,3021,1743,932,2675,346,153,60.68,60.2
432252,201512,246,141,43,184,62,4,60.29,64.33
432253,201512,1083,262,393,655,428,5,80.52,79.29
432254,201512,747,72,119,191,556,6,89.03,86.03
432255,201512,129,45,34,79,50,14,52.43,60.76
432260,201512,4791,2322,1239,3561,1230,14,61.29,67.53
432270,201512,1724,964,557,1521,203,18,65.7,70.54
432280,201512,1025,223,306,529,496,55,73.58,75.14
432285,201512,138,11,15,26,112,1,73.01,63.41
432290,201512,323,140,87,227,96,1,55.97,63.76
432300,201512,16578,10979,3394,14373,2205,3373,69.05,69.21
432310,201512,582,359,115,474,108,122,66.66,68.39
432320,201512,119,23,34,57,62,3,46.85,45.6
432330,201512,194,16,55,71,123,2,58.08,58.67
432335,201512,74,22,21,43,31,2,34.57,48.31
432340,201512,267,63,67,130,137,17,69.89,72.62
432345,201512,473,363,91,454,19,44,68.15,72.06
432350,201512,307,75,82,157,150,2,76.94,78.1
432360,201512,178,23,15,38,140,1,97.8,97.43
432370,201512,275,174,50,224,51,11,62.78,65.88
432375,201512,362,253,62,315,47,1,44.85,51.13
432377,201512,152,9,16,25,127,2,74.14,48.07
432380,201512,571,395,104,499,72,56,62.74,62.92
500020,201512,1504,829,358,1187,317,320,64.38,68.89
500025,201512,1009,503,161,664,345,244,74.85,80.19
500060,201512,4885,3088,976,4064,821,550,70.58,74.76
500070,201512,3053,1726,837,2563,490,261,71.13,73.16
500080,201512,810,470,216,686,124,71,51.2,60.81
500085,201512,1506,783,275,1058,448,84,65.44,65.34
500090,201512,1457,741,352,1093,364,159,60.35,63.54
500100,201512,1998,1097,597,1694,304,203,77.32,78.06
500110,201512,5237,3052,1307,4359,878,97,59.91,63.81
500124,201512,1637,1136,334,1470,167,14,79.46,83.76
500150,201512,1002,402,269,671,331,156,68.86,67.77
500190,201512,3642,2061,791,2852,790,123,73.13,74.95
500200,201512,1872,909,552,1461,411,257,73.87,78.04
500210,201512,3261,2028,779,2807,454,226,66.91,70.01
500215,201512,1126,500,372,872,254,66,69.46,70.09
500220,201512,1936,1164,528,1692,244,37,65.03,69.83
500230,201512,1854,966,378,1344,510,145,65.48,67.98
500240,201512,2956,1039,1095,2134,822,429,61.78,64.49
500260,201512,2053,974,521,1495,558,310,73.76,73.93
