codigo_ibge,anomes_s,cadun_qtd_familias_atualizadas_i,cadun_qtd_familias_atualizadas_pobreza_pbf_i,cadun_qtd_familias_atualizadas_baixa_renda_i,cadun_qtd_familias_atualizadas_rfpc_ate_meio_sm_i,cadun_qtd_familias_atualizadas_rfpc_acima_meio_sm_i,cadun_qtd_familias_atualizadas_renda_zero_i,cadun_taxa_atualizacao_cadastral_d,cadun_taxa_atualizacao_cadastral_rfpc_ate_meio_sm_d
240375,202409,949,532,177,709,240,317,88.03,95.81
240380,202409,2503,1376,468,1844,659,264,89.04,95.19
240390,202409,953,396,218,614,339,3,85.93,94.89
240400,202409,1343,730,280,1010,333,12,85.75,94.48
240410,202409,534,261,152,413,121,16,80.05,90.37
240420,202409,5226,3423,1064,4487,739,158,83.22,88.46
240430,202409,3227,1989,494,2483,744,238,79.99,87.09
240440,202409,2624,1876,298,2174,450,310,82.88,90.13
240450,202409,3957,2264,749,3013,944,988,81.63,88.8
240460,202409,3099,2226,481,2707,392,883,81.81,89.69
240470,202409,3722,1549,895,2444,1278,1,91.81,96.79
240480,202409,483,177,116,293,190,3,74.19,83.71
240485,202409,1997,966,491,1457,540,31,83.59,91.29
240490,202409,1871,1090,219,1309,562,407,90.21,94.78
240500,202409,2144,1528,268,1796,348,382,84.97,91.58
240510,202409,1707,1191,208,1399,308,97,85.05,91.14
240520,202409,1766,1060,178,1238,528,162,89.82,96.87
240530,202409,2202,1641,281,1922,280,352,84.88,91.91
240540,202409,2354,1701,200,1901,453,999,90.36,93.46
240550,202409,841,620,106,726,115,63,88.24,93.79
240560,202409,3777,2832,426,3258,519,40,83.28,87.91
240570,202409,2420,961,599,1560,860,78,78.26,89.34
240580,202409,8055,5932,1023,6955,1100,740,83.16,89.66
240590,202409,901,569,105,674,227,24,86.88,94.66
240600,202409,1767,893,338,1231,536,330,82.45,89.78
240610,202409,4408,2686,943,3629,779,1001,86.82,93.12
240615,202409,1158,739,185,924,234,279,78.19,87.33
240620,202409,1979,1358,259,1617,362,278,85.59,91.09
240630,202409,2509,1880,278,2158,351,571,87.81,91.98
240640,202409,834,514,135,649,185,74,85.18,95.3
240650,202409,3626,2159,800,2959,667,19,79.74,88.35
240660,202409,4247,3111,481,3592,655,230,87.82,94.1
240670,202409,2422,1349,442,1791,631,386,81.76,90.4
240680,202409,1462,888,263,1151,311,90,85.29,93.8
240690,202409,1387,819,179,998,389,10,94.74,98.32
240700,202409,2118,1383,361,1744,374,750,80.65,89.29
240710,202409,19970,12905,3543,16448,3522,4394,85.42,91.5
240720,202409,4626,2845,857,3702,924,42,78.38,85.59
240725,202409,1097,592,247,839,258,250,84.25,92.91
240730,202409,2404,1396,408,1804,600,911,88.8,95.29
240740,202409,1759,1049,313,1362,397,25,78.8,87.25
240750,202409,2502,1555,528,2083,419,422,87.57,93.78
240760,202409,1585,949,194,1143,442,6,83.9,96.05
240770,202409,3417,2364,409,2773,644,347,88.56,93.27
240780,202409,4940,3322,787,4109,831,488,82.15,88.21
240790,202409,805,482,168,650,155,30,79.15,89.65
240800,202409,53469,30012,10684,40696,12773,7147,79.84,88.57
240810,202409,96811,66553,16383,82936,13875,32046,77.67,83.53
240820,202409,6902,4590,1214,5804,1098,67,84.21,89.8
240830,202409,8606,6103,1174,7277,1329,176,87.77,94.06
240840,202409,1148,621,202,823,325,18,86.77,92.68
240850,202409,1322,632,265,897,425,92,79.06,90.42
240860,202409,1687,1103,155,1258,429,634,90.16,97.29
240870,202409,1051,571,192,763,288,2,85.93,91.15
240880,202409,1379,844,277,1121,258,275,87.27,91.43
240890,202409,5345,3060,1004,4064,1281,1452,83.17,90.59
240895,202409,3083,2187,548,2735,348,729,85.49,91.22
240910,202409,3056,2096,500,2596,460,1818,78.01,87.73
240920,202409,988,600,173,773,215,12,81.51,92.35
240930,202409,3615,2118,546,2664,951,3,88.68,95.68
240933,202409,1437,1057,200,1257,180,43,83.93,90.04
240940,202409,6964,3824,1251,5075,1889,512,81.72,88.59
240950,202409,1013,646,197,843,170,538,79.45,88.92
240960,202409,700,468,102,570,130,241,84.03,89.48
240970,202409,1852,1234,248,1482,370,726,84.56,93.03
240980,202409,4191,3293,372,3665,526,1683,87.64,92.45
240990,202409,2966,1976,499,2475,491,819,85.32,91.9
241000,202409,1094,752,104,856,238,243,85.06,95.74
241010,202409,3029,2168,444,2612,417,790,81.42,86.97
241020,202409,2231,1219,415,1634,597,161,90.8,96.91
241025,202409,1330,911,220,1131,199,771,77.1,86.73
241030,202409,2687,1743,379,2122,565,167,85.57,92.7
241040,202409,2502,1530,431,1961,541,168,90.58,95.56
241050,202409,1296,795,228,1023,273,385,75.26,86.4
241060,202409,819,501,144,645,174,54,82.81,92.14
241070,202409,871,506,135,641,230,271,92.95,97.41
241080,202409,1171,646,223,869,302,275,90.49,96.87
241090,202409,2146,1320,330,1650,496,1023,86.67,93.11
241100,202409,1257,631,254,885,372,1,88.64,94.65
241105,202409,1306,691,312,1003,303,85,86.71,91.34
241110,202409,692,444,142,586,106,168,72.0,92.57
241120,202409,7837,5196,1379,6575,1262,38,86.73,93.23
241140,202409,2898,1711,471,2182,716,9,79.26,89.49
241142,202409,636,277,166,443,193,110,77.18,88.07
241150,202409,5894,4186,793,4979,915,98,87.22,91.98
241160,202409,926,372,238,610,316,71,76.27,87.89
241170,202409,1329,937,157,1094,235,781,85.41,93.66
241180,202409,955,494,243,737,218,44,83.18,93.88
241190,202409,1217,645,208,853,364,79,84.74,90.36
241200,202409,25807,17265,4382,21647,4160,6360,82.55,88.45
241210,202409,1625,857,250,1107,518,9,84.41,91.56
241220,202409,9706,6240,2028,8268,1438,221,81.66,87.74
241230,202409,2868,1947,371,2318,550,27,83.76,88.81
241240,202409,1274,381,310,691,583,34,84.25,93.25
241250,202409,6618,4410,923,5333,1285,2133,87.17,95.3
241255,202409,2703,1544,643,2187,516,156,80.68,88.25
241260,202409,4254,2805,727,3532,722,9,79.26,88.25
241270,202409,1351,881,259,1140,211,257,76.71,83.82
241280,202409,2790,2074,222,2296,494,725,90.05,94.68
241290,202409,3101,1761,460,2221,880,863,86.96,92.96
241300,202409,1630,933,304,1237,393,275,87.44,93.71
241310,202409,1900,1408,198,1606,294,341,82.32,89.07
241320,202409,904,497,233,730,174,114,84.64,89.46
241330,202409,1559,1181,174,1355,204,693,84.63,91.36
241335,202409,3988,2664,583,3247,741,99,87.37,93.06
241340,202409,1356,800,257,1057,299,256,72.55,81.24
241350,202409,2100,1432,340,1772,328,95,85.5,93.45
241355,202409,1381,882,210,1092,289,251,83.64,92.22
241360,202409,1955,1087,337,1424,531,86,83.26,92.76
241370,202409,1363,856,221,1077,286,256,82.9,92.44
241380,202409,813,482,120,602,211,21,88.65,93.76
241390,202409,2662,1850,423,2273,389,51,83.34,88.78
241400,202409,3593,2553,486,3039,554,403,84.6,89.88
241410,202409,2464,1544,415,1959,505,155,82.16,87.76
241415,202409,1909,1188,339,1527,382,327,89.03,95.19
241420,202409,3109,2060,655,2715,394,23,80.23,86.43
241430,202409,558,325,105,430,128,34,71.35,91.1
241440,202409,8467,6398,1229,7627,840,467,83.82,90.03
241445,202409,1366,976,157,1133,233,294,87.22,93.86
241450,202409,3041,2024,322,2346,695,627,80.83,88.66
241460,202409,4028,2087,738,2825,1203,89,85.66,93.88
241470,202409,1371,971,139,1110,261,719,82.44,91.05
241475,202409,1203,659,208,867,336,133,88.65,94.54
241480,202409,2882,1722,637,2359,523,23,78.78,87.04
241490,202409,864,411,119,530,334,124,97.4,98.33
241500,202409,695,443,177,620,75,356,77.91,83.1
250010,202409,2831,1704,405,2109,722,1310,87.89,92.09
250020,202409,1722,964,203,1167,555,8,88.85,95.73
250030,202409,7195,5018,1027,6045,1150,13,86.41,92.97
250040,202409,4883,3021,1007,4028,855,113,86.7,91.77
250050,202409,3851,2814,449,3263,588,1885,88.67,94.19
250053,202409,1317,916,221,1137,180,149,85.85,91.17
250057,202409,854,648,80,728,126,264,92.42,94.79
250060,202409,5745,3764,955,4719,1026,160,84.28,90.73
250070,202409,4176,2588,739,3327,849,2139,85.57,90.85
250073,202409,856,538,102,640,216,53,87.16,96.38
250077,202409,2761,1838,242,2080,681,807,86.2,92.19
250080,202409,6337,4965,422,5387,950,916,89.64,97.51
250090,202409,3607,2941,253,3194,413,124,86.16,95.85
250100,202409,3778,2721,533,3254,524,9,86.93,91.92
250110,202409,4591,3227,779,4006,585,30,82.05,86.8
250115,202409,719,473,95,568,151,145,88.22,97.26
250120,202409,1846,1353,258,1611,235,1265,85.74,89.79
250130,202409,5956,4338,692,5030,926,2874,89.3,95.13
250135,202409,1407,1039,174,1213,194,34,87.88,94.91
250140,202409,2466,1693,413,2106,360,219,84.48,88.41
250150,202409,4972,3418,851,4269,703,34,88.83,93.35
250153,202409,1457,942,230,1172,285,166,89.49,95.43
250157,202409,2206,1618,254,1872,334,421,85.23,93.22
250160,202409,3777,2696,400,3096,681,1348,91.18,97.23
250170,202409,1652,1182,243,1425,227,443,84.37,91.63
250180,202409,23722,16131,3501,19632,4090,6500,84.43,90.2
250190,202409,4111,2665,723,3388,723,527,84.69,90.2
250200,202409,2157,1646,169,1815,342,16,82.42,91.34
250205,202409,899,559,160,719,180,344,86.77,95.86
250210,202409,1514,1023,227,1250,264,355,90.38,97.35
250215,202409,1363,658,374,1032,331,160,79.01,86.86
250220,202409,717,392,121,513,204,212,81.84,86.5
250230,202409,1592,926,186,1112,480,516,85.13,94.96
250240,202409,3165,2257,335,2592,573,403,87.72,92.07
250250,202409,4999,3653,588,4241,758,848,88.82,94.11
250260,202409,1638,907,352,1259,379,106,86.71,90.83
250270,202409,1175,740,291,1031,144,13,89.96,94.5
250280,202409,3993,2845,615,3460,533,395,88.75,94.45
250290,202409,2128,1484,243,1727,401,951,91.21,98.06
250300,202409,5516,3851,779,4630,886,1563,85.81,91.44
250310,202409,1377,739,236,975,402,6,85.15,89.69
250320,202409,13434,9890,1512,11402,2032,8880,84.7,89.78
250330,202409,2704,1667,334,2001,703,102,88.13,94.38
250340,202409,1300,972,90,1062,238,582,84.14,91.47
250350,202409,3963,2589,654,3243,720,50,89.72,96.92
250355,202409,2317,1877,149,2026,291,1774,86.26,91.54
250360,202409,1720,1268,257,1525,195,297,87.62,92.36
250370,202409,17104,12741,1740,14481,2623,11392,87.07,92.14
250375,202409,1300,932,111,1043,257,711,88.07,94.64
250380,202409,1851,1450,197,1647,204,454,89.24,92.47
250390,202409,1925,1291,198,1489,436,219,81.63,84.55
250400,202409,65826,32046,16836,48882,16944,160,78.05,85.91
250403,202409,2378,1750,303,2053,325,1614,87.01,92.43
250407,202409,1464,921,196,1117,347,13,81.19,96.7
250410,202409,722,521,82,603,119,16,85.14,92.91
250415,202409,2064,1626,180,1806,258,915,88.54,95.91
250420,202409,1387,1057,154,1211,176,843,88.34,91.18
250430,202409,7773,5144,955,6099,1674,783,85.37,90.47
250435,202409,1719,1025,291,1316,403,14,87.12,96.9
250440,202409,4831,3537,534,4071,760,11,89.52,94.1
250450,202409,1759,1211,212,1423,336,917,85.3,93.0
250460,202409,7047,4629,1214,5843,1204,2090,78.53,83.95
250470,202409,1859,1294,194,1488,371,429,86.58,92.59
250480,202409,4047,2868,472,3340,707,524,85.16,90.17
250485,202409,658,388,91,479,179,3,82.35,95.22
250490,202409,5491,3964,729,4693,798,1745,89.19,94.31
250500,202409,2235,1485,360,1845,390,590,89.54,95.25
250510,202409,5329,3836,704,4540,789,221,86.18,93.18
250520,202409,1797,1207,299,1506,291,43,85.98,93.48
250523,202409,1832,1334,273,1607,225,203,83.08,89.67
250527,202409,1880,1614,119,1733,147,1467,92.02,96.22
250530,202409,558,398,76,474,84,10,74.59,80.61
250535,202409,1584,1185,172,1357,227,681,91.19,97.41
250540,202409,3028,2211,313,2524,504,45,87.13,93.2
250550,202409,897,516,176,692,205,28,87.51,89.75
250560,202409,1835,1122,303,1425,410,79,87.67,90.93
250570,202409,2878,1954,469,2423,455,400,87.39,91.74
250580,202409,906,699,123,822,84,74,87.53,93.4
250590,202409,1040,824,107,931,109,560,92.28,95.38
250600,202409,7118,4696,1247,5943,1175,149,84.93,92.75
250610,202409,2676,1880,399,2279,397,784,86.57,92.67
250620,202409,934,661,100,761,173,114,87.12,94.53
250625,202409,2315,1743,272,2015,300,509,86.7,90.84
250630,202409,11941,8160,1678,9838,2103,4541,82.3,88.09
250640,202409,3685,2629,543,3172,513,2333,86.13,93.56
250650,202409,1052,679,138,817,235,493,83.75,95.0
250660,202409,1645,992,222,1214,431,38,86.57,95.29
250670,202409,2706,1997,339,2336,370,714,88.02,92.51
250680,202409,6062,4397,737,5134,928,3118,90.53,96.21
250690,202409,6528,4856,654,5510,1018,869,83.97,91.17
250700,202409,4934,3235,859,4094,840,11,85.64,91.77
250710,202409,4300,2871,764,3635,665,1,83.13,88.7
250720,202409,3140,2099,428,2527,613,945,90.56,94.5
250730,202409,4589,3470,487,3957,632,473,90.33,95.74
250740,202409,1841,1189,262,1451,390,123,78.07,85.6
250750,202409,124779,82272,19511,101783,22996,18966,81.4,87.41
250760,202409,3219,2601,206,2807,412,806,92.63,97.46
250770,202409,3848,2476,740,3216,632,28,84.33,88.49
250780,202409,1845,1241,248,1489,356,294,86.13,91.18
250790,202409,2576,1751,461,2212,364,1477,86.09,92.35
250800,202409,2337,1637,276,1913,424,630,85.47,92.05
250810,202409,1316,822,199,1021,295,129,82.4,90.83
250820,202409,1911,1484,241,1725,186,1092,86.66,90.93
250830,202409,6542,4006,1223,5229,1313,8,88.14,94.57
250840,202409,736,509,144,653,83,366,88.99,94.5
250850,202409,1908,1342,250,1592,316,659,91.16,96.54
250855,202409,1256,982,139,1121,135,715,85.55,94.43
250860,202409,3766,2050,871,2921,845,7,89.09,94.96
250870,202409,1188,713,154,867,321,310,89.72,94.54
250880,202409,1482,1013,221,1234,248,474,84.44,92.92
250890,202409,11704,8265,1499,9764,1940,1626,89.22,94.0
250900,202409,3371,2287,419,2706,665,49,89.15,94.05
250905,202409,2577,2058,275,2333,244,31,86.59,91.41
250910,202409,6892,5493,604,6097,795,1627,87.72,93.09
250915,202409,2593,1460,217,1677,916,1056,88.13,93.89
250920,202409,3668,2656,572,3228,440,329,87.43,92.59
250930,202409,2313,1592,375,1967,346,45,87.64,94.61
250933,202409,1322,846,236,1082,240,72,90.73,96.34
250937,202409,744,453,151,604,140,230,78.89,84.12
250939,202409,2226,1600,253,1853,373,260,91.79,97.88
250940,202409,4140,2863,583,3446,694,2384,90.8,96.98
250950,202409,1777,1158,279,1437,340,911,89.38,96.5
250960,202409,1302,872,220,1092,210,617,93.19,97.84
250970,202409,10449,6648,1435,8083,2366,217,90.57,94.04
250980,202409,1984,1570,218,1788,196,5,80.88,87.21
250990,202409,2200,1368,421,1789,411,53,87.78,93.22
251000,202409,2092,1385,275,1660,432,766,87.38,93.25
251010,202409,2689,1870,348,2218,471,430,88.77,92.8
251020,202409,1642,1178,229,1407,235,850,87.57,93.05
251030,202409,946,530,191,721,225,42,82.11,87.71
251040,202409,1649,1220,198,1418,231,692,81.67,89.86
251050,202409,966,529,192,721,245,219,81.38,87.71
251060,202409,1195,581,181,762,433,49,89.91,94.07
251065,202409,526,239,85,324,202,4,84.83,93.37
251070,202409,878,550,101,651,227,503,93.1,96.44
251080,202409,20539,12912,3544,16456,4083,2469,83.18,89.63
251090,202409,2796,2084,288,2372,424,19,83.58,91.47
251100,202409,761,477,142,619,142,2,80.02,86.57
251110,202409,1920,1234,242,1476,444,20,86.68,94.61
251120,202409,8321,5607,1311,6918,1403,4381,88.42,94.3
251130,202409,5068,4178,310,4488,580,1055,88.24,93.13
251140,202409,4252,2835,707,3542,710,1763,88.25,91.17
251150,202409,2854,2028,460,2488,366,1816,85.7,88.57
251160,202409,2494,1882,279,2161,333,1760,89.35,94.16
251170,202409,1835,1461,135,1596,239,539,86.88,93.11
251180,202409,2702,1681,491,2172,530,364,86.43,92.42
251190,202409,6046,4493,665,5158,888,1163,92.38,96.48
251200,202409,4771,3385,595,3980,791,2550,86.41,90.33
251203,202409,1106,633,226,859,247,384,86.88,92.36
251207,202409,1121,584,203,787,334,5,81.11,90.66
251210,202409,7651,4568,1283,5851,1800,805,82.93,89.75
251220,202409,1274,728,174,902,372,66,83.76,90.47
251230,202409,5122,3359,755,4114,1008,2561,86.97,91.42
251240,202409,3470,2169,633,2802,668,12,85.27,94.34
251250,202409,11683,7503,2082,9585,2098,369,84.22,90.69
251260,202409,580,387,91,478,102,166,90.34,94.28
251270,202409,4024,2880,590,3470,554,192,80.28,86.38
251272,202409,1379,1165,92,1257,122,71,87.27,92.35
251274,202409,889,496,174,670,219,14,85.31,92.54
251275,202409,1509,962,210,1172,337,555,84.77,90.64
251276,202409,1252,865,211,1076,176,471,82.8,88.55
251278,202409,742,450,102,552,190,250,86.98,92.0
251280,202409,2585,2004,264,2268,317,499,82.35,86.56
251290,202409,6433,4604,787,5391,1042,2012,80.28,85.13
251300,202409,723,573,97,670,53,435,95.76,96.4
251310,202409,2898,1930,482,2412,486,1835,87.44,93.05
251315,202409,2076,1451,304,1755,321,386,87.22,90.97
251320,202409,1459,835,221,1056,403,271,78.99,83.41
251330,202409,2235,1501,208,1709,526,440,87.47,94.83
251335,202409,1201,927,115,1042,159,81,94.41,95.94
251340,202409,3875,2303,605,2908,967,12,86.32,91.64
251350,202409,1141,807,171,978,163,7,87.83,92.7
251360,202409,1879,1105,270,1375,504,644,86.39,94.63
251365,202409,805,422,122,544,261,302,82.56,94.77
251370,202409,28366,17650,5671,23321,5045,475,83.93,90.54
251380,202409,1469,1048,158,1206,263,893,87.54,93.77
251385,202409,824,458,133,591,233,28,86.55,93.51
251390,202409,7663,5494,1081,6575,1088,686,85.52,90.53
251392,202409,1114,675,161,836,278,589,85.36,87.81
251394,202409,680,399,128,527,153,41,80.76,87.39
251396,202409,712,470,111,581,131,77,80.81,90.78
251398,202409,1026,504,139,643,383,183,83.41,92.12
251400,202409,1467,910,188,1098,369,431,85.38,94.49
251410,202409,1523,1027,168,1195,328,712,85.7,95.75
251420,202409,2349,1572,286,1858,491,370,89.93,97.58
251430,202409,1615,1210,177,1387,228,298,88.05,93.33
251440,202409,1149,679,183,862,287,139,87.7,91.21
251445,202409,1627,1125,260,1385,242,986,88.95,92.89
251450,202409,4603,3220,553,3773,830,521,83.99,88.21
251455,202409,895,647,121,768,127,161,88.35,94.46
251460,202409,1171,654,191,845,326,277,89.86,95.37
251465,202409,526,288,114,402,124,246,89.76,90.74
251470,202409,1269,611,261,872,397,119,92.02,96.35
251480,202409,1199,675,179,854,345,457,84.37,92.42
251490,202409,1766,1150,223,1373,393,150,80.23,83.06
251500,202409,2117,1544,316,1860,257,211,87.26,93.0
251510,202409,2485,1415,558,1973,512,34,84.98,91.38
251520,202409,999,549,190,739,260,60,83.11,90.78
251530,202409,15354,11059,1907,12966,2388,10517,89.36,94.64
251540,202409,3385,2175,516,2691,694,1019,93.19,96.72
251550,202409,4456,3101,372,3473,983,1127,87.92,94.22
251560,202409,579,389,113,502,77,5,87.33,93.13
251570,202409,959,585,144,729,230,214,89.37,95.29
251580,202409,2332,1688,238,1926,406,1607,88.0,93.22
251590,202409,1482,1124,154,1278,204,6,85.81,94.03
251593,202409,1013,670,210,880,133,0,88.24,94.21
251597,202409,2417,1929,253,2182,235,1789,88.3,92.1
251600,202409,6027,4296,882,5178,849,134,83.9,89.43
251610,202409,3572,2193,594,2787,785,46,87.48,91.76
251615,202409,1378,920,169,1089,289,131,86.83,95.52
251620,202409,17964,12528,2269,14797,3167,11225,83.96,91.16
251630,202409,5296,3624,625,4249,1047,242,86.28,92.65
251640,202409,2246,1709,282,1991,255,1426,88.56,94.36
251650,202409,4308,2972,472,3444,864,976,88.53,93.28
251660,202409,4381,2825,591,3416,965,2543,91.1,95.98
251670,202409,4723,3541,555,4096,627,1730,89.23,94.99
251675,202409,1011,784,71,855,156,130,91.32,96.61
251680,202409,2307,1594,311,1905,402,762,82.12,89.94
251690,202409,3703,2385,453,2838,865,156,90.29,95.74
251700,202409,2544,1686,346,2032,512,1536,87.27,94.82
251710,202409,672,392,101,493,179,190,75.25,88.35
251720,202409,1215,660,232,892,323,81,80.73,85.6
251740,202409,756,415,122,537,219,167,84.65,89.05
260005,202409,27176,17926,3718,21644,5532,6479,84.61,90.69
260010,202409,10002,5888,2155,8043,1959,187,83.69,90.13
260020,202409,6583,4103,932,5035,1548,3881,88.56,95.92
260030,202409,9109,6618,893,7511,1598,6206,91.58,95.88
260040,202409,7249,4993,1098,6091,1158,744,87.65,95.0
260050,202409,13289,11396,949,12345,944,9056,86.95,93.86
260060,202409,3850,2829,459,3288,562,120,84.39,93.01
260070,202409,11853,8386,1435,9821,2032,6971,89.7,94.26
260080,202409,7104,5298,724,6022,1082,3536,91.58,95.81
260090,202409,5275,3709,729,4438,837,81,84.99,89.58
260100,202409,3379,2484,350,2834,545,2372,89.67,94.97
260105,202409,5329,3778,750,4528,801,3216,88.55,93.98
260110,202409,20182,14352,3140,17492,2690,3541,84.0,89.38
260120,202409,16131,11674,2145,13819,2312,2127,87.54,93.58
260130,202409,3194,2197,517,2714,480,7,87.67,94.43
260140,202409,12429,8883,1464,10347,2082,4457,88.61,94.49
260150,202409,3409,2659,307,2966,443,1338,88.84,92.39
260160,202409,7210,5920,540,6460,750,2451,88.13,93.78
260170,202409,18813,13589,2560,16149,2664,6344,81.81,88.95
260180,202409,3702,2600,516,3116,586,1731,87.0,93.94
260190,202409,22276,16795,1721,18516,3760,3776,92.11,97.05
260200,202409,10120,7779,934,8713,1407,840,87.44,93.11
260210,202409,10722,7667,1542,9209,1513,924,84.59,91.24
260220,202409,11795,9506,1052,10558,1237,7440,89.39,93.58
260230,202409,13526,10130,1363,11493,2033,1651,90.92,95.52
260240,202409,2683,1921,374,2295,388,1737,81.25,88.26
260250,202409,2507,1692,331,2023,484,351,88.43,94.13
260260,202409,14083,9940,2263,12203,1880,2390,87.8,92.26
260270,202409,4953,3676,494,4170,783,452,91.03,96.32
260280,202409,13777,10937,1405,12342,1435,56,89.4,93.67
260290,202409,46138,30516,7390,37906,8232,3938,84.36,90.92
260300,202409,11180,8321,1265,9586,1594,4050,87.57,93.04
260310,202409,7206,5324,738,6062,1144,83,90.55,94.74
260320,202409,6941,5020,909,5929,1012,3039,84.18,90.83
260330,202409,2370,1671,367,2038,332,13,89.06,95.32
260340,202409,2168,1509,280,1789,379,1123,88.02,92.69
260345,202409,30876,20137,5036,25173,5703,1737,83.75,89.54
260350,202409,6873,5287,495,5782,1091,5189,90.64,96.04
260360,202409,2219,1514,358,1872,347,405,86.57,93.45
260370,202409,5839,4123,698,4821,1018,1269,85.86,91.32
260380,202409,5055,3437,702,4139,916,574,86.81,92.26
260390,202409,5050,2720,983,3703,1347,18,87.88,93.93
260392,202409,4479,3516,431,3947,532,3041,85.11,88.43
260400,202409,22955,16436,2743,19179,3776,6513,89.33,94.64
260410,202409,84531,48995,17495,66490,18041,11329,85.24,90.83
260415,202409,4887,3532,512,4044,843,3309,88.69,92.9
260420,202409,11776,8889,1051,9940,1836,8506,88.35,93.75
260430,202409,2931,1727,596,2323,608,8,90.43,95.71
260440,202409,3810,2857,451,3308,502,1840,80.77,87.35
260450,202409,5885,4264,750,5014,871,385,90.13,93.94
260460,202409,5443,3476,997,4473,970,1783,82.79,88.55
260470,202409,4473,3691,310,4001,472,730,86.82,93.78
260480,202409,3495,2242,597,2839,656,607,87.17,93.35
260490,202409,6278,4390,622,5012,1266,3977,92.2,96.01
260500,202409,6544,4310,1064,5374,1170,257,90.24,94.98
260510,202409,11509,8785,1070,9855,1654,7792,89.05,94.57
260515,202409,4817,2642,895,3537,1280,256,86.14,91.41
260520,202409,14810,10380,2052,12432,2378,355,86.37,91.09
260530,202409,10522,7705,1198,8903,1619,2525,89.36,93.62
260540,202409,8514,6936,539,7475,1039,1792,94.78,97.99
260545,202409,143,57,29,86,57,15,73.33,78.18
260550,202409,3010,1765,589,2354,656,633,86.37,93.44
260560,202409,5541,3643,863,4506,1035,3003,84.98,91.99
260570,202409,9253,7205,945,8150,1103,3900,86.5,91.68
260580,202409,5606,4644,425,5069,537,3895,93.41,97.18
260590,202409,6289,4767,776,5543,746,4263,87.89,94.59
260600,202409,34572,23317,4838,28155,6417,5293,84.41,90.65
260610,202409,8394,6031,1004,7035,1359,177,86.48,93.09
260620,202409,21706,15135,2897,18032,3674,6619,82.78,89.49
260630,202409,2393,1649,292,1941,452,688,88.86,93.85
260640,202409,26555,19145,2981,22126,4429,6892,89.15,94.64
260650,202409,4984,3867,586,4453,531,2351,80.3,93.49
260660,202409,8063,6050,789,6839,1224,2986,89.86,95.34
260670,202409,2374,1498,322,1820,554,564,86.39,94.0
260680,202409,30747,19712,4813,24525,6222,4445,84.37,91.28
260690,202409,3479,2281,479,2760,719,1899,88.84,96.1
260700,202409,8644,7781,298,8079,565,5525,90.94,93.94
260710,202409,1366,810,217,1027,339,285,89.69,94.3
260720,202409,29458,20439,3769,24208,5250,1833,83.48,90.5
260730,202409,8281,6327,930,7257,1024,516,87.73,92.87
260740,202409,1471,988,181,1169,302,798,87.45,93.89
260750,202409,7726,6057,733,6790,936,1009,85.35,95.91
260760,202409,7210,5311,780,6091,1119,4503,91.66,95.77
260765,202409,8355,5522,1584,7106,1249,1932,84.57,89.88
260770,202409,4147,2903,446,3349,798,1110,88.38,95.08
260775,202409,6644,4609,1014,5623,1021,2151,86.3,90.92
260780,202409,3572,2193,754,2947,625,37,82.76,91.6
260790,202409,152493,103256,21261,124517,27976,11240,84.87,90.95
260795,202409,3342,2312,502,2814,528,1720,85.73,92.17
260800,202409,6984,5367,634,6001,983,135,94.49,98.13
260805,202409,3525,2531,446,2977,548,1917,78.63,86.14
260810,202409,6814,4866,1021,5887,927,1229,86.48,92.54
260820,202409,5397,3944,503,4447,950,3379,93.16,97.15
260825,202409,2770,1980,444,2424,346,414,84.45,89.97
260830,202409,4065,2810,644,3454,611,30,83.91,90.41
260840,202409,4952,3875,424,4299,653,679,92.96,97.5
260845,202409,4669,3128,725,3853,816,2202,85.18,90.68
260850,202409,4540,2924,841,3765,775,89,82.09,90.28
260860,202409,2967,2088,431,2519,448,228,81.26,86.92
260870,202409,4739,3712,422,4134,605,3268,92.59,97.04
260875,202409,8175,5155,1189,6344,1831,1805,84.01,91.22
260880,202409,11298,8226,1520,9746,1552,1168,86.8,91.5
260890,202409,12689,7956,2641,10597,2092,700,85.91,92.67
260900,202409,5424,3186,1393,4579,845,474,84.49,90.63
260910,202409,3384,2512,468,2980,404,682,87.37,92.89
260915,202409,6883,5589,310,5899,984,343,93.15,96.81
260920,202409,3314,2306,420,2726,588,1470,85.83,92.78
260930,202409,4236,2817,657,3474,762,876,84.61,91.1
260940,202409,15942,11283,2147,13430,2512,5231,88.34,94.58
260950,202409,6566,4120,1191,5311,1255,1344,78.29,87.3
260960,202409,89498,61348,11617,72965,16533,5585,84.64,90.41
260970,202409,5546,3758,838,4596,950,717,87.53,93.98
260980,202409,5102,3788,521,4309,793,665,88.42,93.26
260990,202409,14576,9644,2515,12159,2417,1275,81.77,88.84
261000,202409,16428,11625,2055,13680,2748,7840,86.57,93.91
261010,202409,2223,1631,213,1844,379,676,88.49,93.08
261020,202409,7301,5213,934,6147,1154,2549,90.08,94.58
261030,202409,4304,3045,654,3699,605,1362,88.26,93.78
261040,202409,5455,3538,860,4398,1057,2359,87.0,92.18
261050,202409,8313,5984,1050,7034,1279,1519,88.58,93.45
261060,202409,16502,11693,2147,13840,2662,7923,90.46,95.31
261070,202409,72661,47244,9857,57101,15560,5007,83.77,89.65
261080,202409,7423,6268,366,6634,789,65,89.0,94.21
