codigo_ibge,anomes_s,cadun_qtd_familias_atualizadas_i,cadun_qtd_familias_atualizadas_pobreza_pbf_i,cadun_qtd_familias_atualizadas_baixa_renda_i,cadun_qtd_familias_atualizadas_rfpc_ate_meio_sm_i,cadun_qtd_familias_atualizadas_rfpc_acima_meio_sm_i,cadun_qtd_familias_atualizadas_renda_zero_i,cadun_taxa_atualizacao_cadastral_d,cadun_taxa_atualizacao_cadastral_rfpc_ate_meio_sm_d
430593,201611,13,10,3,13,0,2,54.16,65.0
430595,201611,173,13,39,52,121,8,55.44,65.82
430597,201611,225,69,98,167,58,26,63.73,78.77
430600,201611,1287,348,371,719,568,58,60.65,73.14
430605,201611,891,437,297,734,157,110,64.28,72.45
430607,201611,500,297,97,394,106,2,63.53,70.99
430610,201611,4048,1516,1721,3237,811,26,48.77,54.03
430613,201611,226,31,58,89,137,0,81.88,93.68
430620,201611,431,266,116,382,49,49,56.04,65.74
430630,201611,197,30,55,85,112,4,44.17,43.81
430632,201611,506,127,144,271,235,10,71.97,88.27
430635,201611,351,240,55,295,56,2,57.16,65.99
430637,201611,302,203,73,276,26,11,61.63,66.18
430640,201611,861,107,357,464,397,5,50.82,71.38
430642,201611,203,110,53,163,40,17,41.68,56.99
430645,201611,254,39,53,92,162,8,90.39,101.09
430650,201611,1213,847,239,1086,127,4,65.85,72.2
430655,201611,90,68,19,87,3,21,53.57,61.7
430660,201611,3437,2047,940,2987,450,184,58.54,67.79
430670,201611,311,264,33,297,14,28,60.62,65.7
430673,201611,458,118,114,232,226,19,60.1,75.08
430675,201611,146,14,25,39,107,3,53.28,47.56
430676,201611,2221,1042,749,1791,430,220,58.72,61.14
430680,201611,769,162,289,451,318,15,66.63,70.46
430690,201611,2594,1222,1005,2227,367,5,59.34,68.6
430692,201611,169,113,36,149,20,83,61.9,75.25
430693,201611,510,141,200,341,169,0,39.05,44.98
430695,201611,426,171,124,295,131,54,73.32,85.01
430697,201611,297,127,89,216,81,5,60.24,64.86
430700,201611,4943,798,2071,2869,2074,49,47.75,64.6
430705,201611,217,88,84,172,45,10,75.34,79.62
430710,201611,1088,543,340,883,205,79,59.68,69.3
430720,201611,496,209,157,366,130,5,55.91,70.65
430730,201611,989,472,254,726,263,75,61.08,74.92
430740,201611,390,98,136,234,156,16,64.89,78.52
430745,201611,362,57,122,179,183,5,70.98,87.31
430750,201611,810,519,174,693,117,138,50.27,56.89
430755,201611,348,145,98,243,105,76,66.66,82.93
430760,201611,1425,667,444,1111,314,12,45.8,54.38
430770,201611,4037,2394,925,3319,718,768,61.78,67.52
430780,201611,1350,489,437,926,424,138,53.74,66.47
430781,201611,242,109,90,199,43,8,44.56,61.41
430783,201611,425,154,97,251,174,3,76.99,83.11
430786,201611,58,11,27,38,20,1,77.33,86.36
430790,201611,2589,1295,697,1992,597,255,52.89,64.59
430800,201611,512,229,141,370,142,17,55.71,64.34
430805,201611,402,165,98,263,139,2,70.89,79.45
430807,201611,268,103,85,188,80,26,58.77,67.38
430810,201611,647,80,135,215,432,20,91.38,100.0
430820,201611,998,187,345,532,466,7,73.49,75.78
430825,201611,203,36,48,84,119,1,49.75,67.2
430830,201611,950,684,219,903,47,39,53.61,57.15
430840,201611,644,440,134,574,70,44,63.01,66.35
430843,201611,33,13,13,26,7,2,37.93,68.42
430845,201611,229,103,87,190,39,1,86.41,92.68
430850,201611,1680,963,511,1474,206,89,65.88,72.46
430860,201611,587,202,130,332,255,81,55.11,66.93
430865,201611,399,292,78,370,29,18,62.14,66.54
430870,201611,458,106,146,252,206,3,61.55,74.55
430880,201611,686,287,247,534,152,26,56.13,66.75
430885,201611,169,92,13,105,64,58,65.75,75.0
430890,201611,1071,203,480,683,388,22,59.59,73.04
430900,201611,1827,837,591,1428,399,193,62.46,65.8
430905,201611,496,203,186,389,107,37,45.09,60.68
430910,201611,1021,418,309,727,294,133,62.9,71.76
430912,201611,319,180,60,240,79,49,68.6,72.5
430915,201611,381,181,108,289,92,0,64.14,72.79
430920,201611,11507,7776,2493,10269,1238,3051,65.47,68.92
430925,201611,117,19,29,48,69,6,81.25,90.56
430930,201611,5784,2013,1958,3971,1813,81,56.61,62.04
430940,201611,903,212,341,553,350,7,69.19,80.49
430950,201611,510,238,133,371,139,17,50.49,60.22
430955,201611,103,19,33,52,51,5,59.88,75.36
430957,201611,164,116,42,158,6,0,62.12,76.69
430960,201611,963,544,190,734,229,61,68.0,69.18
430965,201611,1034,761,151,912,122,576,65.9,72.03
430970,201611,225,90,49,139,86,16,42.29,50.36
430975,201611,332,184,103,287,45,5,55.05,67.21
430980,201611,233,89,83,172,61,14,51.77,71.07
430990,201611,381,125,110,235,146,32,64.68,66.76
430995,201611,431,194,128,322,109,50,67.34,71.87
431000,201611,914,99,344,443,471,1,55.56,65.33
431010,201611,1727,232,800,1032,695,23,61.63,71.56
431020,201611,5803,2123,1893,4016,1787,335,50.38,59.94
431030,201611,245,38,77,115,130,0,74.92,87.78
431033,201611,1677,1010,471,1481,196,12,65.63,69.1
431036,201611,84,25,25,50,34,4,36.84,56.81
431040,201611,590,337,173,510,80,109,61.2,70.44
431041,201611,369,221,100,321,48,56,68.33,71.97
431043,201611,310,106,61,167,143,10,61.26,63.49
431046,201611,41,6,23,29,12,2,34.74,38.15
431050,201611,1085,608,272,880,205,96,64.85,77.05
431053,201611,339,141,132,273,66,1,54.94,58.45
431055,201611,467,397,45,442,25,54,67.77,70.72
431057,201611,149,67,49,116,33,5,39.41,52.72
431060,201611,3584,1626,1513,3139,445,16,63.59,66.41
431065,201611,396,113,174,287,109,27,70.58,76.12
431070,201611,390,102,148,250,140,4,53.57,69.06
431075,201611,150,74,50,124,26,15,50.16,62.94
431080,201611,645,196,250,446,199,52,94.43,103.96
431085,201611,567,330,131,461,106,25,65.93,73.4
431087,201611,345,268,51,319,26,4,57.88,64.57
431090,201611,286,57,71,128,158,2,51.25,63.05
431100,201611,1750,869,623,1492,258,127,46.85,52.27
431110,201611,868,381,330,711,157,37,55.18,66.69
431112,201611,412,254,122,376,36,58,72.15,74.45
431113,201611,236,133,79,212,24,6,44.02,53.8
431115,201611,803,534,193,727,76,88,57.48,62.03
431120,201611,1878,901,600,1501,377,12,67.87,75.54
431123,201611,312,156,58,214,98,3,67.24,76.42
431125,201611,922,372,312,684,238,5,67.34,76.76
431127,201611,195,15,32,47,148,4,76.77,104.44
431130,201611,2234,798,803,1601,633,100,63.26,69.39
431140,201611,3168,912,1002,1914,1254,355,62.2,76.89
431142,201611,325,210,68,278,47,6,68.71,70.73
431150,201611,687,321,231,552,135,31,60.63,67.64
431160,201611,499,329,98,427,72,32,54.12,58.25
431162,201611,400,41,119,160,240,8,74.76,90.39
431164,201611,151,14,35,49,102,0,86.78,111.36
431170,201611,343,141,109,250,93,10,46.41,51.12
431171,201611,427,300,92,392,35,3,52.84,58.85
431173,201611,338,145,123,268,70,6,68.97,73.62
431175,201611,624,210,283,493,131,12,59.03,60.12
431177,201611,524,231,151,382,142,29,63.74,63.34
431179,201611,104,25,21,46,58,3,27.73,52.87
431180,201611,1308,293,558,851,457,14,53.84,56.5
431190,201611,367,81,137,218,149,25,55.6,67.91
431198,201611,216,136,67,203,13,4,58.22,63.43
431200,201611,365,13,88,101,264,0,89.46,110.98
431205,201611,126,37,28,65,61,2,42.56,50.78
431210,201611,512,349,83,432,80,3,64.89,70.58
431213,201611,149,91,34,125,24,11,63.67,72.67
431215,201611,126,26,66,92,34,0,39.25,57.5
431217,201611,105,56,24,80,25,8,60.69,72.07
431220,201611,581,181,149,330,251,68,67.55,73.82
431225,201611,1002,404,358,762,240,45,72.55,77.36
431230,201611,500,237,154,391,109,54,58.41,66.72
431235,201611,89,3,10,13,76,0,77.39,44.82
431237,201611,349,201,80,281,68,47,68.97,74.33
431238,201611,15,9,4,13,2,1,36.58,41.93
431240,201611,2572,1493,717,2210,362,105,75.64,81.04
431242,201611,303,177,79,256,47,2,76.9,81.01
431244,201611,184,69,48,117,67,5,45.65,55.18
431245,201611,893,369,251,620,273,46,71.84,81.04
431247,201611,148,43,51,94,54,0,69.81,70.14
431250,201611,935,522,334,856,79,53,60.91,66.82
431260,201611,214,47,76,123,91,19,60.62,77.84
431261,201611,195,104,58,162,33,43,76.17,79.02
431262,201611,296,104,46,150,146,57,69.81,86.7
431265,201611,888,241,231,472,416,21,59.27,68.01
431267,201611,201,86,30,116,85,51,73.09,75.32
431270,201611,1980,658,585,1243,737,7,69.03,75.51
431275,201611,137,38,46,84,53,3,59.56,71.18
431280,201611,144,19,46,65,79,9,43.37,59.63
431290,201611,201,46,98,144,57,7,59.82,64.86
431295,201611,47,6,11,17,30,0,50.53,53.12
431300,201611,312,3,45,48,264,0,80.2,109.09
431301,201611,236,13,56,69,167,3,83.09,80.23
431303,201611,413,129,125,254,159,64,52.67,61.95
431306,201611,1581,402,531,933,648,166,66.2,69.36
431308,201611,16,12,3,15,1,0,40.0,42.85
431310,201611,387,118,122,240,147,2,51.32,58.39
431320,201611,428,91,148,239,189,20,53.1,63.06
431330,201611,1369,303,445,748,621,17,46.28,58.07
431333,201611,155,39,57,96,59,2,36.04,62.74
431335,201611,22,6,8,14,8,1,40.74,40.0
431337,201611,1412,377,624,1001,411,18,54.05,57.52
431339,201611,304,176,80,256,48,15,48.71,63.2
431340,201611,13781,4594,5531,10125,3656,212,54.98,60.96
431342,201611,393,273,44,317,76,20,69.55,76.2
431344,201611,293,177,44,221,72,7,77.71,88.75
431346,201611,255,25,67,92,163,1,84.71,96.84
431349,201611,480,153,129,282,198,12,63.4,69.8
431350,201611,2710,1051,1135,2186,524,158,63.05,67.3
431360,201611,398,149,133,282,116,23,58.1,70.14
431365,201611,964,639,210,849,115,190,66.48,73.06
431370,201611,2929,1412,895,2307,622,30,59.02,63.34
431380,201611,588,384,157,541,47,83,62.02,64.71
431390,201611,1664,487,540,1027,637,123,52.11,60.34
431395,201611,796,466,213,679,117,12,61.08,65.47
431400,201611,288,57,78,135,153,9,73.28,87.09
431402,201611,569,339,109,448,121,104,43.6,61.53
431403,201611,97,65,22,87,10,19,37.3,48.06
431405,201611,2522,1537,586,2123,399,284,59.32,64.98
431406,201611,376,262,50,312,64,9,49.73,59.31
431407,201611,250,120,84,204,46,22,44.72,58.78
431410,201611,9114,2816,3417,6233,2881,197,60.7,67.54
431413,201611,121,11,37,48,73,0,52.6,58.53
431415,201611,422,161,147,308,114,34,57.88,63.76
431417,201611,363,264,61,325,38,101,62.91,69.89
431420,201611,889,496,294,790,99,28,63.95,67.52
431430,201611,370,126,112,238,132,61,62.39,74.6
431440,201611,11399,4823,4354,9177,2222,38,47.87,50.68
431442,201611,75,9,35,44,31,2,57.25,64.7
431445,201611,522,73,130,203,319,13,98.86,111.53
431446,201611,255,105,92,197,58,2,56.79,68.88
431447,201611,366,208,94,302,64,4,61.51,70.89
431449,201611,509,304,135,439,70,50,62.83,75.42
431450,201611,1453,1121,200,1321,132,707,64.75,69.82
431454,201611,30,21,9,30,0,7,48.38,56.6
431455,201611,391,137,97,234,157,3,53.12,67.04
431460,201611,2232,1097,828,1925,307,35,65.89,72.23
431470,201611,1399,594,458,1052,347,148,80.86,89.91
431475,201611,177,5,21,26,151,0,88.05,89.65
431477,201611,372,188,98,286,86,68,49.86,63.41
431478,201611,204,13,53,66,138,1,70.83,80.48
431480,201611,2055,1118,538,1656,399,238,65.61,73.89
431490,201611,62491,43993,10134,54127,8364,26034,55.32,57.93
431500,201611,329,199,74,273,56,2,53.4,58.96
431505,201611,357,173,77,250,107,51,70.0,76.92
431507,201611,230,94,42,136,94,1,62.5,68.68
431510,201611,1142,446,456,902,240,37,59.94,65.07
431513,201611,133,78,21,99,34,8,42.49,69.71
431514,201611,43,12,14,26,17,4,38.39,60.46
431515,201611,390,195,97,292,98,21,56.11,67.43
431517,201611,64,19,27,46,18,4,79.01,80.7
431520,201611,336,65,70,135,201,9,63.15,63.98
431530,201611,2577,957,988,1945,632,73,58.5,67.02
431531,201611,155,67,60,127,28,8,55.75,73.83
431532,201611,365,165,124,289,76,4,70.46,75.06
431535,201611,157,38,40,78,79,12,45.5,55.71
431540,201611,1412,1050,280,1330,82,811,66.69,73.31
431545,201611,339,14,37,51,288,4,99.7,115.9
431550,201611,1438,778,491,1269,169,77,63.18,67.64
431555,201611,522,253,109,362,160,18,73.31,76.85
431560,201611,13333,4316,5258,9574,3759,16,63.3,70.22
431570,201611,3723,1918,927,2845,878,6,61.42,61.86
431575,201611,128,53,60,113,15,15,30.4,39.64
431580,201611,215,50,66,116,99,6,32.72,33.42
431590,201611,595,214,193,407,188,5,60.22,76.36
431595,201611,248,157,58,215,33,3,55.73,66.97
431600,201611,1097,416,429,845,252,17,52.16,61.27
431610,201611,1115,481,353,834,281,55,74.33,83.48
431620,201611,259,100,48,148,111,35,52.85,66.07
431630,201611,770,273,229,502,268,16,53.25,61.82
431640,201611,4785,3656,823,4479,306,262,75.11,80.36
431642,201611,349,155,109,264,85,36,66.47,71.54
431643,201611,273,52,67,119,154,3,81.25,79.86
431645,201611,1166,761,225,986,180,59,65.72,69.29
431647,201611,73,17,32,49,24,1,46.49,55.68
431650,201611,212,68,80,148,64,36,60.39,65.48
431660,201611,607,149,261,410,197,13,51.52,63.96
431670,201611,805,406,222,628,177,184,61.35,68.26
431673,201611,197,27,57,84,113,2,85.65,86.59
431675,201611,566,34,48,82,484,16,79.6,63.07
431680,201611,5381,2435,1981,4416,965,91,54.43,63.39
431690,201611,13054,5951,4466,10417,2637,171,54.21,59.03
431695,201611,112,41,40,81,31,6,76.71,85.26
431697,201611,209,159,33,192,17,10,45.43,48.85
431700,201611,1035,692,246,938,97,5,65.17,72.54
431710,201611,6858,3752,2388,6140,718,73,53.83,61.95
431720,201611,4309,1562,1658,3220,1089,22,58.85,63.66
431725,201611,28,7,8,15,13,0,100.0,100.0
431730,201611,2190,1138,725,1863,327,16,54.5,62.18
431740,201611,2887,945,1270,2215,672,37,53.77,56.18
431750,201611,5623,3271,1740,5011,612,73,61.0,66.22
431755,201611,275,21,38,59,216,3,82.83,98.33
431760,201611,2781,1573,680,2253,528,666,65.43,70.47
431770,201611,1161,842,216,1058,103,256,56.16,65.1
431775,201611,145,21,71,92,53,0,69.37,85.18
431780,201611,1283,479,523,1002,281,82,51.73,58.94
431790,201611,729,269,310,579,150,44,60.9,67.24
431795,201611,162,41,49,90,72,11,42.4,43.26
431800,201611,4533,1449,2283,3732,801,17,51.93,58.11
431805,201611,181,29,34,63,118,5,53.55,73.25
431810,201611,1965,999,557,1556,409,82,60.14,66.24
431820,201611,1668,993,495,1488,180,287,64.03,69.82
431830,201611,5474,3106,1512,4618,856,38,49.27,56.8
431840,201611,1674,1095,407,1502,172,87,61.38,66.75
431842,201611,651,68,166,234,417,8,80.46,87.64
431843,201611,221,107,75,182,39,31,62.96,68.42
431844,201611,232,26,41,67,165,4,81.4,97.1
431845,201611,366,175,85,260,106,14,70.38,74.07
431846,201611,216,165,33,198,18,36,65.06,70.21
431848,201611,223,30,86,116,107,11,85.11,89.92
431849,201611,361,13,50,63,298,2,75.2,75.9
431850,201611,3133,1505,1220,2725,408,16,64.49,68.91
431860,201611,478,253,116,369,109,20,59.52,70.01
431861,201611,82,16,28,44,38,5,84.53,112.82
431862,201611,318,183,96,279,39,78,64.11,72.65
431870,201611,11822,5955,3901,9856,1966,960,62.18,68.89
431880,201611,2658,1329,912,2241,417,106,60.8,69.79
431890,201611,2963,977,1153,2130,833,11,57.22,61.38
431900,201611,629,303,135,438,191,84,55.71,64.03
431910,201611,582,132,175,307,275,6,57.05,74.87
431912,201611,306,212,66,278,28,6,60.35,69.84
431915,201611,669,398,198,596,73,12,51.26,62.6
431920,201611,868,641,152,793,75,232,66.2,72.15
431930,201611,709,406,162,568,141,8,55.82,69.77
431935,201611,53,18,25,43,10,5,88.33,93.47
431936,201611,199,72,60,132,67,2,52.23,51.96
431937,201611,134,47,43,90,44,1,40.6,55.21
431940,201611,1473,509,493,1002,471,55,56.43,65.66
431950,201611,1050,658,288,946,104,284,62.64,66.38
431960,201611,1914,892,690,1582,332,63,64.53,67.23
431970,201611,289,55,76,131,158,7,58.38,62.98
431971,201611,47,9,24,33,14,2,47.95,61.11
431973,201611,298,206,61,267,31,3,62.86,66.25
431975,201611,89,8,10,18,71,4,80.9,75.0
431980,201611,708,305,262,567,141,60,50.35,52.99
431990,201611,3798,1223,1474,2697,1101,109,49.75,51.34
432000,201611,5380,3118,1559,4677,703,313,51.49,59.3
432010,201611,1436,784,410,1194,242,147,62.92,69.13
432020,201611,1316,735,297,1032,284,140,56.07,63.46
432023,201611,345,136,93,229,116,12,62.27,72.69
432026,201611,675,455,165,620,55,16,56.53,73.8
432030,201611,217,129,43,172,45,4,50.93,58.3
432032,201611,342,168,97,265,77,26,56.15,70.85
432035,201611,694,408,246,654,40,9,82.81,90.83
432040,201611,670,192,133,325,345,77,67.13,80.84
432045,201611,146,47,47,94,52,8,55.51,70.14
432050,201611,383,257,88,345,38,23,59.1,65.46
432055,201611,656,285,142,427,229,30,68.4,67.77
432057,201611,255,151,53,204,51,16,62.34,72.34
432060,201611,312,56,63,119,193,3,55.41,66.11
432065,201611,141,87,40,127,14,5,62.38,79.37
432067,201611,537,332,150,482,55,31,54.57,70.46
432070,201611,1485,418,640,1058,427,69,62.18,76.61
432080,201611,2741,1532,842,2374,367,41,69.97,77.2
432085,201611,204,109,38,147,57,35,62.38,70.33
432090,201611,923,522,253,775,148,30,59.12,66.98
432100,201611,934,94,334,428,506,1,67.48,75.61
432110,201611,1463,301,782,1083,380,8,53.39,58.54
432120,201611,2643,1370,892,2262,381,24,55.99,60.49
432130,201611,1796,1196,428,1624,172,170,64.65,76.2
432132,201611,152,44,52,96,56,2,38.87,59.25
432135,201611,623,391,119,510,113,14,81.97,84.71
432140,201611,1004,563,290,853,151,56,51.83,58.9
432143,201611,846,466,261,727,119,184,59.74,63.43
432145,201611,840,170,353,523,317,35,63.15,74.07
432146,201611,71,33,27,60,11,3,39.22,54.54
432147,201611,280,126,110,236,44,3,42.94,50.75
432149,201611,282,113,83,196,86,3,75.8,88.68
432150,201611,1884,878,635,1513,371,36,49.07,57.02
432160,201611,2897,1604,1001,2605,292,66,62.78,67.9
432162,201611,320,13,33,46,274,2,77.66,79.31
432163,201611,137,3,21,24,113,0,36.63,31.57
432166,201611,354,155,140,295,59,43,50.0,55.34
432170,201611,881,296,331,627,254,30,73.66,81.85
432180,201611,1670,394,659,1053,617,50,59.85,66.56
432183,201611,209,74,99,173,36,13,49.88,55.27
432185,201611,554,319,123,442,112,132,58.81,77.13
432190,201611,1939,703,593,1296,643,168,57.72,66.83
432195,201611,767,273,259,532,235,37,67.45,70.0
432200,201611,1325,743,391,1134,191,164,41.9,46.6
432210,201611,246,121,87,208,38,2,57.34,72.72
432215,201611,560,445,88,533,27,1,65.11,74.64
432218,201611,193,68,60,128,65,21,68.92,81.01
432220,201611,2951,1751,691,2442,509,900,68.8,74.47
432225,201611,79,38,24,62,17,8,74.52,77.5
432230,201611,428,150,154,304,124,21,41.15,53.61
432232,201611,318,174,106,280,38,58,58.88,68.45
432234,201611,195,55,56,111,84,6,50.25,52.11
432235,201611,100,7,27,34,66,1,90.09,97.14
432237,201611,305,214,60,274,31,1,64.07,67.82
432240,201611,7911,5114,1745,6859,1052,426,55.23,59.94
432250,201611,2860,1590,1007,2597,263,92,58.23,61.07
432252,201611,277,157,45,202,75,14,61.28,68.7
432253,201611,1062,137,462,599,463,6,80.27,88.34
432254,201611,601,39,111,150,451,5,68.6,78.94
432255,201611,136,38,29,67,69,15,61.81,59.29
432260,201611,4176,2301,1090,3391,785,8,53.21,65.95
432270,201611,1647,737,736,1473,174,19,62.03,70.78
432280,201611,861,235,294,529,332,79,59.95,78.48
432285,201611,172,4,17,21,151,0,87.3,95.45
432290,201611,301,119,96,215,86,0,52.71,65.95
432300,201611,15298,10014,3389,13403,1895,3446,62.34,64.98
432310,201611,530,346,98,444,86,142,64.47,72.19
432320,201611,104,25,34,59,45,5,44.25,59.59
432330,201611,150,18,42,60,90,3,44.91,55.04
432335,201611,127,18,33,51,76,0,80.37,92.72
432340,201611,238,57,65,122,116,22,69.18,79.22
432345,201611,459,354,88,442,17,43,69.44,75.17
432350,201611,269,69,81,150,119,2,68.1,80.21
432360,201611,165,12,27,39,126,2,82.91,108.33
432370,201611,246,137,45,182,64,5,57.34,61.9
432375,201611,320,222,60,282,38,2,40.97,49.56
432377,201611,183,11,16,27,156,3,77.21,81.81
432380,201611,633,341,156,497,136,68,65.19,65.13
500020,201611,1474,868,377,1245,229,322,60.75,71.51
500025,201611,1048,443,211,654,394,82,73.8,81.64
500060,201611,4500,3033,802,3835,665,461,62.98,71.11
500070,201611,3204,1533,977,2510,694,168,71.42,76.38
500080,201611,823,441,242,683,140,52,54.35,64.73
500085,201611,1552,815,272,1087,465,65,66.04,69.85
500090,201611,1173,548,368,916,257,121,48.85,55.92
500100,201611,2333,1125,797,1922,411,355,80.33,87.44
500110,201611,4703,2329,1402,3731,972,68,55.5,59.07
500124,201611,1559,1087,331,1418,141,7,74.06,81.26
500150,201611,752,290,237,527,225,66,52.84,59.68
500190,201611,3483,1921,779,2700,783,167,68.5,72.97
500200,201611,1787,814,585,1399,388,120,71.53,79.44
500210,201611,3095,1825,885,2710,385,90,63.78,70.4
500215,201611,1063,424,357,781,282,63,69.65,74.73
500220,201611,2143,1278,535,1813,330,39,68.03,74.09
500230,201611,1763,940,375,1315,448,226,60.6,67.64
500240,201611,2429,814,1047,1861,568,312,52.34,60.34
500260,201611,2087,987,498,1485,602,344,73.35,78.98
500270,201611,69303,20881,24724,45605,23698,1945,53.45,61.45
500280,201611,970,710,109,819,151,406,69.98,76.61
500290,201611,3125,1073,801,1874,1251,209,66.3,77.92
500295,201611,1680,366,614,980,700,124,60.51,66.44
500310,201611,504,320,101,421,83,52,62.53,67.25
500315,201611,2305,1495,483,1978,327,771,71.51,77.96
500320,201611,13294,5660,4803,10463,2831,267,74.9,80.84
500325,201611,2242,1368,423,1791,451,331,52.67,61.35
500330,201611,5166,2217,1408,3625,1541,47,73.2,82.93
500345,201611,1149,682,305,987,162,52,51.5,59.81
500348,201611,1239,888,270,1158,81,110,53.35,58.93
500350,201611,1118,265,353,618,500,81,85.93,98.09
500370,201611,12665,5470,4389,9859,2806,1011,51.75,57.72
500375,201611,1662,697,729,1426,236,61,56.14,70.07
500380,201611,2604,1228,742,1970,634,15,73.93,80.01
500390,201611,318,119,77,196,122,36,52.56,61.25
500400,201611,755,299,300,599,156,57,54.12,62.98
500410,201611,1629,1105,342,1447,182,131,71.41,82.73
500430,201611,1869,808,559,1367,502,48,67.57,72.21
500440,201611,952,391,262,653,299,62,62.92,69.1
500450,201611,787,172,355,527,260,36,45.51,47.34
500460,201611,2936,890,1115,2005,931,59,70.72,75.06
500470,201611,1941,671,706,1377,564,61,62.15,69.72
500480,201611,1760,1387,241,1628,132,507,74.82,77.08
500490,201611,449,154,175,329,120,2,45.86,49.17
500500,201611,2641,1529,658,2187,454,44,66.42,76.38
500510,201611,492,211,141,352,140,34,56.94,69.29
500515,201611,1342,875,274,1149,193,218,68.26,75.09
500520,201611,2494,1688,566,2254,240,430,76.57,81.87
500525,201611,752,467,200,667,85,64,61.28,71.18
500540,201611,3227,858,1199,2057,1170,12,50.1,60.94
500560,201611,3559,2774,544,3318,241,1050,73.51,77.65
500568,201611,3202,966,1186,2152,1050,183,71.77,81.02
500570,201611,4615,1080,1708,2788,1827,80,57.23,59.55
500580,201611,2543,1927,318,2245,298,378,66.95,77.14
500600,201611,2429,769,852,1621,808,66,60.3,68.59
500620,201611,5656,2682,1603,4285,1371,48,69.8,77.51
500625,201611,473,159,104,263,210,43,62.31,68.84
500627,201611,539,152,192,344,195,14,81.41,89.11
500630,201611,3966,1490,1356,2846,1120,58,63.76,69.53
500635,201611,2015,1538,242,1780,235,699,72.22,79.74
500640,201611,1150,799,157,956,194,549,67.56,77.28
500660,201611,11556,5187,4108,9295,2261,608,58.27,64.85
500690,201611,1592,989,392,1381,211,9,61.6,68.94
500710,201611,2017,1004,713,1717,300,125,56.73,61.65
500720,201611,3066,971,1145,2116,950,36,48.4,59.05
500730,201611,665,290,189,479,186,12,65.06,76.15
500740,201611,3525,1649,1104,2753,772,815,78.26,88.89
500750,201611,748,385,227,612,136,158,74.72,78.76
500755,201611,729,178,324,502,227,24,59.6,66.22
500769,201611,4025,779,1424,2203,1822,241,71.47,79.93
500770,201611,1025,363,346,709,316,69,57.81,63.36
500780,201611,846,302,346,648,198,10,71.87,78.45
500790,201611,6424,4094,1371,5465,959,951,63.43,69.01
500793,201611,1729,580,704,1284,445,12,74.04,80.5
500795,201611,1602,1199,235,1434,168,238,66.3,71.84
500797,201611,502,223,163,386,116,22,58.85,70.82
500800,201611,1793,794,599,1393,400,23,59.62,65.67
500830,201611,12860,5259,4000,9259,3601,1576,63.14,71.09
500840,201611,819,256,283,539,280,90,59.04,67.03
510010,201611,904,611,163,774,130,14,70.79,77.47
510020,201611,2337,556,852,1408,929,79,66.44,74.53
510025,201611,5411,1549,2201,3750,1661,226,70.19,73.19
510030,201611,1147,711,237,948,199,6,66.26,71.33
510035,201611,646,297,126,423,223,3,72.17,70.14
510040,201611,1319,736,296,1032,287,19,71.37,78.0
510050,201611,1082,505,370,875,207,33,56.97,68.3
510060,201611,1052,477,340,817,235,88,64.69,71.91
510080,201611,744,259,345,604,140,20,71.6,78.13
510100,201611,426,199,132,331,95,88,61.38,76.62
510120,201611,150,103,25,128,22,66,48.23,64.97
510125,201611,1990,920,676,1596,394,333,62.48,71.47
510130,201611,1046,524,362,886,160,35,58.59,65.29
510140,201611,1880,974,505,1479,401,59,63.81,68.63
510160,201611,862,609,183,792,70,79,64.86,67.57
510170,201611,3183,1731,888,2619,564,299,59.53,64.49
510180,201611,7320,2906,2302,5208,2112,61,57.56,64.48
510185,201611,828,599,121,720,108,158,58.3,65.81
510190,201611,1603,1006,271,1277,326,436,63.88,77.25
510250,201611,10184,6139,2832,8971,1213,177,71.11,75.89
510260,201611,1662,1078,322,1400,262,159,73.76,79.54
510263,201611,1989,616,851,1467,522,24,46.94,51.13
510267,201611,3262,876,1409,2285,977,54,55.51,61.32
510268,201611,600,396,114,510,90,132,65.21,67.54
510269,201611,903,338,304,642,261,3,87.84,94.97
510270,201611,1982,853,767,1620,362,238,72.07,77.17
510279,201611,1304,570,470,1040,264,33,70.33,75.41
510285,201611,794,402,237,639,155,15,64.5,72.53
510300,201611,2548,1799,410,2209,339,296,73.28,80.38
510305,201611,946,431,312,743,203,16,60.17,65.86
510310,201611,503,283,146,429,74,23,60.82,65.79
510320,201611,2912,1187,1067,2254,658,11,75.77,86.85
510325,201611,3277,2356,438,2794,483,392,62.56,65.69
510330,201611,2040,982,639,1621,419,354,70.51,74.46
510335,201611,3535,2370,561,2931,604,262,71.14,75.95
510336,201611,343,184,96,280,63,36,57.07,66.19
510337,201611,1271,532,454,986,285,6,62.09,64.74
510340,201611,49928,15324,17633,32957,16971,260,62.82,65.38
510343,201611,813,366,245,611,202,72,71.81,74.51
510345,201611,1101,548,338,886,215,138,67.09,72.5
510350,201611,1783,956,442,1398,385,41,53.76,59.21
510360,201611,958,627,138,765,193,314,53.22,69.67
510370,201611,1239,691,285,976,263,253,89.71,93.04
510380,201611,430,88,149,237,193,1,81.9,82.86
510385,201611,663,343,168,511,152,271,67.79,77.65
510390,201611,752,452,201,653,99,65,68.67,72.87
510395,201611,531,231,159,390,141,83,67.3,74.14
510410,201611,2531,1424,718,2142,389,241,64.61,66.31
510420,201611,1660,910,437,1347,313,9,67.17,78.72
510450,201611,532,143,201,344,188,16,69.9,74.45
