codigo_ibge,anomes_s,cadun_qtd_familias_atualizadas_i,cadun_qtd_familias_atualizadas_pobreza_pbf_i,cadun_qtd_familias_atualizadas_baixa_renda_i,cadun_qtd_familias_atualizadas_rfpc_ate_meio_sm_i,cadun_qtd_familias_atualizadas_rfpc_acima_meio_sm_i,cadun_qtd_familias_atualizadas_renda_zero_i,cadun_taxa_atualizacao_cadastral_d,cadun_taxa_atualizacao_cadastral_rfpc_ate_meio_sm_d
261310,202109,7148,,,6443,,,74.73,78.41
261320,202109,4009,,,3538,,,63.54,64.71
261330,202109,2275,,,2054,,,38.63,38.68
261340,202109,2405,,,2171,,,54.1,56.09
261350,202109,4818,,,4418,,,53.6,55.71
261360,202109,5020,,,4447,,,58.96,61.98
261370,202109,13012,,,11297,,,51.54,53.37
261380,202109,2445,,,2138,,,56.58,55.99
261390,202109,10796,,,9472,,,61.47,63.94
261400,202109,3085,,,2840,,,63.89,67.23
261410,202109,5969,,,5158,,,59.17,62.21
261420,202109,4481,,,4193,,,57.98,60.1
261430,202109,2695,,,2454,,,73.11,78.2
261440,202109,1015,,,897,,,66.9,70.79
261450,202109,7623,,,6852,,,50.38,51.34
261460,202109,6065,,,5472,,,75.56,77.89
261470,202109,3003,,,2701,,,70.14,73.09
261480,202109,3493,,,3030,,,64.17,64.81
261485,202109,2952,,,2635,,,56.12,57.59
261500,202109,4654,,,4203,,,73.19,75.92
261510,202109,902,,,800,,,46.2,47.14
261520,202109,1509,,,1422,,,62.71,65.62
261530,202109,9401,,,8080,,,73.81,78.09
261540,202109,6370,,,5937,,,71.57,73.69
261550,202109,2247,,,2008,,,58.39,60.22
261560,202109,5329,,,4865,,,63.7,66.88
261570,202109,2092,,,1791,,,57.91,62.4
261580,202109,4827,,,4265,,,68.34,69.91
261590,202109,1916,,,1723,,,67.63,74.71
261600,202109,4291,,,3798,,,76.67,79.8
261610,202109,871,,,707,,,39.57,39.98
261618,202109,1507,,,1367,,,57.08,59.2
261620,202109,2970,,,2743,,,68.79,69.88
261630,202109,2806,,,2416,,,44.51,45.18
261640,202109,17746,,,15725,,,45.25,47.01
261650,202109,2543,,,2254,,,57.92,60.41
270010,202109,2912,,,2610,,,63.84,66.14
270020,202109,1935,,,1711,,,47.43,47.76
270030,202109,22943,,,19657,,,64.49,66.12
270040,202109,6126,,,5577,,,54.02,57.12
270050,202109,3233,,,2885,,,56.68,59.47
270060,202109,2069,,,1771,,,88.53,90.35
270070,202109,3087,,,2849,,,63.82,67.8
270080,202109,943,,,848,,,62.61,66.71
270090,202109,1445,,,1352,,,78.61,81.84
270100,202109,3713,,,3314,,,62.82,64.78
270110,202109,2359,,,2077,,,69.07,74.79
270120,202109,1121,,,1003,,,41.35,42.62
270130,202109,3001,,,2682,,,56.71,58.44
270135,202109,1322,,,1176,,,63.55,66.81
270140,202109,6284,,,5310,,,63.2,66.39
270150,202109,1853,,,1752,,,68.5,71.16
270160,202109,3651,,,3285,,,58.63,61.74
270170,202109,2037,,,1789,,,58.77,61.43
270180,202109,1500,,,1402,,,63.93,65.23
270190,202109,1013,,,919,,,55.84,57.11
270200,202109,1708,,,1568,,,66.02,69.87
270210,202109,4036,,,3725,,,67.95,73.71
270220,202109,1344,,,1147,,,78.32,83.84
270230,202109,5186,,,4554,,,52.22,54.88
270235,202109,3600,,,3319,,,58.53,62.37
270240,202109,7993,,,7080,,,68.59,73.68
270250,202109,2118,,,1907,,,71.0,72.42
270255,202109,2640,,,2264,,,56.65,61.28
270260,202109,2728,,,2514,,,48.28,49.18
270270,202109,658,,,612,,,59.22,66.23
270280,202109,2254,,,1861,,,56.59,58.37
270290,202109,5419,,,5034,,,67.94,70.04
270300,202109,3272,,,2749,,,73.89,79.56
270310,202109,4706,,,4262,,,64.91,68.41
270320,202109,3374,,,3029,,,59.12,61.37
270330,202109,2363,,,2078,,,56.27,55.84
270340,202109,1144,,,1034,,,68.42,71.75
270350,202109,1141,,,959,,,58.3,60.39
270360,202109,1578,,,1480,,,57.11,59.84
270370,202109,794,,,743,,,54.45,55.9
270375,202109,1724,,,1541,,,54.02,57.78
270380,202109,4804,,,4322,,,83.35,88.87
270390,202109,839,,,715,,,65.64,69.28
270400,202109,5168,,,4521,,,75.66,78.58
270410,202109,2540,,,2198,,,52.13,51.96
270420,202109,4028,,,3694,,,67.82,69.18
270430,202109,77141,,,60297,,,53.17,52.94
270440,202109,2810,,,2592,,,57.31,60.81
270450,202109,4487,,,4037,,,60.24,61.84
270460,202109,2426,,,2155,,,63.14,65.68
270470,202109,4784,,,4219,,,41.49,41.96
270480,202109,1833,,,1602,,,59.88,62.09
270490,202109,402,,,361,,,41.31,42.57
270500,202109,2964,,,2783,,,58.43,61.76
270510,202109,3350,,,2897,,,56.6,58.11
270520,202109,2674,,,2257,,,61.89,65.61
270530,202109,779,,,659,,,56.94,57.05
270540,202109,1793,,,1578,,,75.71,78.23
270550,202109,4181,,,3422,,,59.01,60.6
270560,202109,2219,,,1986,,,70.78,74.66
270570,202109,2279,,,2013,,,51.74,53.65
270580,202109,1629,,,1536,,,69.17,72.21
270590,202109,947,,,919,,,58.56,61.76
270600,202109,1999,,,1882,,,70.33,73.2
270610,202109,1992,,,1863,,,53.41,57.67
270620,202109,857,,,818,,,65.67,68.05
270630,202109,9467,,,8377,,,52.0,53.34
270640,202109,3495,,,3209,,,61.93,64.97
270642,202109,1479,,,1353,,,57.01,58.85
270644,202109,1945,,,1716,,,50.8,54.26
270650,202109,1872,,,1652,,,55.83,56.36
270660,202109,1573,,,1459,,,77.18,83.56
270670,202109,10583,,,9233,,,60.81,63.45
270680,202109,3518,,,3296,,,60.86,63.69
270690,202109,6864,,,5913,,,70.39,72.3
270700,202109,355,,,324,,,64.89,67.64
270710,202109,4459,,,4007,,,76.68,77.83
270720,202109,2203,,,2055,,,58.84,61.56
270730,202109,4575,,,4180,,,53.92,56.34
270740,202109,1157,,,1049,,,47.57,48.99
270750,202109,4191,,,3810,,,71.25,74.06
270760,202109,2309,,,2055,,,66.16,69.59
270770,202109,10447,,,8683,,,47.91,49.58
270780,202109,1390,,,1328,,,72.73,75.19
270790,202109,1455,,,1263,,,83.14,85.97
270800,202109,7303,,,6813,,,63.99,66.15
270810,202109,2435,,,2079,,,69.95,75.46
270820,202109,1153,,,1055,,,68.79,73.93
270830,202109,3293,,,2827,,,62.2,66.23
270840,202109,7402,,,6786,,,85.28,88.09
270850,202109,4493,,,3833,,,48.92,47.31
270860,202109,10334,,,8349,,,68.54,69.65
270870,202109,1583,,,1368,,,67.62,71.47
270880,202109,4735,,,4383,,,57.69,59.86
270890,202109,2231,,,1939,,,69.37,71.54
270895,202109,1974,,,1782,,,60.05,60.22
270900,202109,1351,,,1110,,,74.68,80.49
270910,202109,2688,,,2463,,,64.07,67.7
270915,202109,6212,,,5273,,,61.49,64.4
270920,202109,4583,,,4241,,,77.75,79.3
270930,202109,10589,,,8678,,,58.69,62.05
270940,202109,4075,,,3498,,,60.28,61.31
280010,202109,424,,,380,,,60.57,67.37
280020,202109,3193,,,2768,,,62.29,64.17
280030,202109,48223,,,39990,,,59.46,61.71
280040,202109,1690,,,1532,,,55.53,57.72
280050,202109,2799,,,2460,,,66.91,68.96
280060,202109,4572,,,3668,,,67.22,68.25
280067,202109,4978,,,4441,,,68.14,71.66
280070,202109,748,,,691,,,39.18,38.99
280100,202109,2275,,,1941,,,54.41,55.29
280110,202109,1199,,,1110,,,78.16,82.83
280120,202109,4900,,,4421,,,62.95,64.01
280130,202109,3572,,,3061,,,38.62,38.02
280140,202109,3274,,,2989,,,57.29,59.47
280150,202109,2689,,,2442,,,61.81,64.55
280160,202109,605,,,540,,,49.38,52.02
280170,202109,3711,,,3465,,,69.22,72.0
280190,202109,792,,,723,,,58.02,59.4
280200,202109,837,,,732,,,63.69,67.09
280210,202109,11531,,,10391,,,64.35,66.67
280220,202109,952,,,869,,,53.84,57.47
280230,202109,3092,,,2606,,,67.73,68.96
280240,202109,2370,,,2180,,,69.07,71.52
280250,202109,583,,,514,,,60.53,64.16
280260,202109,1622,,,1469,,,70.03,72.32
280270,202109,1486,,,1320,,,58.41,58.56
280280,202109,2738,,,2525,,,64.57,67.01
280290,202109,11480,,,10251,,,59.58,61.96
280300,202109,8123,,,7517,,,63.44,67.01
280310,202109,768,,,692,,,53.55,57.71
280320,202109,5646,,,5047,,,62.31,64.29
280330,202109,2928,,,2586,,,60.13,62.58
280340,202109,3162,,,2635,,,55.46,55.75
280350,202109,14973,,,13534,,,55.03,56.62
280360,202109,2628,,,2346,,,45.1,45.95
280370,202109,1357,,,1200,,,59.33,63.12
280380,202109,581,,,479,,,54.45,53.34
280390,202109,2011,,,1802,,,52.31,55.39
280400,202109,2368,,,2135,,,58.65,60.8
280410,202109,1630,,,1411,,,64.65,68.09
280420,202109,2322,,,2206,,,52.32,53.94
280430,202109,1099,,,981,,,50.29,51.2
280440,202109,2297,,,2061,,,51.44,52.29
280445,202109,1861,,,1754,,,76.17,80.09
280450,202109,4977,,,4339,,,47.5,47.88
280460,202109,4308,,,3977,,,60.13,61.41
280470,202109,1089,,,966,,,62.15,65.13
280480,202109,27954,,,24638,,,60.36,61.61
280490,202109,2759,,,2409,,,70.7,72.88
280500,202109,600,,,556,,,57.47,61.84
280510,202109,1793,,,1638,,,65.15,68.7
280520,202109,1159,,,1058,,,64.38,66.96
280530,202109,1232,,,1162,,,49.26,53.32
280540,202109,5001,,,4607,,,55.53,56.34
280550,202109,4056,,,3641,,,60.14,65.19
280560,202109,4339,,,4096,,,56.93,57.32
280570,202109,2891,,,2346,,,43.12,43.34
280580,202109,3334,,,3108,,,55.98,59.87
280590,202109,1747,,,1578,,,58.6,61.68
280600,202109,2388,,,2222,,,61.02,63.68
280610,202109,1568,,,1424,,,59.93,60.77
280620,202109,3095,,,2742,,,53.72,55.33
280630,202109,2906,,,2760,,,71.03,73.36
280640,202109,1790,,,1689,,,73.33,78.37
280650,202109,601,,,517,,,48.27,50.78
280660,202109,2560,,,2258,,,66.23,68.09
280670,202109,11188,,,10005,,,54.54,56.55
280680,202109,1598,,,1399,,,55.66,56.66
280690,202109,526,,,469,,,52.18,54.78
280700,202109,944,,,853,,,77.31,80.85
280710,202109,10587,,,9570,,,66.71,71.11
280720,202109,1824,,,1593,,,65.65,69.26
280730,202109,730,,,659,,,65.41,67.03
280740,202109,9851,,,8937,,,65.63,69.34
280750,202109,2494,,,2220,,,66.15,68.03
280760,202109,4317,,,3881,,,63.16,65.3
290010,202109,1731,,,1303,,,53.19,61.43
290020,202109,2563,,,2428,,,46.49,48.42
290030,202109,3116,,,2592,,,64.62,66.66
290035,202109,3080,,,2777,,,57.01,62.23
290040,202109,2965,,,2614,,,65.68,68.32
290050,202109,1396,,,1275,,,65.72,71.42
290060,202109,913,,,744,,,64.02,70.99
290070,202109,20249,,,17884,,,52.31,53.7
290080,202109,3111,,,2843,,,57.2,60.29
290090,202109,1014,,,753,,,45.43,48.05
290100,202109,4693,,,3960,,,46.69,48.79
290110,202109,2845,,,2566,,,51.89,52.99
290115,202109,2547,,,2312,,,60.81,65.14
290120,202109,4472,,,3963,,,66.02,69.83
290130,202109,2952,,,2500,,,59.78,65.03
290135,202109,3491,,,2979,,,78.04,81.3
290140,202109,2553,,,2101,,,55.35,58.9
290150,202109,1725,,,1552,,,64.72,68.27
290160,202109,2291,,,2128,,,62.45,65.19
290170,202109,2010,,,1856,,,57.94,60.69
290180,202109,2260,,,2027,,,72.85,78.99
290190,202109,3137,,,2926,,,70.44,74.47
290195,202109,1486,,,1314,,,60.82,67.14
290200,202109,2753,,,2394,,,63.52,68.61
290205,202109,2090,,,1911,,,57.21,58.85
290210,202109,8359,,,7728,,,62.21,65.06
290220,202109,1716,,,1592,,,56.39,59.75
290225,202109,1405,,,922,,,42.21,36.41
290230,202109,1609,,,1539,,,60.67,63.46
290240,202109,1947,,,1541,,,50.67,50.7
290250,202109,2216,,,1885,,,54.89,56.21
290260,202109,3404,,,3005,,,60.78,63.65
290265,202109,2391,,,2128,,,65.06,71.12
290270,202109,4505,,,4174,,,41.52,41.28
290280,202109,3917,,,3517,,,61.73,64.39
290290,202109,6621,,,5814,,,63.99,68.8
290300,202109,1711,,,1390,,,39.78,43.71
290310,202109,887,,,772,,,50.59,54.71
290320,202109,14774,,,12242,,,57.24,59.38
290323,202109,1098,,,932,,,28.53,27.92
290327,202109,2200,,,1964,,,51.31,53.63
290330,202109,1432,,,1235,,,58.42,63.98
290340,202109,4091,,,3209,,,68.0,70.18
290350,202109,2955,,,2608,,,59.82,63.37
290360,202109,3253,,,3003,,,63.46,66.97
290370,202109,3184,,,2570,,,58.82,64.75
290380,202109,3678,,,3080,,,62.62,63.38
290390,202109,9428,,,8238,,,62.43,65.79
290395,202109,2105,,,1801,,,68.16,72.67
290400,202109,2011,,,1734,,,51.53,54.59
290405,202109,3539,,,3186,,,73.33,77.7
290410,202109,4054,,,3444,,,69.0,76.43
290420,202109,2057,,,1801,,,63.29,66.6
290430,202109,2167,,,1899,,,63.06,67.36
290440,202109,1445,,,1206,,,47.95,55.09
290450,202109,2574,,,2239,,,69.06,75.76
290460,202109,7211,,,6246,,,56.87,58.74
290470,202109,2828,,,2285,,,58.3,64.07
290475,202109,4639,,,4152,,,68.38,72.41
290480,202109,1164,,,1000,,,62.37,65.74
290485,202109,3250,,,2981,,,67.82,70.79
290490,202109,5372,,,5005,,,57.36,59.53
290500,202109,2252,,,1837,,,52.51,54.8
290510,202109,2742,,,2441,,,74.28,79.22
290515,202109,1864,,,1660,,,49.73,51.02
290520,202109,7583,,,6294,,,62.44,66.59
290530,202109,3387,,,3030,,,65.79,69.89
290540,202109,1707,,,1631,,,49.05,52.05
290550,202109,2235,,,2050,,,51.28,53.84
290560,202109,2531,,,2079,,,39.43,42.68
290570,202109,26316,,,23931,,,57.43,58.95
290580,202109,5002,,,4490,,,59.55,62.03
290590,202109,4310,,,3898,,,60.12,64.66
290600,202109,14366,,,12809,,,72.65,74.24
290610,202109,1820,,,1586,,,68.11,75.55
290620,202109,2016,,,1786,,,32.14,32.94
290630,202109,5984,,,5082,,,60.96,64.88
290640,202109,2047,,,1694,,,70.48,75.82
290650,202109,5535,,,4915,,,41.71,41.95
290660,202109,2823,,,2520,,,74.36,80.66
290670,202109,3191,,,2696,,,45.65,45.5
290680,202109,6588,,,5804,,,58.24,61.27
290682,202109,2064,,,1844,,,42.18,43.41
290685,202109,1546,,,1060,,,43.22,41.11
290687,202109,4390,,,3821,,,63.54,67.68
290689,202109,1746,,,1386,,,58.64,61.38
290690,202109,2089,,,1684,,,38.74,38.79
290700,202109,1300,,,1222,,,45.98,48.74
290710,202109,4707,,,4262,,,55.07,58.09
290720,202109,9387,,,8675,,,49.23,50.18
290730,202109,4127,,,3739,,,57.04,60.58
290740,202109,741,,,649,,,68.23,75.37
290750,202109,6665,,,5886,,,55.78,56.84
290755,202109,1149,,,974,,,55.24,58.04
290760,202109,2154,,,1925,,,55.61,60.45
290770,202109,1537,,,1424,,,55.91,56.75
290780,202109,5338,,,4831,,,63.88,67.15
290790,202109,3224,,,2955,,,64.94,68.49
290800,202109,4098,,,2886,,,56.94,57.51
290810,202109,2006,,,1648,,,37.32,37.84
290820,202109,3029,,,2786,,,59.22,60.52
290830,202109,1978,,,1743,,,42.84,42.78
290840,202109,9715,,,8278,,,53.62,53.52
290850,202109,4642,,,4204,,,62.29,63.74
290860,202109,3746,,,3399,,,59.62,62.44
290870,202109,2414,,,1987,,,49.43,53.64
290880,202109,769,,,666,,,52.41,56.34
290890,202109,6391,,,5955,,,66.17,68.86
290900,202109,1681,,,1456,,,66.07,73.53
290910,202109,4054,,,3297,,,75.36,80.78
290920,202109,3655,,,3348,,,69.04,70.57
290930,202109,4748,,,4154,,,61.29,66.13
290940,202109,2373,,,2172,,,63.75,69.04
290950,202109,887,,,766,,,59.45,62.94
290960,202109,4183,,,3822,,,70.77,72.64
290970,202109,1352,,,1142,,,41.19,42.51
290980,202109,8126,,,7096,,,61.93,64.28
290990,202109,5115,,,4705,,,51.66,53.53
291000,202109,1909,,,1654,,,54.73,61.23
291005,202109,8756,,,7972,,,54.74,56.5
291010,202109,1751,,,1510,,,55.48,58.8
291020,202109,590,,,522,,,45.07,49.15
291030,202109,1428,,,1111,,,54.23,59.28
291040,202109,3455,,,2929,,,60.96,62.77
291050,202109,4964,,,4337,,,58.47,59.5
291060,202109,4486,,,3938,,,66.93,69.03
291070,202109,10482,,,9307,,,62.21,66.16
291072,202109,15174,,,11481,,,56.97,59.06
291075,202109,3883,,,3636,,,68.7,71.25
291077,202109,1292,,,1053,,,73.7,76.91
291080,202109,89059,,,72872,,,73.31,75.76
291085,202109,4243,,,3670,,,72.04,75.87
291090,202109,1200,,,1028,,,55.73,64.29
291100,202109,1702,,,1209,,,51.31,53.02
291110,202109,4842,,,4360,,,76.1,80.62
291120,202109,2909,,,2515,,,36.19,37.03
291125,202109,1609,,,1358,,,68.64,76.89
291130,202109,2296,,,1815,,,67.76,72.54
291140,202109,3902,,,2925,,,77.43,80.35
291150,202109,1602,,,1356,,,61.54,67.26
291160,202109,2327,,,1983,,,44.62,45.8
291165,202109,1648,,,1318,,,72.98,79.06
291170,202109,11559,,,9948,,,53.37,55.24
291180,202109,4145,,,3226,,,62.04,65.66
291185,202109,2296,,,2153,,,72.02,76.75
291190,202109,5088,,,4488,,,62.76,66.82
291200,202109,1954,,,1553,,,66.96,72.23
291210,202109,5141,,,4045,,,68.78,73.14
291220,202109,2472,,,2272,,,54.95,55.9
291230,202109,2680,,,2327,,,56.91,65.05
291240,202109,1350,,,1034,,,31.94,29.02
291250,202109,2274,,,1920,,,65.13,70.35
291260,202109,1098,,,970,,,73.54,78.92
291270,202109,4639,,,3723,,,79.08,81.07
291280,202109,1819,,,1390,,,65.12,67.27
291290,202109,2265,,,1726,,,38.46,38.33
291300,202109,2160,,,1794,,,54.2,57.0
291310,202109,2357,,,2148,,,45.35,48.2
291320,202109,2997,,,2440,,,46.6,48.6
291330,202109,1312,,,1176,,,67.62,72.59
291340,202109,3259,,,2822,,,72.71,78.38
291345,202109,1562,,,1445,,,51.7,52.93
291350,202109,3930,,,3358,,,55.09,60.59
291360,202109,18979,,,14612,,,49.88,48.85
291370,202109,4444,,,3936,,,52.53,52.85
291380,202109,2319,,,2087,,,63.62,65.4
291390,202109,7003,,,5641,,,51.5,53.85
291400,202109,9112,,,7975,,,61.38,64.82
291410,202109,1802,,,1505,,,57.75,61.6
291420,202109,1368,,,1183,,,67.32,74.92
291430,202109,1694,,,1533,,,60.28,63.45
291440,202109,4211,,,3813,,,62.85,65.59
291450,202109,8424,,,7007,,,81.73,82.65
291460,202109,8719,,,7798,,,53.04,54.19
291465,202109,3662,,,2816,,,39.07,38.38
291470,202109,10849,,,9149,,,58.81,59.55
291480,202109,24163,,,19560,,,53.29,57.53
291490,202109,2278,,,1982,,,39.52,39.89
291500,202109,3473,,,3111,,,66.01,70.4
291510,202109,3055,,,2332,,,66.55,68.77
291520,202109,2177,,,1787,,,46.43,50.56
291530,202109,1543,,,1214,,,63.62,70.01
291535,202109,1734,,,1443,,,48.58,46.69
291540,202109,1333,,,1050,,,57.5,65.54
291550,202109,2482,,,1917,,,42.29,42.27
291560,202109,9237,,,7132,,,48.45,51.26
291570,202109,1248,,,1090,,,51.23,57.18
291580,202109,4318,,,3570,,,64.74,68.09
291590,202109,1446,,,1335,,,62.11,65.28
291600,202109,2592,,,2180,,,46.45,50.55
291610,202109,2326,,,2125,,,40.56,41.4
291620,202109,1690,,,1377,,,52.32,56.8
291630,202109,2326,,,1825,,,65.08,68.17
291640,202109,12040,,,9745,,,69.39,74.08
291650,202109,3820,,,3417,,,40.32,40.83
291660,202109,1229,,,965,,,57.72,61.74
291670,202109,982,,,841,,,46.69,47.72
291680,202109,2164,,,1835,,,51.9,54.62
291685,202109,3407,,,3008,,,67.61,74.34
291690,202109,1420,,,1176,,,33.14,39.14
291700,202109,4885,,,4391,,,53.83,54.9
291710,202109,2735,,,2245,,,49.93,54.68
291720,202109,3047,,,2683,,,66.09,69.61
291730,202109,3124,,,2820,,,47.52,49.8
291733,202109,1156,,,1007,,,40.84,41.87
291735,202109,2510,,,2129,,,82.59,87.9
291740,202109,3471,,,2697,,,83.94,89.12
291750,202109,11409,,,9772,,,54.33,57.2
291760,202109,5947,,,5014,,,54.54,58.75
291770,202109,5061,,,4382,,,66.83,69.21
291780,202109,3046,,,2855,,,57.36,59.74
291790,202109,1481,,,1367,,,52.89,53.86
291800,202109,18993,,,15232,,,59.72,63.5
291810,202109,6155,,,5572,,,56.82,60.98
291820,202109,2537,,,2306,,,62.67,65.45
291830,202109,2790,,,2373,,,58.79,61.28
291835,202109,3492,,,3099,,,51.2,57.29
291840,202109,21763,,,19125,,,44.29,44.7
291845,202109,1289,,,1097,,,46.71,49.97
291850,202109,3043,,,2765,,,70.58,76.69
291855,202109,1639,,,1458,,,70.7,80.86
291860,202109,1850,,,1425,,,78.62,86.99
291870,202109,706,,,502,,,52.52,55.34
291875,202109,1660,,,1459,,,54.64,55.81
291880,202109,3255,,,2636,,,55.72,52.88
291890,202109,870,,,565,,,52.22,52.02
291900,202109,1129,,,877,,,80.01,81.35
291905,202109,1404,,,1252,,,56.29,61.04
291910,202109,1744,,,1495,,,55.34,56.39
291915,202109,4069,,,3536,,,53.83,57.58
291920,202109,15575,,,13438,,,54.26,54.84
291930,202109,1242,,,1108,,,47.49,49.42
291940,202109,1927,,,1509,,,47.05,54.67
291950,202109,4970,,,4338,,,53.22,55.09
291955,202109,9921,,,9025,,,61.29,62.78
291960,202109,2707,,,2507,,,79.29,87.07
291970,202109,2731,,,2325,,,56.96,57.98
291980,202109,6596,,,5751,,,64.25,69.44
291990,202109,1355,,,1098,,,56.24,55.87
291992,202109,2122,,,1951,,,51.86,58.46
291995,202109,1644,,,1389,,,72.67,75.32
292000,202109,1538,,,1312,,,56.04,58.78
292010,202109,3678,,,3241,,,62.21,67.29
292020,202109,2643,,,2394,,,54.1,58.46
292030,202109,1464,,,1340,,,71.79,73.06
292040,202109,2726,,,2263,,,58.32,61.89
292045,202109,2645,,,2215,,,61.79,69.26
292050,202109,3669,,,3117,,,53.86,56.45
292060,202109,6908,,,6465,,,58.95,59.72
292070,202109,2506,,,2141,,,42.49,41.64
292080,202109,1920,,,1596,,,57.07,57.97
292090,202109,3068,,,2158,,,65.68,66.09
292100,202109,10112,,,8996,,,76.95,79.85
292105,202109,2879,,,2652,,,76.14,80.55
292110,202109,3306,,,2514,,,52.36,56.0
292120,202109,4783,,,4151,,,65.4,68.64
292130,202109,2149,,,1936,,,60.07,65.25
292140,202109,3661,,,3338,,,65.84,70.78
292145,202109,1905,,,1682,,,71.88,75.79
292150,202109,12289,,,11116,,,79.31,82.83
292160,202109,1863,,,1555,,,60.11,66.59
292170,202109,5547,,,4946,,,61.0,64.77
292180,202109,1821,,,1462,,,60.74,65.94
292190,202109,1442,,,1248,,,47.26,47.98
292200,202109,6073,,,4601,,,65.84,67.11
292205,202109,1315,,,1187,,,34.36,35.77
292210,202109,4170,,,3848,,,61.35,69.76
292220,202109,1634,,,1453,,,71.26,73.08
292225,202109,2000,,,1865,,,59.27,62.58
292230,202109,5355,,,4982,,,59.33,61.69
292240,202109,2301,,,2072,,,46.31,47.51
292250,202109,3774,,,3442,,,61.33,62.21
292260,202109,1564,,,1413,,,45.16,45.86
292265,202109,2196,,,1948,,,61.2,64.63
292270,202109,2453,,,2221,,,55.69,63.49
292273,202109,1666,,,1434,,,57.74,62.18
292275,202109,515,,,405,,,30.83,30.79
292280,202109,1962,,,1675,,,72.05,76.41
292285,202109,1644,,,1417,,,60.44,65.57
292290,202109,4333,,,3698,,,55.9,60.74
292300,202109,6521,,,5386,,,62.08,65.19
292303,202109,2020,,,1865,,,66.62,70.85
292305,202109,865,,,794,,,37.3,37.05
292310,202109,4390,,,4087,,,60.92,65.4
292320,202109,3278,,,2869,,,51.45,56.46
292330,202109,1359,,,1260,,,48.95,55.85
292335,202109,2403,,,2133,,,47.58,47.88
292340,202109,2169,,,1829,,,38.95,39.69
292350,202109,1452,,,1286,,,55.76,59.23
292360,202109,2932,,,2583,,,56.78,60.01
292370,202109,5349,,,4771,,,51.3,53.18
292380,202109,3735,,,3436,,,53.06,54.71
292390,202109,2068,,,1471,,,43.8,42.65
292400,202109,14596,,,12948,,,63.05,64.96
292405,202109,3067,,,2716,,,65.56,68.88
292410,202109,938,,,768,,,41.24,40.61
292420,202109,2734,,,2563,,,73.16,75.13
292430,202109,3254,,,2589,,,63.97,67.05
292440,202109,6717,,,6431,,,75.8,78.48
292450,202109,2149,,,1735,,,51.33,53.23
292460,202109,3558,,,3070,,,65.1,67.9
292465,202109,1338,,,1172,,,47.34,48.65
292467,202109,1141,,,1040,,,56.73,58.99
292470,202109,2218,,,1902,,,71.29,79.08
292480,202109,3951,,,3569,,,61.43,68.45
292490,202109,1699,,,1493,,,69.54,72.33
292500,202109,4977,,,4215,,,69.05,73.35
292510,202109,9263,,,7670,,,64.97,68.9
292520,202109,4407,,,3951,,,59.21,60.45
292525,202109,4521,,,4033,,,72.18,78.02
292530,202109,18328,,,14510,,,58.21,59.1
292540,202109,2445,,,2073,,,52.87,56.71
292550,202109,5142,,,4216,,,60.35,64.5
292560,202109,3265,,,2904,,,71.3,74.88
292570,202109,2548,,,2205,,,66.54,68.9
292575,202109,3484,,,3264,,,49.89,51.0
292580,202109,4667,,,4074,,,59.49,63.07
292590,202109,6316,,,5717,,,82.77,89.23
292593,202109,1771,,,1538,,,59.97,62.9
292595,202109,2902,,,2641,,,50.93,54.12
292600,202109,6909,,,6264,,,62.36,65.44
292610,202109,3115,,,2797,,,69.67,73.1
292620,202109,4576,,,4148,,,69.59,76.32
292630,202109,5432,,,4577,,,59.03,62.15
292640,202109,4986,,,4454,,,57.88,59.68
292650,202109,1998,,,1833,,,43.98,45.22
292660,202109,6858,,,6045,,,58.45,61.02
292665,202109,1436,,,1277,,,64.36,66.54
292670,202109,1539,,,1272,,,42.02,44.74
292680,202109,2184,,,1889,,,52.24,57.2
292690,202109,1618,,,1278,,,59.0,67.22
292700,202109,6220,,,5737,,,60.02,63.46
292710,202109,1963,,,1903,,,70.99,73.9
292720,202109,5431,,,4802,,,58.19,61.0
292730,202109,3863,,,3578,,,75.3,76.45
292740,202109,139613,,,119918,,,42.01,41.8
292750,202109,4249,,,3995,,,64.9,69.2
292760,202109,2797,,,2551,,,67.72,70.66
292770,202109,4204,,,3531,,,61.92,64.39
292780,202109,1275,,,1068,,,58.0,65.16
292790,202109,2558,,,1875,,,62.22,60.28
292800,202109,6878,,,6146,,,58.6,61.24
292805,202109,2346,,,2001,,,61.33,66.36
292810,202109,7484,,,6408,,,65.1,69.8
292820,202109,3867,,,3148,,,51.73,57.5
292830,202109,2017,,,1871,,,66.92,72.88
292840,202109,6121,,,5531,,,67.2,71.94
292850,202109,1986,,,1781,,,76.76,82.18
292860,202109,5856,,,5386,,,34.45,35.26
292870,202109,12172,,,10844,,,61.54,63.41
292880,202109,6006,,,5229,,,51.6,52.75
292890,202109,4026,,,3614,,,53.68,54.61
292895,202109,1990,,,1608,,,61.34,65.98
292900,202109,1539,,,1419,,,56.56,57.49
292905,202109,2314,,,1948,,,51.68,54.68
292910,202109,3005,,,2839,,,62.44,64.52
292920,202109,5121,,,4852,,,51.43,52.52
292925,202109,2095,,,1758,,,38.31,38.56
292930,202109,3021,,,2696,,,45.07,46.41
292935,202109,1274,,,1018,,,49.78,50.77
292937,202109,2065,,,1899,,,70.98,75.26
292940,202109,2107,,,1824,,,69.21,75.4
292950,202109,5200,,,4635,,,52.59,53.72
292960,202109,2517,,,2175,,,47.07,48.75
