codigo_ibge,anomes_s,cadun_qtd_familias_atualizadas_i,cadun_qtd_familias_atualizadas_pobreza_pbf_i,cadun_qtd_familias_atualizadas_baixa_renda_i,cadun_qtd_familias_atualizadas_rfpc_ate_meio_sm_i,cadun_qtd_familias_atualizadas_rfpc_acima_meio_sm_i,cadun_qtd_familias_atualizadas_renda_zero_i,cadun_taxa_atualizacao_cadastral_d,cadun_taxa_atualizacao_cadastral_rfpc_ate_meio_sm_d
241020,202312,2259,1307,403,1710,549,176,87.86,96.17
241025,202312,1390,891,274,1165,225,759,69.22,85.28
241030,202312,2470,1652,345,1997,473,144,78.63,87.7
241040,202312,2545,1612,401,2013,532,202,91.97,94.55
241050,202312,1090,675,197,872,218,439,62.32,69.87
241060,202312,785,500,131,631,154,62,77.79,83.79
241070,202312,778,510,112,622,156,256,88.4,95.98
241080,202312,1143,671,216,887,256,320,87.85,94.86
241090,202312,1930,1175,318,1493,437,914,76.07,82.16
241100,202312,1094,617,224,841,253,4,77.64,87.06
241105,202312,1280,708,296,1004,276,95,84.82,91.6
241110,202312,684,414,152,566,118,165,64.1,82.5
241120,202312,7800,5303,1330,6633,1167,49,82.06,90.68
241140,202312,3007,1727,558,2285,722,4,76.01,85.42
241142,202312,683,295,161,456,227,117,77.96,88.2
241150,202312,5658,4121,756,4877,781,75,77.67,86.34
241160,202312,956,407,242,649,307,49,72.15,80.82
241170,202312,1289,948,135,1083,206,776,79.66,89.06
241180,202312,932,522,219,741,191,44,75.71,91.82
241190,202312,1160,713,196,909,251,84,80.61,89.11
241200,202312,27576,18994,4514,23508,4068,5766,81.6,88.59
241210,202312,1751,916,296,1212,539,14,85.16,92.8
241220,202312,10244,6383,2306,8689,1555,287,80.57,87.16
241230,202312,2968,2109,368,2477,491,21,82.92,90.83
241240,202312,1243,369,293,662,581,29,83.42,86.87
241250,202312,6255,4208,819,5027,1228,2136,78.62,88.0
241255,202312,2787,1693,548,2241,546,201,81.06,84.66
241260,202312,4562,3019,753,3772,790,32,77.75,88.92
241270,202312,1457,935,283,1218,239,280,75.33,84.23
241280,202312,2675,2111,193,2304,371,679,82.99,91.03
241290,202312,3132,1927,440,2367,765,863,82.81,92.2
241300,202312,1577,975,271,1246,331,319,82.04,91.95
241310,202312,2096,1535,246,1781,315,302,75.96,85.17
241320,202312,919,487,248,735,184,78,79.84,85.36
241330,202312,1549,1185,151,1336,213,709,75.01,88.77
241335,202312,3936,2633,586,3219,717,108,84.1,89.51
241340,202312,1561,868,345,1213,348,258,74.47,82.85
241350,202312,2052,1436,315,1751,301,77,80.15,87.33
241355,202312,1201,802,185,987,214,188,70.89,80.83
241360,202312,2017,1162,292,1454,563,77,79.88,90.25
241370,202312,1342,798,223,1021,321,195,81.67,87.33
241380,202312,778,449,141,590,188,6,85.68,92.33
241390,202312,2769,1893,454,2347,422,24,80.16,87.7
241400,202312,3625,2636,487,3123,502,354,81.22,87.99
241410,202312,2550,1598,443,2041,509,134,82.47,89.2
241415,202312,1987,1357,294,1651,336,423,86.84,94.83
241420,202312,3260,2072,731,2803,457,47,79.62,84.99
241430,202312,687,357,112,469,218,65,77.8,88.65
241440,202312,8791,6696,1136,7832,959,431,82.62,88.27
241445,202312,1349,1047,114,1161,188,242,80.77,89.65
241450,202312,3163,2147,327,2474,689,505,81.29,87.76
241460,202312,4028,2260,725,2985,1043,42,83.65,92.87
241470,202312,1401,951,155,1106,295,711,78.92,86.81
241475,202312,1184,684,176,860,324,79,83.08,91.29
241480,202312,2901,1694,730,2424,477,26,75.07,84.31
241490,202312,894,470,96,566,328,93,99.77,99.82
241500,202312,799,546,144,690,109,464,81.53,86.35
250010,202312,2684,1733,416,2149,535,1262,82.43,89.42
250020,202312,1632,994,187,1181,451,10,84.42,91.19
250030,202312,7076,5094,1077,6171,905,15,81.26,89.74
250040,202312,4613,3046,930,3976,637,129,82.02,90.09
250050,202312,3774,2763,509,3272,502,1836,83.77,90.83
250053,202312,1267,910,215,1125,142,127,80.08,85.74
250057,202312,809,661,76,737,72,304,89.68,92.24
250060,202312,6276,4164,1090,5254,1022,41,82.52,89.49
250070,202312,3805,2707,527,3234,571,2373,77.07,85.96
250073,202312,797,533,108,641,156,68,82.08,90.15
250077,202312,2673,1888,225,2113,560,818,81.22,90.02
250080,202312,6769,5232,368,5600,1169,1003,90.31,96.41
250090,202312,3865,3245,267,3512,353,288,81.88,93.72
250100,202312,3664,2696,541,3237,427,16,85.3,93.12
250110,202312,4855,3549,800,4349,506,67,80.26,86.32
250115,202312,683,495,64,559,124,184,73.67,93.63
250120,202312,1847,1357,289,1646,201,1310,83.42,90.88
250130,202312,6313,4883,641,5524,789,3395,85.06,94.08
250135,202312,1488,1139,163,1302,186,34,87.17,94.21
250140,202312,2366,1652,396,2048,318,197,79.82,84.69
250150,202312,4866,3519,791,4310,556,22,84.17,90.98
250153,202312,1397,954,203,1157,240,123,83.9,91.67
250157,202312,2273,1727,253,1980,293,496,82.95,90.95
250160,202312,3738,2805,346,3151,587,1422,83.54,94.36
250170,202312,1697,1310,206,1516,181,499,76.96,83.29
250180,202312,26447,18724,3684,22408,4039,6536,83.01,90.43
250190,202312,4217,2909,760,3669,548,379,80.49,90.63
250200,202312,2549,1931,182,2113,436,38,82.92,89.99
250205,202312,833,543,147,690,143,427,82.63,91.63
250210,202312,1434,1026,205,1231,203,384,84.45,92.0
250215,202312,1292,688,354,1042,250,218,67.22,78.46
250220,202312,641,400,119,519,122,217,76.58,87.22
250230,202312,1489,963,180,1143,346,545,76.51,93.07
250240,202312,3274,2508,309,2817,457,438,85.75,91.31
250250,202312,5255,3858,650,4508,747,697,85.58,92.91
250260,202312,1426,944,260,1204,222,94,76.09,85.02
250270,202312,1209,781,288,1069,140,15,85.74,93.03
250280,202312,4134,3080,587,3667,467,240,82.84,90.54
250290,202312,2148,1534,252,1786,362,1049,90.1,96.74
250300,202312,6233,4419,843,5262,971,1711,84.29,89.99
250310,202312,1213,754,210,964,249,1,79.38,87.87
250320,202312,15043,11480,1449,12929,2114,10456,79.76,87.32
250330,202312,2568,1877,318,2195,373,63,80.6,90.14
250340,202312,1322,1015,95,1110,212,556,84.58,90.39
250350,202312,3839,2713,572,3285,554,25,82.98,93.58
250355,202312,2317,1900,129,2029,288,1827,81.46,88.75
250360,202312,1703,1317,231,1548,155,406,79.39,87.65
250370,202312,17232,13602,1522,15124,2108,12087,80.7,89.12
250375,202312,1295,932,84,1016,279,733,83.44,90.31
250380,202312,1814,1448,173,1621,193,459,81.45,86.54
250390,202312,1989,1481,228,1709,280,243,83.53,92.57
250400,202312,69203,34096,19012,53108,16095,160,71.23,82.85
250403,202312,2628,1929,291,2220,408,1813,87.27,93.59
250407,202312,1681,969,229,1198,483,4,87.46,95.99
250410,202312,636,497,63,560,76,14,73.78,82.23
250415,202312,2106,1717,172,1889,217,1055,84.61,94.26
250420,202312,1455,1146,132,1278,177,925,83.04,88.75
250430,202312,7609,5561,780,6341,1268,868,79.41,87.06
250435,202312,1761,1047,273,1320,441,16,87.43,95.86
250440,202312,4391,3517,391,3908,483,13,81.32,89.92
250450,202312,1717,1304,193,1497,220,967,78.4,89.21
250460,202312,7994,5311,1280,6591,1403,2302,80.88,86.33
250470,202312,1781,1333,202,1535,246,405,79.19,90.08
250480,202312,3699,2762,435,3197,502,972,76.48,85.16
250485,202312,562,354,76,430,132,1,65.57,80.07
250490,202312,5972,4496,678,5174,798,1669,86.11,92.84
250500,202312,2166,1547,320,1867,299,540,86.84,93.67
250510,202312,5590,4192,707,4899,691,232,78.12,88.33
250520,202312,1725,1235,268,1503,222,83,77.25,87.28
250523,202312,2132,1561,277,1838,294,211,80.63,88.02
250527,202312,1852,1589,119,1708,144,1421,86.58,93.48
250530,202312,637,454,92,546,91,10,77.02,85.71
250535,202312,1395,1089,175,1264,131,585,83.58,93.35
250540,202312,3304,2612,226,2838,466,50,81.96,93.53
250550,202312,815,538,148,686,129,43,84.89,89.9
250560,202312,1680,1186,240,1426,254,92,79.02,86.37
250570,202312,2836,2027,429,2456,380,343,84.37,90.86
250580,202312,1001,768,141,909,92,105,80.79,90.62
250590,202312,1074,854,102,956,118,565,85.98,92.99
250600,202312,7231,4991,1160,6151,1080,230,78.66,90.28
250610,202312,2796,2018,394,2412,384,885,80.55,87.54
250620,202312,846,622,91,713,133,98,74.08,82.04
250625,202312,2306,1819,233,2052,254,678,83.55,89.64
250630,202312,12978,9114,1907,11021,1957,4908,81.48,88.98
250640,202312,3897,2797,559,3356,541,2399,84.99,92.63
250650,202312,1155,742,133,875,280,571,89.74,96.04
250660,202312,1553,1042,167,1209,344,76,82.25,91.45
250670,202312,2591,2050,283,2333,258,1074,85.48,90.53
250680,202312,6531,4944,644,5588,943,4059,85.08,94.76
250690,202312,6856,5101,654,5755,1101,842,76.75,86.46
250700,202312,4572,3227,722,3949,623,12,78.06,86.63
250710,202312,4375,2912,796,3708,667,7,80.11,88.09
250720,202312,3233,2260,387,2647,586,1007,90.53,95.62
250730,202312,4684,3498,576,4074,610,787,85.49,93.07
250740,202312,1957,1305,280,1585,372,62,77.68,84.48
250750,202312,134996,93101,19557,112658,22338,20397,78.73,85.65
250760,202312,3194,2650,191,2841,353,851,86.84,94.22
250770,202312,3869,2565,774,3339,530,5,78.0,84.66
250780,202312,1904,1388,215,1603,301,342,83.36,92.87
250790,202312,2574,1764,501,2265,309,1514,80.71,90.05
250800,202312,2233,1584,293,1877,356,694,75.9,82.43
250810,202312,1409,891,226,1117,292,126,79.46,88.65
250820,202312,2157,1733,240,1973,184,1332,84.25,90.17
250830,202312,6171,3990,1108,5098,1073,2,82.11,91.16
250840,202312,644,477,110,587,57,370,73.26,84.7
250850,202312,1856,1368,232,1600,256,1056,84.47,91.16
250855,202312,1224,972,123,1095,129,704,84.12,93.43
250860,202312,3745,2191,824,3015,730,7,85.56,93.17
250870,202312,1131,751,170,921,210,299,86.93,94.46
250880,202312,1427,991,189,1180,247,502,73.02,81.26
250890,202312,12571,9248,1407,10655,1916,1725,84.65,90.54
250900,202312,3416,2480,371,2851,565,23,85.69,92.35
250905,202312,2623,2190,210,2400,223,62,83.61,89.88
250910,202312,7370,6062,505,6567,803,1464,81.27,92.03
250915,202312,2174,1501,166,1667,507,1033,78.79,93.18
250920,202312,3956,2877,573,3450,506,164,81.16,89.61
250930,202312,2509,1682,408,2090,419,213,87.78,94.44
250933,202312,1369,931,230,1161,208,83,88.95,96.02
250937,202312,775,513,127,640,135,286,78.84,84.21
250939,202312,2272,1667,254,1921,351,179,89.13,96.67
250940,202312,4191,3054,501,3555,636,2604,86.57,94.74
250950,202312,1713,1190,240,1430,283,959,82.51,94.26
250960,202312,1245,882,194,1076,169,677,88.36,95.13
250970,202312,10273,7365,1234,8599,1674,117,87.43,94.4
250980,202312,1914,1491,194,1685,229,21,67.92,74.29
250990,202312,2067,1398,393,1791,276,73,80.17,88.66
251000,202312,1760,1266,226,1492,268,701,75.14,83.35
251010,202312,2658,1975,337,2312,346,691,88.65,94.79
251020,202312,1479,1119,190,1309,170,747,76.27,86.8
251030,202312,970,578,223,801,169,26,79.5,88.11
251040,202312,1621,1254,161,1415,206,746,73.54,84.17
251050,202312,902,581,195,776,126,236,77.82,89.81
251060,202312,1176,661,160,821,355,76,84.78,91.93
251065,202312,424,244,73,317,107,4,75.17,84.75
251070,202312,739,538,81,619,120,498,80.94,92.11
251080,202312,21828,13928,4108,18036,3792,2434,79.8,87.51
251090,202312,2883,2092,283,2375,508,20,81.9,87.38
251100,202312,784,503,161,664,120,4,82.61,92.35
251110,202312,1847,1265,253,1518,329,8,81.29,89.45
251120,202312,8524,5813,1327,7140,1384,3717,84.82,92.69
251130,202312,5309,4460,261,4721,588,542,86.76,92.96
251140,202312,3824,2719,631,3350,474,1852,78.32,83.98
251150,202312,2733,1999,422,2421,312,1800,79.77,83.36
251160,202312,2570,2041,228,2269,301,1944,86.61,93.79
251170,202312,1904,1556,142,1698,206,509,82.38,90.99
251180,202312,2583,1659,500,2159,424,351,77.08,84.86
251190,202312,6373,4958,599,5557,816,1087,90.02,95.46
251200,202312,4934,3757,583,4340,594,2791,85.24,92.47
251203,202312,1114,679,231,910,204,326,87.5,94.69
251207,202312,996,592,177,769,227,12,73.28,86.5
251210,202312,7532,4901,1251,6152,1380,999,75.49,84.83
251220,202312,1307,788,166,954,353,56,80.97,87.28
251230,202312,4701,3348,751,4099,602,2571,82.02,89.79
251240,202312,3460,2125,679,2804,656,17,77.4,87.24
251250,202312,12488,8467,1920,10387,2101,979,81.67,88.49
251260,202312,546,385,81,466,80,141,83.61,90.66
251270,202312,4323,3307,583,3890,433,264,78.11,85.72
251272,202312,1404,1194,88,1282,122,123,79.95,86.68
251274,202312,840,438,218,656,184,18,81.47,90.1
251275,202312,1691,1145,194,1339,352,708,85.4,92.02
251276,202312,1295,897,219,1116,179,513,80.08,87.25
251278,202312,642,429,91,520,122,229,78.29,83.06
251280,202312,2782,2166,262,2428,354,628,82.77,87.05
251290,202312,8290,6369,811,7180,1110,3038,82.08,87.81
251300,202312,819,604,94,698,121,478,91.0,96.01
251310,202312,2907,2026,456,2482,425,1914,84.28,91.55
251315,202312,1889,1428,258,1686,203,452,82.05,87.76
251320,202312,1366,923,213,1136,230,326,70.52,81.6
251330,202312,2045,1511,189,1700,345,346,79.54,89.94
251335,202312,1135,916,94,1010,125,122,81.01,87.67
251340,202312,3626,2427,502,2929,697,18,79.22,89.02
251350,202312,1102,817,141,958,144,11,81.99,90.12
251360,202312,1926,1177,268,1445,481,831,85.44,92.09
251365,202312,788,433,111,544,244,286,84.54,89.62
251370,202312,29830,17758,6969,24727,5103,392,79.96,87.79
251380,202312,1610,1189,159,1348,262,1021,85.23,93.02
251385,202312,725,419,131,550,175,15,77.45,86.75
251390,202312,8402,6275,1164,7439,963,860,85.07,91.51
251392,202312,969,648,135,783,186,551,74.19,79.17
251394,202312,641,415,118,533,108,39,76.4,85.69
251396,202312,611,418,88,506,105,43,69.98,80.31
251398,202312,950,496,144,640,310,212,77.23,86.83
251400,202312,1415,994,169,1163,252,399,79.53,91.43
251410,202312,1525,1112,152,1264,261,767,80.17,92.12
251420,202312,2127,1550,245,1795,332,315,81.87,92.09
251430,202312,1487,1166,173,1339,148,242,79.9,89.98
251440,202312,1094,742,165,907,187,154,82.07,90.51
251445,202312,1751,1277,259,1536,215,1146,84.14,90.94
251450,202312,4955,3613,614,4227,728,483,86.56,93.78
251455,202312,917,674,123,797,120,131,87.58,95.33
251460,202312,1038,671,155,826,212,281,86.71,92.7
251465,202312,459,311,77,388,71,291,74.63,84.34
251470,202312,1218,633,259,892,326,64,91.44,96.43
251480,202312,1013,540,165,705,308,351,77.92,78.77
251490,202312,1920,1384,244,1628,292,199,79.24,88.96
251500,202312,2349,1734,330,2064,285,346,87.81,94.85
251510,202312,2442,1419,553,1972,470,44,77.57,86.18
251520,202312,939,542,168,710,229,32,76.84,84.62
251530,202312,16077,12224,1601,13825,2252,11650,83.49,92.84
251540,202312,3169,2298,420,2718,451,1007,85.95,93.27
251550,202312,4258,3154,368,3522,736,1203,78.3,87.91
251560,202312,515,364,85,449,66,4,76.63,83.14
251570,202312,873,564,138,702,171,355,79.65,90.11
251580,202312,2419,1834,225,2059,360,1750,83.87,91.26
251590,202312,1637,1264,129,1393,244,11,82.76,93.42
251593,202312,1030,681,213,894,136,0,87.43,93.22
251597,202312,2457,2028,196,2224,233,1949,85.1,91.93
251600,202312,6127,4470,826,5296,831,121,79.51,86.05
251610,202312,3515,2498,520,3018,497,31,81.83,89.5
251615,202312,1372,979,122,1101,271,138,83.91,95.65
251620,202312,17626,12996,1835,14831,2795,12075,72.11,82.94
251630,202312,5256,3848,562,4410,846,266,80.65,90.11
251640,202312,2208,1728,254,1982,226,1463,82.66,91.58
251650,202312,4234,3086,465,3551,683,1004,81.92,89.01
251660,202312,3916,2882,492,3374,542,2674,85.99,94.29
251670,202312,5065,4021,443,4464,601,3130,87.04,94.17
251675,202312,911,698,77,775,136,96,78.8,82.44
251680,202312,2347,1716,305,2021,326,747,73.94,86.0
251690,202312,3389,2337,445,2782,607,190,83.28,91.93
251700,202312,2410,1743,308,2051,359,1612,83.18,92.97
251710,202312,650,387,93,480,170,185,67.14,81.21
251720,202312,1065,694,186,880,185,111,68.79,79.71
251740,202312,696,436,110,546,150,204,83.65,90.54
260005,202312,30692,21001,3837,24838,5854,6688,79.06,87.62
260010,202312,10032,6201,2075,8276,1756,185,77.4,86.46
260020,202312,6877,4629,856,5485,1392,4430,82.07,92.6
260030,202312,9128,6984,814,7798,1330,6601,87.5,95.16
260040,202312,7277,4793,1176,5969,1308,515,81.46,90.96
260050,202312,14124,12196,842,13038,1086,10477,79.18,90.09
260060,202312,4167,2871,595,3466,701,72,79.29,87.5
260070,202312,12664,9200,1374,10574,2090,7694,85.63,91.93
260080,202312,7415,5728,732,6460,955,3799,86.23,93.63
260090,202312,5468,3967,757,4724,744,144,79.32,85.82
260100,202312,3462,2605,350,2955,507,2483,84.97,92.54
260105,202312,5693,4106,748,4854,839,3500,88.44,94.19
260110,202312,20266,14653,2990,17643,2623,3241,76.84,83.8
260120,202312,16863,12249,2332,14581,2282,1588,82.53,90.57
260130,202312,3430,2460,470,2930,500,17,84.37,91.1
260140,202312,13823,10055,1508,11563,2260,4427,82.29,89.91
260150,202312,3830,3050,311,3361,469,1391,84.64,91.58
260160,202312,7814,6402,535,6937,877,2309,84.44,93.41
260170,202312,20463,14829,2703,17532,2931,7053,74.47,83.62
260180,202312,3840,2698,501,3199,641,1812,85.86,93.59
260190,202312,24256,18672,1558,20230,4026,3306,87.43,95.33
260200,202312,10957,8577,881,9458,1499,678,81.16,87.84
260210,202312,11044,7964,1537,9501,1543,911,80.63,88.72
260220,202312,12823,10395,1100,11495,1328,7463,84.74,91.32
260230,202312,14892,11330,1380,12710,2182,1626,89.13,95.02
260240,202312,2842,2054,386,2440,402,1869,81.61,89.97
260250,202312,2599,1763,366,2129,470,503,86.31,91.56
260260,202312,15467,10922,2597,13519,1948,2023,85.0,90.8
260270,202312,5252,4088,471,4559,693,903,84.23,91.78
260280,202312,14613,12009,1274,13283,1330,52,84.99,92.63
260290,202312,46289,31271,7141,38412,7877,3024,78.8,86.43
260300,202312,10733,7906,1154,9060,1673,3358,78.2,83.85
260310,202312,7332,5768,696,6464,868,142,88.14,94.35
260320,202312,6946,4961,917,5878,1068,3120,77.47,86.92
260330,202312,2362,1604,386,1990,372,15,83.11,88.4
260340,202312,2263,1638,275,1913,350,1170,84.47,89.6
260345,202312,32228,21421,5250,26671,5557,3042,79.5,86.59
260350,202312,7222,5685,445,6130,1092,5629,86.68,94.42
260360,202312,2288,1528,389,1917,371,489,77.61,87.49
260370,202312,5854,4223,702,4925,929,1130,82.76,90.1
260380,202312,5209,3501,863,4364,845,483,83.21,90.95
260390,202312,4879,2692,931,3623,1256,20,83.9,89.41
260392,202312,4665,3608,427,4035,630,3300,89.28,91.64
260400,202312,24675,18202,2703,20905,3770,5787,85.71,92.65
260410,202312,89300,52394,19549,71943,17357,9703,81.47,89.57
260415,202312,5151,3764,517,4281,870,3578,83.82,90.24
260420,202312,13851,10546,996,11542,2309,10169,83.87,91.83
260430,202312,2747,1734,565,2299,448,15,82.69,90.12
260440,202312,4167,3045,412,3457,710,1879,77.75,83.94
260450,202312,6102,4560,678,5238,864,402,85.0,89.84
260460,202312,5643,3649,1009,4658,985,1639,78.45,85.83
260470,202312,4866,3839,431,4270,596,827,78.75,88.35
260480,202312,3706,2471,631,3102,604,617,81.73,91.63
260490,202312,6374,4763,552,5315,1059,4298,88.73,94.77
260500,202312,6582,4529,1067,5596,986,303,84.96,92.06
260510,202312,12432,9600,1052,10652,1780,8551,86.02,93.46
260515,202312,4691,2844,831,3675,1016,147,82.41,89.45
260520,202312,15711,11373,1993,13366,2345,786,76.89,84.84
260530,202312,10962,8367,1023,9390,1572,3115,85.11,91.59
260540,202312,8644,7266,497,7763,881,1797,88.43,95.4
260545,202312,151,54,40,94,57,17,76.26,78.99
260550,202312,2971,1777,614,2391,580,737,78.8,89.55
260560,202312,5794,3925,825,4750,1044,3228,82.93,90.92
260570,202312,9854,7803,785,8588,1266,3873,83.16,89.78
260580,202312,5839,4878,407,5285,554,4082,89.52,95.51
260590,202312,7555,5684,719,6403,1152,5223,81.71,90.57
260600,202312,36455,25296,4921,30217,6238,4213,80.55,88.25
260610,202312,8168,5686,1093,6779,1389,301,81.36,88.92
260620,202312,23704,16839,2982,19821,3883,7533,81.74,88.56
260630,202312,2325,1699,288,1987,338,799,82.01,89.99
260640,202312,28532,20918,3043,23961,4571,6846,83.96,91.63
260650,202312,5639,4269,566,4835,804,2455,74.48,86.54
260660,202312,8499,6609,699,7308,1191,3231,86.84,94.77
260670,202312,2218,1557,301,1858,360,513,78.56,90.06
260680,202312,32610,21712,4722,26434,6176,4746,80.06,88.35
260690,202312,3604,2478,448,2926,678,2082,83.85,93.93
260700,202312,8476,7522,335,7857,619,5159,88.21,92.59
260710,202312,1344,870,209,1079,265,581,79.85,89.24
260720,202312,32746,22786,3833,26619,6127,2588,80.12,87.04
260730,202312,8598,6587,855,7442,1156,354,82.85,88.22
260740,202312,1303,883,170,1053,250,679,79.16,86.88
260750,202312,7612,5652,678,6330,1282,1167,77.94,86.52
260760,202312,7596,5817,699,6516,1080,4918,87.08,92.83
260765,202312,8985,5881,1768,7649,1336,1782,82.94,89.6
260770,202312,4184,2947,454,3401,783,1093,84.28,91.79
260775,202312,6819,4912,961,5873,946,2237,85.21,91.98
260780,202312,3697,2149,781,2930,767,38,77.14,83.97
260790,202312,168502,117103,22742,139845,28657,8773,81.82,88.82
260795,202312,3952,2652,570,3222,730,1894,86.4,93.47
260800,202312,7422,6080,513,6593,829,175,92.17,96.87
260805,202312,3809,2803,433,3236,573,2174,78.14,87.57
260810,202312,6811,4967,940,5907,904,1217,80.14,88.6
260820,202312,5339,4007,557,4564,775,3448,86.61,94.06
260825,202312,2724,1924,440,2364,360,249,76.62,83.8
260830,202312,4331,2930,710,3640,691,61,80.48,87.58
260840,202312,5244,4121,469,4590,654,629,89.35,96.59
260845,202312,4667,3200,731,3931,736,2275,80.99,87.47
260850,202312,4562,2895,850,3745,817,94,73.98,83.83
260860,202312,2945,2083,426,2509,436,278,71.95,80.67
260870,202312,5032,4017,417,4434,598,3458,86.56,94.28
260875,202312,9046,5588,1468,7056,1990,1438,81.71,88.79
260880,202312,12278,9268,1464,10732,1546,2610,84.13,90.96
260890,202312,13950,8831,3040,11871,2079,687,82.15,90.86
260900,202312,5495,3231,1395,4626,869,305,78.27,86.82
260910,202312,3765,2779,548,3327,438,755,87.39,94.54
260915,202312,6790,5690,326,6016,774,363,89.48,96.05
260920,202312,3596,2683,413,3096,500,1668,81.98,92.19
260930,202312,4190,2816,598,3414,776,891,79.44,85.97
260940,202312,16695,12068,2202,14270,2425,5045,82.33,90.86
260950,202312,7586,4727,1326,6053,1533,1562,77.93,86.7
260960,202312,100896,71600,12376,83976,16920,5486,81.84,89.25
260970,202312,5330,3576,812,4388,942,673,75.1,81.59
260980,202312,5103,3874,537,4411,692,792,84.29,90.61
260990,202312,15371,10639,2352,12991,2380,1303,73.95,81.77
261000,202312,17742,12396,2095,14491,3251,7914,81.71,90.08
261010,202312,2082,1632,203,1835,247,609,77.51,86.35
261020,202312,7262,5429,887,6316,946,2399,83.23,91.16
261030,202312,4283,3008,688,3696,587,1335,82.11,90.67
261040,202312,5552,3723,831,4554,998,2369,81.37,88.94
261050,202312,8239,6189,1025,7214,1025,1404,81.14,88.97
261060,202312,16718,12115,2093,14208,2510,7532,85.97,92.55
261070,202312,77347,52019,10691,62710,14637,3411,77.78,86.12
261080,202312,7807,6594,370,6964,843,104,85.07,91.67
261090,202312,20892,15881,2242,18123,2769,7521,79.76,87.98
261100,202312,9320,6612,1342,7954,1366,1919,82.93,89.65
261110,202312,79050,46051,17206,63257,15793,19411,77.03,84.51
261120,202312,4310,3365,380,3745,565,485,86.47,94.38
261130,202312,8360,6408,819,7227,1133,2407,84.16,91.4
261140,202312,3983,2653,555,3208,775,760,81.07,88.86
261150,202312,5281,3696,708,4404,877,2262,75.48,80.6
261153,202312,1888,1130,376,1506,382,315,79.56,87.45
261160,202312,254757,140514,65775,206289,48468,6298,77.33,85.26
261170,202312,9335,7198,715,7913,1422,1522,90.28,95.68
261180,202312,9878,6843,1374,8217,1661,272,83.01,90.19
261190,202312,5906,4159,746,4905,1001,3749,85.93,91.46
261200,202312,3845,2793,432,3225,620,1331,86.05,93.94
261210,202312,1819,1427,180,1607,212,169,78.77,90.17
261220,202312,15432,10374,2430,12804,2628,265,78.7,86.14
261230,202312,3807,2739,509,3248,559,2608,79.26,89.2
261240,202312,6875,5620,512,6132,743,2692,85.64,93.64
261245,202312,4062,2642,592,3234,828,1768,82.72,88.26
261247,202312,3046,1948,557,2505,541,38,78.1,86.34
261250,202312,33942,24168,4683,28851,5091,405,86.38,91.88
261255,202312,4110,2448,775,3223,887,86,83.6,92.34
261260,202312,18095,13979,1386,15365,2730,2528,88.26,93.47
261270,202312,5822,4658,373,5031,791,717,86.11,92.39
261280,202312,2835,2037,384,2421,414,1573,85.36,90.74
261290,202312,3139,2225,368,2593,546,1756,82.64,91.39
261300,202312,14592,10152,1985,12137,2455,8072,82.06,89.14
261310,202312,11228,8211,1406,9617,1611,3387,85.53,92.94
261320,202312,6270,4613,814,5427,843,201,82.79,90.41
261330,202312,6596,5334,513,5847,749,943,81.51,87.16
261340,202312,6982,5329,637,5966,1016,2284,87.9,93.0
261350,202312,8619,5893,1417,7310,1309,277,81.58,89.93
261360,202312,9327,7000,1061,8061,1266,2249,81.91,90.55
261370,202312,25896,17900,3707,21607,4289,6523,75.95,84.8
261380,202312,4739,3020,891,3911,828,913,84.51,86.64
261390,202312,19411,11825,3456,15281,4130,2219,81.82,88.26
261400,202312,5260,3643,806,4449,811,1841,83.91,89.78
261410,202312,10608,7507,1193,8700,1908,2081,82.39,90.9
261420,202312,9314,6705,1219,7924,1390,2359,82.85,88.91
261430,202312,4815,3771,395,4166,649,601,86.07,93.19
261440,202312,1403,871,263,1134,269,728,83.46,89.71
261450,202312,15990,11540,2205,13745,2245,8526,82.58,89.49
261460,202312,8538,5750,1307,7057,1481,3258,86.61,92.8
261470,202312,3779,2846,413,3259,520,159,79.82,90.42
261480,202312,5514,3707,942,4649,865,601,79.2,85.9
261485,202312,6373,4302,1001,5303,1070,2198,84.83,90.96
261500,202312,7871,5431,1259,6690,1181,96,87.89,93.16
261510,202312,1632,1152,240,1392,240,504,72.53,78.82
261520,202312,2431,1608,440,2048,383,562,81.65,87.78
261530,202312,13153,7269,3091,10360,2793,1299,84.23,91.82
261540,202312,10893,7399,2362,9761,1132,31,87.76,92.16
261550,202312,3866,2485,679,3164,702,392,82.55,88.9
261560,202312,10006,7595,1171,8766,1240,4357,81.86,88.21
261570,202312,3766,2194,680,2874,892,184,81.32,88.56
261580,202312,7917,6336,535,6871,1046,4355,85.9,93.84
261590,202312,2780,2048,342,2390,390,1816,80.64,90.77
261600,202312,6578,5199,595,5794,784,1764,85.22,92.52
261610,202312,2251,1335,501,1836,415,226,80.24,88.73
261618,202312,3058,2324,293,2617,441,867,84.94,91.85
261620,202312,5502,4154,867,5021,481,348,88.13,93.29
261630,202312,5574,3393,1283,4676,898,49,74.8,83.78
261640,202312,36605,24997,5310,30307,6298,7690,73.74,81.52
261650,202312,4635,3390,452,3842,793,1757,82.57,91.1
270010,202312,4094,2651,818,3469,625,1834,78.92,87.84
270020,202312,4200,3099,470,3569,631,1662,79.56,87.3
270030,202312,38325,26832,5344,32176,6149,11753,79.53,85.23
270040,202312,8871,5864,1517,7381,1490,195,73.15,81.36
