codigo_ibge,anomes_s,cadun_qtd_familias_atualizadas_i,cadun_qtd_familias_atualizadas_pobreza_pbf_i,cadun_qtd_familias_atualizadas_baixa_renda_i,cadun_qtd_familias_atualizadas_rfpc_ate_meio_sm_i,cadun_qtd_familias_atualizadas_rfpc_acima_meio_sm_i,cadun_qtd_familias_atualizadas_renda_zero_i,cadun_taxa_atualizacao_cadastral_d,cadun_taxa_atualizacao_cadastral_rfpc_ate_meio_sm_d
320270,201710,1704,1060,343,1403,301,175,68.95,76.49
320280,201710,3280,1663,1170,2833,447,312,61.48,62.08
320290,201710,927,368,323,691,236,37,69.9,74.38
320300,201710,2620,1290,977,2267,353,29,68.76,69.73
320305,201710,3351,1812,1034,2846,505,296,76.5,78.42
320310,201710,1282,720,318,1038,244,167,72.22,73.09
320313,201710,1387,492,519,1011,376,4,70.72,75.44
320316,201710,1013,637,275,912,101,49,67.39,76.57
320320,201710,12673,6399,3581,9980,2693,453,70.9,72.93
320330,201710,2169,1332,490,1822,347,39,79.13,81.85
320332,201710,3954,2673,784,3457,497,566,77.8,79.47
320334,201710,1401,541,525,1066,335,76,73.23,79.37
320335,201710,1155,453,404,857,298,57,59.65,68.45
320340,201710,3390,2282,793,3075,315,160,70.24,73.63
320350,201710,3908,2003,1043,3046,862,472,81.79,86.46
320360,201710,1070,565,301,866,204,163,70.95,76.56
320370,201710,1711,920,511,1431,280,64,68.27,71.51
320380,201710,1585,1013,397,1410,175,163,77.61,79.25
320390,201710,4496,2319,1359,3678,818,480,67.52,70.01
320400,201710,2620,1656,639,2295,325,377,80.81,82.43
320405,201710,3296,2248,698,2946,350,640,80.01,83.05
320410,201710,3479,1926,906,2832,647,308,72.38,77.5
320420,201710,1821,917,653,1570,251,84,76.28,81.34
320425,201710,1652,969,346,1315,337,465,85.81,87.54
320430,201710,1964,1279,369,1648,316,386,77.81,79.15
320435,201710,1770,1035,471,1506,264,18,71.8,76.02
320440,201710,710,413,185,598,112,104,73.12,73.01
320450,201710,1201,737,280,1017,184,206,71.95,75.38
320455,201710,2566,1188,808,1996,570,133,70.59,74.17
320460,201710,1707,576,681,1257,450,64,75.19,76.97
320465,201710,919,549,206,755,164,59,69.72,75.5
320470,201710,2533,1139,910,2049,484,103,66.51,75.66
320480,201710,1256,789,308,1097,159,27,77.24,78.63
320490,201710,10473,6054,3104,9158,1315,1056,74.71,76.94
320495,201710,940,323,275,598,342,36,71.64,69.77
320500,201710,30189,19412,6922,26334,3855,5876,70.5,71.91
320501,201710,3664,1693,1176,2869,795,224,84.26,87.01
320503,201710,1558,783,418,1201,357,119,79.65,78.19
320506,201710,2308,624,1046,1670,638,5,70.79,73.3
320510,201710,6052,3977,1383,5360,692,1267,74.92,77.27
320515,201710,1270,643,435,1078,192,6,73.24,77.44
320517,201710,1414,742,455,1197,217,25,71.92,76.73
320520,201710,19007,10468,5701,16169,2838,2535,62.51,65.09
320530,201710,17179,10869,3867,14736,2443,5025,69.98,73.08
330010,201710,13827,9328,2875,12203,1624,1630,73.56,74.12
330015,201710,924,558,241,799,125,233,68.24,69.11
330020,201710,14200,11062,2070,13132,1068,4593,81.11,82.87
330022,201710,1372,955,209,1164,208,207,76.17,79.45
330023,201710,1888,1057,570,1627,261,221,63.05,64.97
330025,201710,3323,1566,939,2505,818,160,74.45,76.13
330030,201710,6612,4156,1547,5703,909,1348,80.25,81.35
330040,201710,7349,5326,1267,6593,756,2006,67.29,67.68
330045,201710,56831,43058,7067,50125,6706,9061,76.57,78.23
330050,201710,1600,933,342,1275,325,277,72.59,69.97
330060,201710,3786,2211,1112,3323,463,36,74.94,77.02
330070,201710,11836,8045,2690,10735,1101,2004,64.51,66.06
330080,201710,6324,4859,1040,5899,425,1226,80.87,82.48
330090,201710,1868,1275,385,1660,208,474,77.63,79.61
330093,201710,1445,1005,220,1225,220,247,80.01,82.88
330095,201710,816,447,259,706,110,240,83.09,84.44
330100,201710,47589,34384,7672,42056,5533,11244,80.14,81.28
330110,201710,1631,942,531,1473,158,190,78.94,80.09
330115,201710,1168,852,209,1061,107,9,71.17,74.45
330120,201710,2113,1577,266,1843,270,735,77.65,80.13
330130,201710,2362,1644,500,2144,218,365,73.69,75.46
330140,201710,2374,1746,428,2174,200,599,81.1,83.0
330150,201710,1342,768,398,1166,176,101,71.84,76.1
330160,201710,776,540,155,695,81,95,73.76,75.87
330170,201710,58320,41992,11169,53161,5159,613,67.58,68.06
330180,201710,1457,1083,239,1322,135,936,74.6,79.92
330185,201710,6446,4497,1155,5652,794,2240,79.1,81.06
330187,201710,2544,1786,460,2246,298,312,72.33,75.04
330190,201710,18053,15476,1560,17036,1017,5106,74.35,76.1
330200,201710,8967,6694,1469,8163,804,229,71.12,73.35
330205,201710,1423,1060,231,1291,132,28,76.54,79.83
330210,201710,3013,1394,941,2335,678,68,98.81,98.77
330220,201710,6197,2955,2286,5241,956,443,68.72,69.2
330225,201710,2549,1668,508,2176,373,1026,76.38,76.64
330227,201710,9815,8007,1005,9012,803,1467,65.11,66.68
330230,201710,935,650,174,824,111,32,79.3,79.92
330240,201710,12048,7557,2831,10388,1660,1538,73.44,74.96
330245,201710,1075,372,405,777,298,38,86.06,86.33
330250,201710,22515,15044,5427,20471,2044,2139,71.01,72.4
330260,201710,3361,1970,868,2838,523,644,81.24,82.64
330270,201710,15039,6144,3650,9794,5245,1973,72.88,72.69
330280,201710,1596,954,394,1348,248,365,74.92,77.16
330285,201710,11658,8343,1924,10267,1391,3323,70.64,71.18
330290,201710,2293,1502,555,2057,236,640,74.23,76.41
330300,201710,2296,1607,494,2101,195,469,75.85,78.13
330310,201710,1787,1142,344,1486,301,15,83.07,85.4
330320,201710,8952,7348,996,8344,608,351,75.64,76.57
330330,201710,20078,14441,3284,17725,2353,6351,77.05,78.65
330340,201710,9011,5127,2418,7545,1466,1585,70.93,74.7
330350,201710,60150,44912,8605,53517,6633,13508,72.8,73.32
330360,201710,5188,4346,584,4930,258,1246,86.77,87.5
330370,201710,2527,1566,729,2295,232,10,75.56,77.09
330380,201710,3153,1587,1053,2640,513,219,69.15,69.8
330385,201710,2904,1909,727,2636,268,261,79.21,80.24
330390,201710,14519,8456,3880,12336,2183,1979,71.36,71.39
330395,201710,2405,1766,467,2233,172,1314,82.87,84.48
330400,201710,1990,1495,330,1825,165,1047,76.8,78.15
330410,201710,2220,1152,606,1758,462,178,85.28,86.64
330411,201710,1622,1200,256,1456,166,874,75.51,77.44
330412,201710,1021,616,259,875,146,212,76.3,77.7
330414,201710,16066,11026,2753,13779,2287,1353,73.35,73.57
330415,201710,2650,1386,722,2108,542,188,81.43,80.61
330420,201710,6010,2257,1926,4183,1827,580,66.04,68.54
330430,201710,5127,3524,1133,4657,470,1280,76.4,78.62
330440,201710,1039,689,241,930,109,93,70.53,71.92
330450,201710,1016,599,284,883,133,187,79.25,80.78
330452,201710,9174,5738,2044,7782,1392,511,72.9,76.19
330455,201710,376506,228621,72261,300882,75624,43998,76.22,76.95
330460,201710,844,499,210,709,135,139,75.89,76.23
330470,201710,2608,1753,624,2377,231,315,69.32,71.33
330475,201710,5760,3927,1114,5041,719,364,74.49,76.12
330480,201710,4819,3416,913,4329,490,274,88.16,89.75
330490,201710,79383,56641,13178,69819,9564,23169,76.18,77.04
330500,201710,3560,2952,412,3364,196,1492,74.94,75.27
330510,201710,22730,15270,4856,20126,2604,1120,68.26,69.09
330513,201710,884,624,195,819,65,81,75.94,77.7
330515,201710,1908,1136,554,1690,218,76,70.53,72.68
330520,201710,6922,4529,1781,6310,612,1088,68.7,70.99
330530,201710,1213,711,299,1010,203,242,83.48,84.09
330540,201710,1833,1041,525,1566,267,104,69.11,71.96
330550,201710,5339,3271,1610,4881,458,83,74.91,77.48
330555,201710,6769,5085,1097,6182,587,923,73.07,74.76
330560,201710,3390,2284,751,3035,355,819,84.83,86.98
330570,201710,2145,1435,413,1848,297,148,73.58,75.49
330575,201710,3716,2971,461,3432,284,1377,73.42,76.13
330580,201710,7504,4278,1950,6228,1276,676,64.53,65.0
330590,201710,1169,949,147,1096,73,92,79.46,80.46
330600,201710,8723,4928,2355,7283,1440,1637,81.85,84.72
330610,201710,6342,4417,1312,5729,613,1277,77.67,78.63
330615,201710,1061,821,161,982,79,33,69.52,70.34
330620,201710,2539,1381,836,2217,322,116,76.59,76.87
330630,201710,16264,10744,3064,13808,2456,6155,74.06,77.63
350010,201710,1201,249,429,678,523,25,68.98,67.26
350020,201710,492,161,123,284,208,78,90.94,89.87
350030,201710,2811,1311,950,2261,550,150,68.61,72.86
350040,201710,357,145,106,251,106,46,76.11,75.6
350050,201710,578,244,201,445,133,69,69.22,69.42
350055,201710,506,399,60,459,47,71,80.19,84.37
350060,201710,73,43,26,69,4,14,73.0,83.13
350070,201710,2695,989,836,1825,870,220,72.02,77.46
350075,201710,485,209,168,377,108,2,84.34,85.29
350080,201710,517,188,144,332,185,67,81.67,84.47
350090,201710,453,161,123,284,169,7,81.76,85.28
350100,201710,1381,621,370,991,390,269,73.34,76.64
350110,201710,338,189,78,267,71,112,82.43,86.97
350115,201710,1018,618,259,877,141,156,83.99,85.39
350120,201710,646,305,125,430,216,103,81.25,88.65
350130,201710,2397,1450,594,2044,353,570,80.35,80.79
350140,201710,478,271,132,403,75,205,87.22,90.15
350150,201710,414,230,136,366,48,10,90.59,91.95
350160,201710,7674,3286,1602,4888,2786,1511,84.38,83.94
350170,201710,1009,454,373,827,182,95,71.96,72.6
350180,201710,879,371,183,554,325,115,83.63,88.64
350190,201710,2222,1045,644,1689,533,323,76.93,76.63
350200,201710,255,202,30,232,23,118,74.12,75.32
350210,201710,3624,1868,757,2625,999,350,75.0,78.73
350220,201710,1650,894,458,1352,298,8,75.48,75.27
350230,201710,663,404,179,583,80,89,85.0,85.1
350240,201710,502,210,169,379,123,45,88.07,88.75
350250,201710,1583,828,506,1334,249,9,79.26,77.82
350260,201710,577,300,123,423,154,77,70.45,77.18
350270,201710,3700,2120,1018,3138,562,619,81.74,83.52
350275,201710,1538,912,451,1363,175,133,84.08,85.02
350280,201710,14415,5279,4183,9462,4953,1048,72.75,76.7
350290,201710,1954,915,575,1490,464,291,78.16,78.79
350300,201710,553,197,193,390,163,41,94.04,93.97
350310,201710,614,308,222,530,84,101,75.61,77.48
350315,201710,406,150,141,291,115,40,79.6,79.94
350320,201710,7222,3463,2753,6216,1006,385,70.07,71.25
350330,201710,10029,5483,2119,7602,2427,2655,74.53,81.82
350335,201710,321,241,41,282,39,28,86.29,87.3
350340,201710,713,270,217,487,226,40,73.05,74.57
350350,201710,544,296,163,459,85,42,80.0,81.09
350360,201710,701,428,179,607,94,62,81.6,83.03
350370,201710,390,141,126,267,123,14,72.89,71.77
350380,201710,3680,1507,1116,2623,1057,414,86.56,87.37
350390,201710,7487,4202,2181,6383,1104,159,83.02,83.82
350395,201710,354,82,88,170,184,35,90.76,87.62
350400,201710,5188,2328,1642,3970,1218,437,70.47,71.5
350410,201710,5628,2630,1956,4586,1042,469,70.04,72.66
350420,201710,356,125,166,291,65,10,65.8,71.67
350430,201710,489,327,104,431,58,111,76.16,79.66
350440,201710,1056,572,280,852,204,37,82.75,82.55
350450,201710,4456,2292,1479,3771,685,474,66.91,70.8
350460,201710,1229,366,330,696,533,98,85.22,84.56
350470,201710,175,123,29,152,23,93,80.27,85.39
350480,201710,599,164,258,422,177,27,82.16,83.56
350490,201710,1306,611,477,1088,218,156,79.15,80.59
350500,201710,487,324,105,429,58,82,86.8,88.63
350510,201710,846,427,225,652,194,228,82.53,85.45
350520,201710,1404,666,457,1123,281,210,84.42,86.05
350530,201710,1656,758,546,1304,352,72,77.23,77.75
350535,201710,1072,852,141,993,79,196,83.48,84.94
350540,201710,1191,611,286,897,294,29,73.6,75.12
350550,201710,5340,2891,1219,4110,1230,1270,60.23,68.4
350560,201710,2732,1670,633,2303,429,595,83.85,83.86
350570,201710,13345,8199,3402,11601,1744,828,76.3,76.34
350580,201710,1275,262,515,777,498,30,76.71,77.54
350590,201710,2704,1535,609,2144,560,415,70.23,73.02
350600,201710,27070,11552,6678,18230,8840,5393,71.69,73.77
350610,201710,4855,2511,1312,3823,1032,588,77.96,79.86
350620,201710,313,146,96,242,71,62,84.13,89.96
350630,201710,1103,570,262,832,271,409,75.03,76.33
350635,201710,4721,2765,1106,3871,850,912,74.59,77.0
350640,201710,568,185,191,376,192,60,73.57,78.0
350650,201710,5222,2047,1705,3752,1470,375,72.48,79.72
350660,201710,4023,2157,1063,3220,803,53,86.16,87.05
350670,201710,1069,718,259,977,92,262,77.74,77.91
350680,201710,811,364,199,563,248,104,81.67,81.59
350690,201710,759,347,232,579,180,104,81.43,81.89
350700,201710,2635,1579,570,2149,486,42,67.03,76.44
350710,201710,2063,1307,502,1809,254,553,81.25,82.37
350715,201710,691,442,174,616,75,7,90.68,91.39
350720,201710,116,57,46,103,13,6,84.67,86.55
350730,201710,339,197,97,294,45,60,86.92,85.96
350740,201710,1116,368,424,792,324,88,74.0,76.66
350745,201710,497,167,133,300,197,37,93.59,93.45
350750,201710,5879,3050,1924,4974,905,827,69.32,72.22
350760,201710,8323,3497,3124,6621,1702,213,71.02,71.99
350770,201710,510,261,108,369,141,141,81.21,84.43
350775,201710,469,217,146,363,106,89,84.65,84.81
350780,201710,1404,628,498,1126,278,0,79.54,82.37
350790,201710,1212,370,499,869,343,49,70.38,72.41
350800,201710,2559,1644,712,2356,203,407,87.48,87.97
350810,201710,1443,1055,254,1309,134,191,77.2,81.71
350820,201710,658,195,191,386,272,77,94.81,93.23
350830,201710,602,180,219,399,203,66,80.15,84.35
350840,201710,1877,953,508,1461,416,51,78.66,77.87
350850,201710,4286,2019,1457,3476,810,66,79.37,78.85
350860,201710,2363,1821,375,2196,167,1596,78.19,78.03
350870,201710,2055,1226,481,1707,348,392,80.05,83.51
350880,201710,930,385,363,748,182,53,76.16,76.79
350890,201710,538,145,197,342,196,57,84.99,87.02
350900,201710,4681,1463,1809,3272,1409,44,86.47,85.6
350910,201710,621,468,95,563,58,25,79.61,83.28
350920,201710,9535,7182,1290,8472,1063,5299,86.54,87.95
350925,201710,3337,1508,1054,2562,775,174,76.85,77.37
350930,201710,1060,482,284,766,294,132,80.42,82.36
350940,201710,1429,895,325,1220,209,113,80.1,79.01
350945,201710,719,372,207,579,140,137,81.7,82.47
350950,201710,54530,33861,12001,45862,8668,10314,77.24,79.88
350960,201710,3195,1951,742,2693,502,593,71.68,72.64
350970,201710,2364,1004,976,1980,384,90,67.48,68.34
350980,201710,423,257,108,365,58,16,73.95,73.73
350990,201710,1315,637,411,1048,267,76,77.48,78.38
350995,201710,664,447,173,620,44,308,86.23,86.59
351000,201710,1826,831,619,1450,376,25,73.65,75.16
351010,201710,210,81,52,133,77,28,75.26,81.09
351015,201710,525,285,165,450,75,125,81.9,82.56
351020,201710,7151,4712,1293,6005,1146,43,89.19,90.4
351030,201710,1942,1122,510,1632,310,435,88.11,88.55
351040,201710,3258,2474,422,2896,362,1484,85.06,85.8
351050,201710,10426,4994,2712,7706,2720,429,69.26,73.74
351060,201710,31062,19979,5501,25480,5582,7953,81.92,84.04
351070,201710,934,262,341,603,331,15,72.74,74.16
351080,201710,2071,1150,431,1581,490,216,85.29,84.5
351090,201710,251,71,106,177,74,5,72.33,71.37
351100,201710,2053,629,718,1347,706,17,83.52,82.89
351110,201710,4313,1673,1278,2951,1362,384,70.56,79.13
351120,201710,558,227,175,402,156,66,87.32,87.77
351130,201710,819,142,236,378,441,46,89.5,85.52
351140,201710,1227,529,436,965,262,66,77.36,77.88
351150,201710,928,190,392,582,346,8,68.13,64.59
351160,201710,813,432,269,701,112,127,74.58,75.13
351170,201710,958,652,221,873,85,310,72.96,78.08
351190,201710,625,258,237,495,130,87,80.43,82.22
351200,201710,1176,660,250,910,266,162,74.14,72.85
351210,201710,1092,413,270,683,409,231,85.04,84.11
351220,201710,2304,1614,470,2084,220,109,83.08,83.82
351230,201710,1382,746,333,1079,303,256,81.53,81.74
351240,201710,1281,598,317,915,366,27,92.55,93.65
351250,201710,913,269,268,537,376,87,91.02,91.95
351260,201710,705,367,233,600,105,7,80.75,83.1
351270,201710,232,138,63,201,31,66,80.0,80.07
351280,201710,3548,1857,1007,2864,684,674,75.81,80.44
351290,201710,717,341,175,516,201,119,79.57,83.36
351300,201710,8586,4062,2645,6707,1879,556,68.4,71.7
351310,201710,2074,1223,468,1691,383,554,77.12,79.27
351320,201710,713,317,248,565,148,120,82.52,81.88
351330,201710,678,566,73,639,39,259,93.77,95.51
351340,201710,4467,2534,1229,3763,704,7,79.89,80.28
351350,201710,6095,4274,993,5267,828,900,76.76,77.79
351360,201710,2599,1483,896,2379,220,147,69.94,71.2
351370,201710,1670,757,477,1234,436,186,78.69,78.29
351380,201710,28351,17060,6730,23790,4561,4460,77.32,77.14
351385,201710,237,68,83,151,86,13,92.94,90.96
351390,201710,871,519,169,688,183,263,78.25,78.98
351400,201710,824,501,221,722,102,33,91.35,91.5
351410,201710,1744,1030,411,1441,303,388,77.96,78.48
351420,201710,206,88,56,144,62,14,77.73,83.72
351430,201710,619,495,87,582,37,60,85.14,87.25
351440,201710,2161,626,902,1528,633,83,71.91,71.46
351450,201710,1093,439,408,847,246,34,77.4,78.49
351460,201710,498,338,91,429,69,17,77.69,77.71
351470,201710,814,475,216,691,123,306,82.89,83.55
351480,201710,1974,1184,533,1717,257,240,78.45,77.93
351490,201710,1368,945,272,1217,151,750,80.94,82.0
351492,201710,289,154,98,252,37,108,94.44,96.55
351495,201710,131,64,39,103,28,11,71.19,73.57
351500,201710,24924,13523,5752,19275,5649,2065,81.75,84.57
351510,201710,7499,4560,1540,6100,1399,1642,78.21,80.32
351512,201710,379,163,123,286,93,17,80.98,84.36
351515,201710,1930,641,676,1317,613,114,76.67,79.62
351518,201710,1613,756,348,1104,509,341,77.8,78.8
351519,201710,432,120,185,305,127,22,69.34,71.26
351520,201710,753,166,169,335,418,71,86.95,90.05
351530,201710,241,78,72,150,91,30,73.7,78.53
351535,201710,1631,973,337,1310,321,630,77.29,80.91
351540,201710,1348,568,406,974,374,85,77.02,78.67
351550,201710,4225,1848,1093,2941,1284,813,81.94,82.38
351560,201710,337,140,141,281,56,21,80.42,79.15
351565,201710,131,74,41,115,16,23,84.51,84.55
351570,201710,11016,7024,1958,8982,2034,3236,78.22,78.58
351580,201710,210,79,74,153,57,1,74.73,89.47
351590,201710,424,156,77,233,191,75,87.6,87.26
351600,201710,1419,795,339,1134,285,370,86.31,89.64
351610,201710,518,228,139,367,151,55,83.14,84.17
351620,201710,12222,5908,4004,9912,2310,1949,67.85,71.57
351630,201710,19291,13132,3508,16640,2651,2073,84.03,84.22
351640,201710,11393,7485,1982,9467,1926,3193,84.11,85.32
351650,201710,250,52,78,130,120,9,65.1,72.22
351660,201710,597,168,244,412,185,23,80.56,82.89
351670,201710,3224,1797,778,2575,649,385,78.78,80.26
351680,201710,333,95,124,219,114,3,73.83,80.51
351685,201710,368,186,117,303,65,17,84.98,83.7
351690,201710,690,298,200,498,192,132,71.8,75.45
351700,201710,610,370,178,548,62,85,66.73,70.7
351710,201710,464,220,163,383,81,31,85.13,86.26
351720,201710,900,425,274,699,201,125,69.23,75.4
351730,201710,758,431,203,634,124,22,78.95,88.17
351740,201710,2917,1496,845,2341,576,537,76.96,78.95
351750,201710,969,341,270,611,358,51,81.29,82.56
351760,201710,2210,938,789,1727,483,114,72.17,73.83
351770,201710,1477,858,424,1282,195,51,75.74,78.36
351780,201710,949,259,306,565,384,66,72.66,80.25
351790,201710,905,620,135,755,150,161,82.49,82.33
351800,201710,533,134,136,270,263,53,94.83,93.75
351810,201710,795,516,146,662,133,8,82.12,82.44
351820,201710,1845,529,844,1373,472,41,78.04,82.56
351830,201710,3483,1915,848,2763,720,611,83.32,85.67
351840,201710,4320,2382,1318,3700,620,608,68.69,68.73
351850,201710,1521,590,491,1081,440,149,78.52,82.64
351860,201710,2025,1305,459,1764,261,139,73.87,75.57
351870,201710,15216,8973,3415,12388,2828,203,64.13,64.51
351880,201710,79385,38284,26955,65239,14146,1308,73.12,73.59
351885,201710,524,323,147,470,54,6,80.49,80.34
351890,201710,466,160,229,389,77,20,82.33,84.56
351900,201710,799,405,239,644,155,1,71.85,72.44
351905,201710,267,107,96,203,64,65,64.64,65.27
351907,201710,14799,10186,2375,12561,2238,9019,78.56,80.69
351910,201710,906,444,270,714,192,116,85.15,86.75
351920,201710,730,371,215,586,144,195,82.95,85.42
351925,201710,774,420,222,642,132,162,83.31,86.29
351930,201710,2125,1895,142,2037,88,657,80.73,81.12
351940,201710,750,437,170,607,143,90,78.36,80.07
351950,201710,1081,587,277,864,217,362,72.69,80.89
351960,201710,3476,1952,859,2811,665,234,76.06,83.58
351970,201710,4052,2612,1039,3651,401,909,76.62,77.71
351980,201710,684,357,159,516,168,178,76.33,77.36
351990,201710,1095,401,428,829,266,172,83.9,85.37
352000,201710,1870,1208,471,1679,191,433,87.34,87.81
352010,201710,1351,455,679,1134,217,26,76.63,77.56
352020,201710,1122,670,309,979,143,113,80.14,83.1
352030,201710,3699,2465,723,3188,511,221,77.33,82.01
352040,201710,1305,319,562,881,424,25,69.04,65.5
352042,201710,1946,788,437,1225,721,179,62.31,64.33
352044,201710,1808,414,658,1072,736,83,97.15,96.66
352050,201710,8328,2600,3143,5743,2585,258,74.17,75.93
352060,201710,573,275,180,455,118,106,85.01,86.5
352070,201710,550,278,143,421,129,101,73.62,75.44
352080,201710,352,109,114,223,129,47,81.67,85.11
352090,201710,1138,460,456,916,222,143,86.21,87.82
352100,201710,2300,1451,560,2011,289,226,78.52,84.99
352110,201710,408,195,139,334,74,60,78.61,78.22
352115,201710,386,258,86,344,42,5,83.36,85.14
352120,201710,787,413,227,640,147,75,96.56,96.96
352130,201710,1481,522,451,973,508,129,84.05,85.8
352140,201710,829,385,197,582,247,157,54.68,63.19
352150,201710,590,373,111,484,106,62,81.37,84.02
352160,201710,597,305,169,474,123,53,69.9,73.48
352170,201710,2077,1269,529,1798,279,97,79.94,81.17
352180,201710,2026,1158,554,1712,314,267,70.66,72.32
352190,201710,813,355,303,658,155,24,76.77,78.14
352200,201710,287,98,121,219,68,22,78.2,81.11
352210,201710,11886,8450,1709,10159,1727,858,77.62,79.66
352215,201710,497,339,108,447,50,7,97.45,97.17
352220,201710,9998,4146,3150,7296,2702,202,77.11,76.01
352230,201710,9107,4589,2941,7530,1577,535,78.88,79.61
352240,201710,6722,3762,1832,5594,1128,100,60.84,66.53
352250,201710,15727,9887,3509,13396,2331,1623,80.45,80.98
352260,201710,3691,2096,704,2800,891,584,69.32,76.06
352265,201710,737,520,138,658,79,12,86.7,89.52
352270,201710,1122,495,413,908,214,95,76.32,77.27
352280,201710,1823,1033,501,1534,289,190,82.11,85.55
352290,201710,847,471,246,717,130,107,82.15,82.31
352300,201710,806,359,228,587,219,201,84.04,84.7
352310,201710,31793,16455,8106,24561,7232,217,74.25,74.02
352320,201710,4342,2320,1262,3582,760,597,81.2,81.85
352330,201710,1270,781,321,1102,168,147,68.09,71.0
352340,201710,2949,1505,842,2347,602,91,66.04,69.99
352350,201710,1211,614,441,1055,156,295,77.13,77.68
352360,201710,764,604,82,686,78,333,77.95,78.66
352370,201710,755,529,160,689,66,327,87.68,89.13
352380,201710,695,300,263,563,132,23,84.65,84.53
352390,201710,12380,6270,2540,8810,3570,2671,72.49,77.68
352400,201710,2145,1514,371,1885,260,579,66.78,75.21
352410,201710,2090,1293,455,1748,342,151,77.86,78.52
352420,201710,703,284,244,528,175,65,82.7,83.67
352430,201710,4988,2765,1270,4035,953,210,79.66,81.76
352440,201710,11768,6484,3132,9616,2152,1424,77.78,78.9
352450,201710,467,139,136,275,192,20,80.65,79.02
352460,201710,1847,822,607,1429,418,202,77.4,77.32
352470,201710,3107,1555,786,2341,766,1018,85.16,88.14
352480,201710,2547,1220,584,1804,743,490,69.47,68.85
352490,201710,535,225,187,412,123,59,82.43,83.06
352500,201710,6821,3579,1753,5332,1489,58,79.19,78.09
352510,201710,2087,1014,648,1662,425,83,72.46,73.73
352520,201710,1506,943,353,1296,210,171,75.48,76.28
352530,201710,6342,1795,2654,4449,1893,15,79.77,79.27
352540,201710,468,161,182,343,125,38,93.78,95.54
352550,201710,816,264,318,582,234,53,95.1,95.56
352560,201710,369,116,164,280,89,24,69.62,76.29
352570,201710,1526,442,565,1007,519,34,85.49,83.63
352580,201710,705,277,273,550,155,15,89.01,90.01
352585,201710,187,92,62,154,33,63,82.37,82.35
352590,201710,8592,5015,1734,6749,1843,649,71.7,73.15
352600,201710,1576,753,455,1208,368,176,87.94,87.47
352610,201710,2532,1134,860,1994,538,188,80.02,80.14
352620,201710,4293,2565,1137,3702,591,171,85.31,85.37
352630,201710,506,285,126,411,95,136,77.48,75.55
352640,201710,2078,1346,353,1699,379,739,85.3,86.15
352650,201710,471,170,185,355,116,64,74.52,76.5
352660,201710,748,413,249,662,86,72,81.48,84.43
352670,201710,6163,1378,2645,4023,2140,75,66.12,70.57
352680,201710,2178,1098,574,1672,506,255,74.89,76.9
352690,201710,21153,12271,4520,16791,4362,8431,73.97,79.66
352700,201710,410,202,107,309,101,32,76.92,75.0
352710,201710,3743,1913,925,2838,905,109,77.27,80.32
352720,201710,5849,3185,1798,4983,866,42,78.36,78.84
352725,201710,343,104,75,179,164,64,85.75,89.5
352730,201710,1943,1288,450,1738,205,610,85.51,85.48
352740,201710,1787,1004,410,1414,373,348,85.62,87.99
352750,201710,302,88,97,185,117,30,72.42,82.95
352760,201710,1157,572,358,930,227,44,88.52,89.68
352770,201710,603,274,226,500,103,97,79.97,83.33
352780,201710,467,222,154,376,91,14,79.69,81.2
352790,201710,506,168,194,362,144,22,84.19,86.39
352800,201710,866,327,344,671,195,60,80.11,83.35
352810,201710,757,288,203,491,266,47,75.92,78.93
352820,201710,424,141,153,294,130,25,75.57,78.19
352830,201710,428,68,143,211,217,21,81.06,77.85
352840,201710,2949,1926,723,2649,300,106,80.83,82.26
352850,201710,7906,3194,2251,5445,2461,521,79.7,77.02
352860,201710,648,359,208,567,81,99,81.3,80.53
352870,201710,667,287,162,449,218,210,83.58,86.51
352880,201710,1424,647,389,1036,388,254,75.78,78.3
352885,201710,231,138,46,184,47,14,88.84,87.2
352890,201710,500,193,149,342,158,102,81.96,85.92
352900,201710,12253,5965,3420,9385,2868,1445,70.79,75.06
352910,201710,338,59,126,185,153,14,88.02,89.8
352920,201710,1889,965,447,1412,477,483,80.21,81.19
352930,201710,4085,2097,1214,3311,774,758,78.3,80.34
352940,201710,16045,6486,6526,13012,3033,252,77.45,76.85
352950,201710,380,68,141,209,171,14,90.69,93.3
352960,201710,474,163,118,281,193,81,78.21,79.37
352965,201710,261,71,86,157,104,4,84.46,84.4
352970,201710,2236,1529,362,1891,345,624,75.69,80.12
352980,201710,1043,596,273,869,174,161,87.94,88.58
352990,201710,3038,1999,728,2727,311,343,79.96,82.63
353000,201710,374,86,104,190,184,21,84.8,87.15
353010,201710,1851,780,543,1323,528,172,72.44,73.37
353020,201710,3102,964,888,1852,1250,221,82.78,86.21
353030,201710,2720,1028,1041,2069,651,18,79.09,79.45
353040,201710,334,151,109,260,74,31,74.72,73.44
353050,201710,3576,1857,957,2814,762,205,76.19,76.3
353060,201710,35494,24014,6122,30136,5358,12457,84.87,84.41
353070,201710,6878,2822,2274,5096,1782,351,75.54,77.43
353080,201710,2716,1335,819,2154,562,296,62.26,69.57
353090,201710,425,270,113,383,42,189,83.0,83.8
353100,201710,190,28,61,89,101,9,68.34,78.76
353110,201710,5081,3856,733,4589,492,88,73.78,76.72
353120,201710,229,108,83,191,38,43,44.9,55.68
353130,201710,1656,747,437,1184,472,43,73.04,73.35
